IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
9120334;HARMEN OLDENDORFF;Wartsila;Wartsila;9L20;4;1800;32,20;0,000;32,200;2005-11;0;CQLR;AB;Ukraine;66187;2005-11;18,85;84690;Oldendorff Carriers GmbH & Co;1941881;20181219;13,830;600;AO Bryanskiy Mashinostroitelnyy Zavod (BMZ) - Bryansk;6;B&W;6S60MC;2292;2;Oil;1;102;Portugal (Mar);0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Egon Oldendorff GmbH & Co KG;0023100;42033;1995-01;0,000;2019-01-04;2001-09;224,900;255805290;Oldendorff Carriers GmbH & Co;1941881;1993-01;Oil Engine(s), Direct Drive;0;Oldendorff Carriers GmbH & Co;1941881;0;;;30993;14,30;Bulk Carrier, Self-discharging;Bulk Carrier-Pmax/Kamsarmax;Damen Shipyards Okean OAO;UKE014050;Oldendorff Carriers GmbH & Co;1941881;In Service/Commission;Oldendorff Carriers GmbH & Co;1941881;0;2005
9138094;SHEILA ANN;MAN B&W Diesel;MAN-B&W;6L28/32H;4;1260;32,18;32,200;32,180;1999-10;0;C6FD2;VL;China, People's Republic Of;70037;1999-10;19,51;87584;V Ships USA LLC Boston;5438404;20180217;14,420;600;Dalian Marine Diesel Works - China;6;MAN-B&W;6S60MC;2292;2;Oil;1;94;Bahamas;320,00;1700,00;39,70;0,00;Distillate Fuel;Residual Fuel;0;CSL Group Inc;0330374;41428;1997-06;0,000;2018-07-25;1998-05;224,900;308717000;CSL Americas;1586071;1995-00;Oil Engine(s), Direct Drive;0;Hull 2227 Shipping Ltd;1871210;0;;;31547;15,00;Bulk Carrier, Self-discharging;Bulk Carrier-Pmax/Kamsarmax;Jiangnan Shipyard Group Co Ltd;CHR102065;CSL Americas;1586071;In Service/Commission;V Ships USA LLC Boston;5438404;0;1999
9138109;SOPHIE OLDENDORFF;MAN-B&W;MAN-B&W;6L28/32H;4;1333;32,18;32,200;32,180;2000-09;0;CQLX;NK;China, People's Republic Of;70037;2000-09;19,51;87584;Oldendorff Carriers GmbH & Co;1941881;20180913;14,420;600;Dalian Marine Diesel Works - China;6;MAN-B&W;6S60MC;2292;2;Oil;1;94;Portugal (Mar);345,00;1564,00;39,70;39,70;Distillate Fuel;Residual Fuel;0;Egon Oldendorff GmbH & Co KG;0023100;41428;1997-12;0,000;2018-11-01;1998-06;225,000;255805390;Oldendorff Carriers GmbH & Co;1941881;1995-00;Oil Engine(s), Direct Drive;0;Oldendorff Carriers GmbH & Co;1941881;0;;;31547;15,00;Bulk Carrier, Self-discharging;Bulk Carrier-Pmax/Kamsarmax;Jiangnan Shipyard Group Co Ltd;CHR102065;Oldendorff Carriers GmbH & Co;1941881;In Service/Commission;Oldendorff Carriers GmbH & Co;1941881;0;2000
9138111;CSL SPIRIT;MAN B&W Diesel;MAN-B&W;6L28/32H;4;1260;32,18;32,200;32,180;2001-03;0;C6BU6;VL;China, People's Republic Of;70018;2001-03;19,505;87584;V Ships USA LLC Boston;5438404;20190108;14,420;600;Dalian Marine Diesel Works - China;6;MAN-B&W;6S60MC;2292;2;Oil;1;94;Bahamas;320,00;1700,00;39,70;0,00;Distillate Fuel;Residual Fuel;0;CSL Group Inc;0330374;41428;1998-05;0,000;2018-04-25;1998-10;225,020;311000368;CSL Group Inc;0330374;1995-00;Oil Engine(s), Direct Drive;0;CSL Group Inc;0330374;0;;;31547;15,00;Bulk Carrier, Self-discharging;Bulk Carrier-Pmax/Kamsarmax;Jiangnan Shipyard Group Co Ltd;CHR102065;CSL Americas;1586071;In Service/Commission;V Ships USA LLC Boston;5438404;0;2001
9183776;ALICE OLDENDORFF;Yanmar;Yanmar;6N21L-SN;;750;32,20;0,000;32,200;2000-01;0;CQLK;VL;China, People's Republic Of;48000;2000-01;16,8;58512;Oldendorff Carriers GmbH & Co;1941881;20130126;12,170;500;HHM Shangchuan Diesel Co Ltd - China;6;B&W;6S50MC;1910;2;Oil;1;127;Portugal (Mar);0,00;1859,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Egon Oldendorff GmbH & Co KG;0023100;28747;1998-11;0,000;2019-01-03;1999-05;189,770;255804980;CSL Americas;1586071;1997-12;Oil Engine(s), Direct Drive;0;Oldendorff Drybulk GmbH & Co;5789341;0;;;15011;14,30;Bulk Carrier, Self-discharging;Bulk Carrier-Handymax;Shanghai Shipyard;CHR201048;Oldendorff Carriers GmbH & Co;1941881;In Service/Commission;Oldendorff Carriers GmbH & Co;1941881;0;2000
9186687;WESER STAHL;HYUNDAI2;B&W;5L23/30;4;640;32,26;0,000;32,260;1999-11;0;P3LS8;LR;Korea, South;47257;1999-11;15,7;58122;Bernhard Schulte-IND;1857193;20191118;10,760;320;Hyundai Heavy Industries Co Ltd - South Korea;9;MAN;9L32/40;400;4;Oil;2;720;Cyprus;154,00;739,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Algoma Central Corp;0320395;28564;1999-04;0,000;2018-10-09;1999-06;192,210;212848000;Marbulk Shipping Ltd;1596515;1998-01;Oil Engine(s), Geared Drive;0;Two Star Shipping Co Ltd;1872252;0;;;25224;12,71;Bulk Carrier, Self-discharging;Bulk Carrier-Handymax;Hyundai Mipo Dockyard Co Ltd;KRS086056;Hanseatic Unity Chartering HU;5924045;In Service/Commission;Bernhard Schulte-IND;1857193;0;1999
9196929;WUNMA;YANMAR;YANMAR;6N165L-EN;4;441;21,00;22,080;21,000;1999-08;0;VHN9140;LR;China, People's Republic Of;5140;1999-08;7,85;7854;P&O Maritime Services Pty Ltd;1424656;20170921;3,800;210;Yanmar Diesel Engine Co Ltd - Japan;6;Yanmar;6N21A-EN;290;4;Oil;3;750;Australia;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;4868;1998-10;0,000;2018-12-31;1999-03;113,500;503092000;P&O Maritime Services Pty Ltd;1424656;1998-07;Oil Engine(s), Geared Drive;0;Investment Co Pty Ltd;5714451;0;;;0;9,00;Bulk Carrier, Self-discharging;;Jiangsu Yangzijiang Shbldg Co;CHR366056;P&O Maritime Services Pty Ltd;1424656;In Service/Commission;P&O Maritime Services Pty Ltd;1424656;0;1999
9206009;GEM OF ENNORE;Yanmar;Yanmar;6N18L-UN;4;450;32,20;32,238;32,200;2000-10;0;ATRC;IR;Japan;75458;2000-10;19,15;85838;West Asia Maritime Ltd;1609300;20190514;13,841;600;Hitachi Zosen Corp - Japan;6;MAN-B&W;6S60MC;2292;2;Oil;1;105;India;182,00;2000,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;West Asia Maritime Ltd;1609300;39749;2000-05;51,610;2019-01-10;2000-07;225,000;419462000;West Asia Maritime Ltd;1609300;1998-00;Oil Engine(s), Direct Drive;0;West Asia Maritime Ltd;1609300;0;;;34429;14,50;Bulk Carrier, Self-discharging;Bulk Carrier-Pmax/Kamsarmax;Hitachi Zosen - Maizuru;JPN007076;West Asia Maritime Ltd;1609300;In Service/Commission;Penta Crystal Ship Management;5901860;0;2000
9219898;SARTIKA BARUNA;;;;;;24,00;0,000;24,000;2000-10;0;POSR;RI;Japan;13517;2000-10;12,3;18233;  Unknown;9991001;20201018;7,020;260;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6DKM-26;380;4;Oil;2;720;Indonesia;82,00;335,00;0,00;21,80;Distillate Fuel;Residual Fuel;0;Pelayaran Bahtera Adhiguna PT;0313402;11913;2000-03;0,000;2018-11-05;2000-06;141,400;525012201;Pelayaran Bahtera Adhiguna PT;0313402;1999-00;Oil Engine(s), Geared Drive;0;Pelayaran Bahtera Adhiguna PT;0313402;0;;;5054;10,70;Bulk Carrier, Self-discharging;Bulk Carrier-Small Handy;Tsuneishi Shbldg - Fkym - earl;JPN192014;Pelayaran Bahtera Adhiguna PT;0313402;In Service/Commission;Ship Management Indonesia PT;5673028;0;2000
9226396;DONNACONA;Caterpillar;Caterpillar;3508TA;4;666;24,50;0,000;24,500;2001-05;0;VZUX;LR;Germany;28115;2001-05;14;35407;CSL Australia Pty Ltd;1880399;;10,490;430;Caterpillar Motoren GmbH & Co. KG - Germany;8;MaK;8M43;610;4;Oil;1;500;Australia;233,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;CSL Group Inc;0330374;17415;2000-05;0,000;2018-03-16;2001-04;166,720;503000114;CSL Australia Pty Ltd;1880399;2000-02;Oil Engine(s), Geared Drive;0;Hull 2227 Shipping Ltd;1871210;0;;;18149;14,10;Bulk Carrier, Self-discharging;Bulk Carrier-Large Handy;Sietas Kg;GEU045121;CSL Australia Pty Ltd;1880399;In Service/Commission;CSL Australia Pty Ltd;1880399;0;2001
9228734;CSL FRONTIER;HYUNDAI2;B&W;7L23/30;4;905;32,20;32,210;32,200;2001-11;0;C6CA8;LR;Korea, South;47761;2001-11;17,75;58861;V Ships USA LLC Boston;5438404;20200110;11,500;580;Hyundai Heavy Industries Co Ltd - South Korea;6;Wartsila;6RT-flex58T;2416;2;Oil;1;93;Bahamas;0,00;0,00;0,00;39,00;Distillate Fuel;Residual Fuel;0;CSL Group Inc;0330374;32881;2000-12;0,000;2018-12-21;2001-03;197,100;311000421;CSL Americas;1586071;2000-03;Oil Engine(s), Direct Drive;0;Hull 2227 Shipping Ltd;1871210;0;2015-04-27;$21000000;0;15,00;Bulk Carrier, Self-discharging;Bulk Carrier-Handymax;Hyundai Mipo Dockyard Co Ltd;KRS086056;CSL Americas;1586071;In Service/Commission;V Ships USA LLC Boston;5438404;0;2001
9233404;CSL RELIANCE;Daihatsu;Daihatsu;8DK-20;4;0;32,26;32,294;32,260;2002-05;0;C6CM3;VL;Japan;49463;2002-05;16,67;58928;CSL Australia Pty Ltd;1880399;20200416;11,913;500;Kawasaki Heavy Industries Ltd - Japan;6;B&W;6S50MC-C;2000;2;Oil;1;127;Bahamas;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;CSL Group Inc;0330374;28136;2001-11;44,660;2018-10-29;2002-03;189,990;311000510;CSL Americas;1586071;2000-00;Oil Engine(s), Direct Drive;0;Hull 2227 Shipping Ltd;1871210;0;2015-11-17;$34000000;27856;14,00;Bulk Carrier, Self-discharging;Bulk Carrier-Handymax;Oshima Shipbuilding Co Ltd;JPN369057;CSL Americas;1586071;In Service/Commission;CSL Australia Pty Ltd;1880399;0;2002
9233416;VENTURA;Daihatsu;Daihatsu;8DK-20;4;1420;32,26;32,300;32,260;2002-05;0;YCCS2;VL;Japan;48184;2002-05;16,67;0;  Unknown;9991001;20200328;11,724;500;Kawasaki Heavy Industries Ltd - Japan;6;B&W;6S50MC-C;2000;2;Oil;1;127;Indonesia;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Andhika Lines;0313844;30739;2001-07;44,660;2018-11-29;2001-11;189,990;525200105;Lintas Wahana Indonesia PT;5519775;2000-00;Oil Engine(s), Direct Drive;0;Lintas Wahana Indonesia PT;5519775;0;2015-11-17;$33500000;30023;14,30;Bulk Carrier, Self-discharging;Bulk Carrier-Handymax;Oshima Shipbuilding Co Ltd;JPN369057;CSL Asia Shipping Pte Ltd;1889401;In Service/Commission;Adnyana PT;0650367;0;2002
9306029;SANDNES;Caterpillar;Caterpillar;3508TA;4;666;24,50;0,000;24,500;2005-04;0;V2CJ4;VL;Romania;27711;2005-04;14;35407;HJH Shipmanagement GmbH;5279593;;10,500;430;Caterpillar Motoren GmbH & Co. KG - Germany;8;MaK;8M43;610;4;Oil;1;500;Antigua & Barbuda;233,00;0,00;0,00;28,00;Distillate Fuel;Residual Fuel;0;HJH Shipmanagement GmbH;5279593;17434;2003-12;0,000;2019-01-02;2004-09;166,700;304783000;Stema Shipping AS;1925983;2003-10;Oil Engine(s), Geared Drive;0;Sandnes Partenreederei;4100981;0;;;17065;14,10;Bulk Carrier, Self-discharging;Bulk Carrier-Large Handy;Daewoo-Mangalia;RUM007057;HJH Shipmanagement GmbH;5279593;In Service/Commission;HJH Shipmanagement GmbH;5279593;0;2005
