IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
5141732;MAGALLANES;;;;;;9.50;9.560;9.500;1962-04;0;DYIS;;Germany. Federal Republic Of;735;1962-04;5.52;0;  Unknown;9991001;;3.658;320;Motoren Werke Mannheim AG (MWM) - West Germany;8;MWM;;480;4;Oil;1;;Philippines;85.50;0.00;0.00;0.00;Distillate Fuel;Not Applicable;877;  Unknown;9991001;1363;1961-12;0.000;2017-01-23;1962-03;85.200;;Buenos Aires Lighterage Inc;5719638;1961-09;Oil Engine(s). Direct Drive;0;Buenos Aires Lighterage Inc;5719638;0;;;0;12.00;LPG Tanker;LPG-Small Gas Carrier;Meyer JL - GFR;GFR029022;Buenos Aires Lighterage Inc;5719638;In Service/Commission;  Unknown;9991001;0;1962
5194272;ALBATROS I;;;;;;5.34;5.390;5.340;1947-00;0;OXYV;;Netherlands;162;1980-00;2.32;0;  Unknown;9991001;;2.134;115;Saab-Scania AB - Sweden;6;Scania;DS8;125;4;Oil;1;;Denmark;0.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;127;  Unknown;9991001;145;;0.000;2016-11-28;;32.730;219002029;Therkildsen/Jensen;5196711;1945-00;Oil Engine(s). Geared Drive;0;Therkildsen/Jensen;5196711;0;;;0;0.00;LPG Tanker;LPG-Small Gas Carrier;Gideon;NTH043045;Therkildsen/Jensen;5196711;In Service/Commission;Therkildsen/Jensen;5196711;0;1947
5373139;MILJOTANK;;;;;;7.57;7.620;7.570;1939-07;0;LCSI;;Germany (Pre-1949);293;1939-07;3.31;0;  Unknown;9991001;;3.201;240;Alpha Diesel A/S - Denmark;5;Alpha;405-24VO;400;2;Oil;1;400;Norway;7.00;0.00;0.00;1.50;Distillate Fuel;Not Applicable;168;  Unknown;9991001;295;;15.000;2018-04-03;;41.480;257013600;Mongstad Sjotransport AS;5248004;1937-07;Oil Engine(s). Direct Drive;0;Mongstad Sjotransport AS;5248004;0;;;0;9.00;LPG Tanker;LPG-Small Gas Carrier;Kremer D.W. Elmshorn;GER023118;Mongstad Sjotransport AS;5248004;In Service/Commission;Mongstad Sjotransport AS;5248004;0;1939
5407784;METALTANQUE II;;;;;;15.60;15.700;15.600;1963-02;0;;;Japan;4323;1987-01;8.01;0;Elcano Navegacao;5017091;;6.450;500;Mitsui Shipbuilding & Engineering C Ltd - Japan;6;B&W;6-50VTBF-110;1100;2;Oil;1;;Brazil;0.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;4027;Empresa Naviera Elcano SA;0343225;3724;;0.000;2017-09-04;;108.460;;Elcano Navegacao;5017091;1960-01;Oil Engine(s). Direct Drive;0;Elcano Navegacao;5017091;0;;;0;14.00;LPG Tanker;LPG-Small Gas Carrier;Fujinagata;JPN002014;Elcano Navegacao;5017091;Laid-Up;Elcano Navegacao;5017091;0;1963
6512574;PETROLANE No. 1;;;;;;10.80;10.850;10.800;1965-00;0;HSB2025;;Japan;1444;1965-00;5.01;0;  Unknown;9991001;;3.480;325;Nippon Hatsudoki - Japan;6;Nippon Hatsudoki;HS6NV325;460;4;Oil;1;;Thailand;60.00;0.00;0.00;3.00;Distillate Fuel;Not Applicable;935;  Unknown;9991001;999;;18.760;2017-01-25;;65.720;;Pee;1441671;1963-00;Oil Engine(s). Direct Drive;0;Pee;1441671;0;;;0;10.75;LPG Tanker;LPG-Small Gas Carrier;Ichikawa;JPN009028;Pee;1441671;In Service/Commission;  Unknown;9991001;0;1965
6720975;AL HELAL;;;;;;10.24;10.440;10.240;1967-00;0;;;Germany. Federal Republic Of;762;1967-06;5.41;0;  Unknown;9991001;;3.499;320;Atlas-MaK Maschinenbau GmbH - Kiel;6;MaK;;450;4;Oil;1;;Unknown;71.00;0.00;0.00;4.00;Distillate Fuel;Not Applicable;892;Overseas Shipping OSSCO;5133210;847;1966-07;0.000;2018-12-07;;62.310;;Overseas Shipping OSSCO;5133210;1965-06;Oil Engine(s). Direct Drive;0;NASR;5051066;0;;;0;12.00;LPG Tanker;LPG-Small Gas Carrier;Brand H. Kg;GFR005021;Overseas Shipping OSSCO;5133210;In Service/Commission;Overseas Shipping OSSCO;5133210;0;1967
6722296;CARIGAS;;;;;;14.00;14.030;14.000;1967-11;0;3EMN2;;Norway;3238;1967-11;7.01;0;  Unknown;9991001;;6.122;360;Sulzer Bros Ltd - Switzerland;7;Sulzer;7TAD36;600;2;Oil;1;;Panama;274.50;0.00;0.00;0.00;Distillate Fuel;Not Applicable;2940;WGS Trading;1555321;2638;1966-12;0.000;2017-10-09;1967-06;90.560;;WGS Trading;1555321;1965-12;Oil Engine(s). Direct Drive;0;Park Royal Finances;1555335;0;;;0;12.50;LPG Tanker;LPG-Small Gas Carrier;Moss Vaerft & Dokk AS;NOR017039;WGS Trading;1555321;In Service/Commission;  Unknown;9991001;0;1967
6802101;CRYSTAL VICTORY;;;;;;10.01;10.040;10.010;1967-00;0;5NGF;;Japan;731;1967-12;4.7;0;  Unknown;9991001;;4.060;250;Niigata Engineering Co Ltd - Japan;6;Niigata;6MG25AHS;320;4;Oil;1;;Nigeria;38.50;0.00;0.00;3.00;Yes. But Type Not Known;Not Applicable;1073;Rivway Lines;1010384;853;;0.000;2018-10-03;;58.320;;Rivway Lines;1010384;1965-00;Oil Engine(s). Direct Drive;0;Delmarine Services;1018019;0;;;0;10.00;LPG Tanker;LPG-Small Gas Carrier;Taguma Zosen KK;JPNA11050;Rivway Lines;1010384;In Service/Commission;  Unknown;9991001;0;1967
6806779;MINISTAR;;;;;0;10.41;10.420;10.410;1968-00;0;9WAO7;BV;Italy;1352;1968-00;5.41;2194;Uni-Fleet Sdn Bhd;1510529;20180618;4.649;300;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;8;MAN;G8V30/45ATL;450;4;Oil;1;375;Malaysia;95.00;0.00;0.00;6.00;Distillate Fuel;Not Applicable;918;  Unknown;9991001;963;;22.000;2019-01-03;;66.350;533000117;Uni-Fleet Sdn Bhd;1510529;1965-01;Oil Engine(s). Direct Drive;0;Uni-Fleet Sdn Bhd;1510529;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Benetti M&B Cantiere Navale;ITL004103;Uni-Fleet Sdn Bhd;1510529;In Service/Commission;Uni-Fleet Sdn Bhd;1510529;0;1968
6810251;SEA PET I;;;;;;12.00;12.040;12.000;1968-01;0;3EMI3;;Germany. Federal Republic Of;1622;1968-01;5.5;0;  Unknown;9991001;;4.630;320;Kloeckner-Humboldt-Deutz AG - West Germany;8;Deutz;RBV8M545;450;4;Oil;1;380;Panama;213.50;0.00;0.00;6.00;Distillate Fuel;Not Applicable;1591;  Unknown;9991001;1324;1967-07;24.600;2017-01-23;1967-10;71.190;351691000;Sea Bay Shipping Inc;5209381;1967-03;Oil Engine(s). Direct Drive;0;Sea Bay Shipping Inc;5209381;0;1995-01-01;$700000;0;10.00;LPG Tanker;LPG-Small Gas Carrier;Meyer JL - GFR;GFR029022;Sea Bay Shipping Inc;5209381;In Service/Commission;  Unknown;9991001;0;1968
6813875;NUANJAN;;;;;;9.17;9.200;9.170;1968-03;0;HSB2049;;Japan;680;1968-03;4.4;0;  Unknown;9991001;;3.633;325;Nippon Hatsudoki - Japan;6;Nippon Hatsudoki;HS6NV132;520;4;Oil;1;330;Thailand;0.00;91.00;0.00;4.00;Distillate Fuel;Residual Fuel;766;  Unknown;9991001;590;;0.000;2016-12-05;1968-02;55.400;;Pongsatrikul W;5229676;1966-03;Oil Engine(s). Direct Drive;0;Pongsatrikul W;5229676;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Uchida;JPN196014;Pongsatrikul W;5229676;In Service/Commission;  Unknown;9991001;0;1968
6827096;YEONG JIN No. 88;;;;;;8.69;8.720;8.690;1968-00;0;D9DK;;Japan;630;1968-00;3.79;0;  Unknown;9991001;;3.412;325;Nippon Hatsudoki - Japan;6;Nippon Hatsudoki;HS6NV325;460;4;Oil;1;;Korea. South;0.00;51.00;0.00;3.00;Distillate Fuel;Residual Fuel;450;  Unknown;9991001;350;;0.000;2016-12-05;;55.860;;Jung Hwan-Kyong;1370412;1966-00;Oil Engine(s). Direct Drive;0;Jung Hwan-Kyong;1370412;0;;;0;11.00;LPG Tanker;LPG-Small Gas Carrier;Sanyo Onomichi;JPN164023;Jung Hwan-Kyong;1370412;In Service/Commission;  Unknown;9991001;0;1968
6918182;LUCK HOPE;;;;;;10.52;10.550;10.520;1969-04;0;HP4546;;Japan;940;1969-00;5.11;0;  Unknown;9991001;;4.293;380;Nippon Hatsudoki - Japan;6;Nippon Hatsudoki;HS6NV238;580;4;Oil;1;;Panama;0.00;123.00;0.00;4.50;Distillate Fuel;Residual Fuel;1149;  Unknown;9991001;938;;0.000;2017-01-25;;61.320;;Luck Hope Shipping;1207248;1966-09;Oil Engine(s). Direct Drive;0;Luck Hope Shipping;1207248;0;;;0;12.50;LPG Tanker;LPG-Small Gas Carrier;Uchida;JPN196014;Luck Hope Shipping;1207248;In Service/Commission;  Unknown;9991001;0;1969
6926074;FOGAS XXII;;;;;;12.34;12.776;12.344;1970-00;0;;AB;Argentina;945;1969-00;3.606;0;  Unknown;9991001;20210831;3.600;210;Motores Stork - Argentina;8;Stork;DR0218K;300;4;Oil;2;;Unknown;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;1401;  Unknown;9991001;953;;0.000;2018-02-26;;71.298;;Rptd Sold Undisclosed Interest;9991942;1968-00;Oil Engine(s). Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;445;10.00;LPG Tanker;LPG-Small Gas Carrier;Astarsa;ARG003023;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1970
6926725;NORTHEASTERN STAR 3;;;;;;8.08;8.110;8.080;1969-08;0;HSB2072;;Japan;240;1969-08;3.64;0;  Unknown;9991001;;2.998;260;Daihatsu Kogyo - Japan;6;Daihatsu;6PSHTB-26D;320;4;Oil;1;;Thailand;0.00;61.00;0.00;2.00;Distillate Fuel;Residual Fuel;510;  Unknown;9991001;442;1969-04;0.000;2017-01-25;1969-06;46.640;;E-Sarn Oil Co Ltd;5225881;1967-08;Oil Engine(s). Direct Drive;0;E-Sarn Oil Co Ltd;5225881;0;;;0;11.75;LPG Tanker;LPG-Small Gas Carrier;Kishimoto Osakikamijima;JPN116019;E-Sarn Oil Co Ltd;5225881;In Service/Commission;E-Sarn Oil Co Ltd;5225881;0;1969
7000059;PAYOON;;;;;;10.01;10.040;10.010;1970-03;0;HSKF;;Japan;463;1970-00;4.4;0;  Unknown;9991001;;3.277;270;Hanshin Nainenki Kogyo - Japan;6;Hanshin;6LUK27;420;4;Oil;1;;Thailand;0.00;0.00;0.00;4.00;Distillate Fuel;Residual Fuel;918;  Unknown;9991001;849;;0.000;2017-01-16;;58.430;;Sky Bay Co Ltd;5688745;1966-04;Oil Engine(s). Direct Drive;0;Sky Bay Co Ltd;5688745;0;;;0;12.00;LPG Tanker;LPG-Small Gas Carrier;Ishikawajima Ship & Chemical;JPN092171;Sky Bay Co Ltd;5688745;In Service/Commission;  Unknown;9991001;0;1970
7008685;NORTHEASTERN STAR 6;;;;;;10.72;10.750;10.720;1969-05;0;HSB2007;;Japan;961;1969-05;5.14;0;  Unknown;9991001;;3.937;430;Niigata Engineering Co Ltd - Japan;6;Niigata;M6F43CHS;620;4;Oil;1;275;Thailand;0.00;149.00;0.00;7.00;Distillate Fuel;Residual Fuel;1468;Northeastern Oil Co Ltd;0798637;1010;;0.000;2017-01-16;1969-02;66.600;;Northeastern Oil Co Ltd;0798637;1966-01;Oil Engine(s). Direct Drive;0;Northeastern Oil Co Ltd;0798637;0;;;0;12.75;LPG Tanker;LPG-Small Gas Carrier;Ichikawa;JPN009028;Northeastern Oil Co Ltd;0798637;In Service/Commission;  Unknown;9991001;0;1969
7009172;W. T. G. 2;;;;;;10.01;10.040;10.010;1970-03;0;HSB2244;;Japan;456;1970-00;4.4;1161;  Unknown;9991001;;3.590;280;Hanshin Nainenki Kogyo - Japan;6;Hanshin;6LU28;440;4;Oil;1;390;Thailand;37.50;0.00;0.00;4.00;Distillate Fuel;Not Applicable;918;  Unknown;9991001;727;;0.000;2016-11-25;;58.430;;Sky Bay Co Ltd;5688745;1966-04;Oil Engine(s). Direct Drive;0;Sky Bay Co Ltd;5688745;0;;;0;11.00;LPG Tanker;LPG-Small Gas Carrier;Ishikawajima Ship & Chemical;JPN092171;Sky Bay Co Ltd;5688745;In Service/Commission;  Unknown;9991001;0;1970
7009483;WICHAI 2;;;;;;10.01;10.040;10.010;1970-01;0;HSB2143;;Japan;714;1970-01;4.7;1488;  Unknown;9991001;;4.060;260;Daihatsu Kogyo - Japan;6;Daihatsu;6DSM-26;320;4;Oil;1;;Thailand;7.50;30.50;0.00;3.00;Distillate Fuel;Residual Fuel;1063;  Unknown;9991001;853;;0.000;2017-01-27;1969-11;58.320;;Khongkhan P;5003162;1967-01;Oil Engine(s). Direct Drive;0;Khongkhan P;5003162;0;;;0;10.00;LPG Tanker;LPG-Small Gas Carrier;Taguma Zosen KK;JPNA11050;Khongkhan P;5003162;In Service/Commission;  Unknown;9991001;0;1970
7016008;BIYA;;;;;;10.72;10.750;10.720;1969-09;0;DZNR;;Japan;1106;1969-00;5.16;2092;  Unknown;9991001;;4.484;380;Hanshin Nainenki Kogyo - Japan;6;Hanshin;Z6L38ASH;570;4;Oil;1;315;Philippines;153.50;0.00;0.00;7.00;Distillate Fuel;Not Applicable;1468;Reyes & Lim;0605318;967;;0.000;2016-09-26;;66.600;;Reyes & Lim;0605318;1966-09;Oil Engine(s). Direct Drive;0;Cargo Marine Corp;0605998;0;;;0;13.10;LPG Tanker;LPG-Small Gas Carrier;Ichikawa;JPN009028;Reyes & Lim;0605318;In Service/Commission;  Unknown;9991001;0;1969
7016228;PARIVAT 9;;;;;;11.41;11.430;11.410;1970-02;0;;;Japan;1149;1970-02;5.11;0;  Unknown;9991001;;4.090;350;Hanshin Nainenki Kogyo - Japan;6;Hanshin;6LU35;550;4;Oil;1;320;Thailand;18.50;131.50;0.00;5.50;Distillate Fuel;Residual Fuel;1285;  Unknown;9991001;1092;;0.000;2017-01-25;1969-12;65.310;;Pongsatrikul W;5229676;1967-01;Oil Engine(s). Direct Drive;0;Pongsatrikul W;5229676;0;;;0;12.00;LPG Tanker;LPG-Small Gas Carrier;Ujina;JPN036019;Pongsatrikul W;5229676;In Service/Commission;  Unknown;9991001;0;1970
7035119;POLAR GAS;;;;;;10.52;10.550;10.520;1970-00;0;D7CJ;;Japan;844;1970-00;4.81;1602;  Unknown;9991001;;4.012;260;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6PSHT-26D;320;4;Oil;1;;Korea. South;67.00;0.00;0.00;4.00;Distillate Fuel;Not Applicable;1162;  Unknown;9991001;963;;0.000;2017-01-27;;61.320;;Gumdo Shipping;1883654;1968-00;Oil Engine(s). Geared Drive;0;Gumdo Shipping;1883654;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Usuki Iron Works - Saiki;JPN038019;Gumdo Shipping;1883654;In Service/Commission;  Unknown;9991001;0;1970
7037076;PSP 1;;;;;;11.51;11.540;11.510;1970-09;0;HSB2082;;Japan;1144;1970-09;5.01;0;Vision Marine Co Ltd;5229751;;4.064;380;Nippon Hatsudoki - Japan;6;Nippon Hatsudoki;HS6NVA38;540;4;Oil;1;320;Thailand;0.00;82.00;0.00;0.00;Distillate Fuel;Residual Fuel;1582;  Unknown;9991001;1061;;0.000;2017-01-23;1970-08;69.120;567030400;Vision Marine Co Ltd;5229751;1967-01;Oil Engine(s). Direct Drive;0;Vision Marine Co Ltd;5229751;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Tokushima Komat'ma;JPN034019;Vision Marine Co Ltd;5229751;In Service/Commission;Vision Marine Co Ltd;5229751;0;1970
7040982;SUNSHINE III;;;;;;11.49;11.510;11.490;1971-03;0;DZIH;;Netherlands;1530;1971-03;5.85;2493;  Unknown;9991001;;5.117;230;Motoren Werke Mannheim AG (MWM) - West Germany;12;MWM;TBD441V12;270;4;Oil;1;900;Philippines;0.00;148.50;0.00;5.00;Distillate Fuel;Residual Fuel;1532;Delsan Transport Lines;0339568;1404;1970-09;0.000;2017-01-23;1970-11;68.790;;Delsan Transport Lines;0339568;1969-06;Oil Engine(s). Geared Drive;0;Delsan Transport Lines;0339568;0;;;0;12.00;LPG Tanker;LPG-Small Gas Carrier;Pattje Waterhuizen Bv;NTH061069;Delsan Transport Lines;0339568;In Service/Commission;  Unknown;9991001;0;1971
7044237;BOWOON No. 23;;;;;;10.49;10.520;10.490;1970-11;0;;;Japan;986;1970-11;4.81;1794;  Unknown;9991001;;4.063;260;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6PSHTCM-26D;320;4;Oil;1;720;Korea. South;76.00;0.00;0.00;4.00;Distillate Fuel;Not Applicable;1218;  Unknown;9991001;991;1970-00;0.000;2018-12-10;1970-07;62.410;;Geoyong Shipping;1846826;1970-00;Oil Engine(s). Geared Drive;0;Geoyong Shipping;1846826;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Usuki Iron Works - Saiki;JPN038019;Geoyong Shipping;1846826;In Service/Commission;  Unknown;9991001;0;1970
7107895;PNOC SOVIMAR;;;;;;10.06;10.110;10.060;1970-00;0;DYBQ;;Philippines;345;1970-00;3.97;0;  Unknown;9991001;;3.301;108;Detroit Diesel Corporation - Detroit. Mi;12;G.M. (Detroit Diesel);12V-71;127;2;Oil;2;;Philippines;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;784;  Unknown;9991001;610;;0.000;2018-03-09;;51.030;;Commodity Transport Corp;5186026;1968-00;Oil Engine(s). Geared Drive;0;Commodity Transport Corp;5186026;0;;;0;10.00;LPG Tanker;LPG-Small Gas Carrier;Iloilo;PHI004050;Commodity Transport Corp;5186026;In Service/Commission;  Unknown;9991001;0;1970
7122687;SUNSHINE II;;;;;;10.24;10.320;10.240;1971-00;0;DUOI;;Netherlands;950;1971-12;5.82;0;  Unknown;9991001;;3.595;222;Lister Blackstone Mirrlees Marine Ltd. - Dursley;6;Blackstone;E6;292;4;Oil;1;;Philippines;69.00;0.00;0.00;3.50;Distillate Fuel;Not Applicable;1169;Delsan Transport Lines;0339568;966;;0.000;2017-01-25;;64.700;;Delsan Transport Lines;0339568;1969-00;Oil Engine(s). Direct Drive;0;Delsan Transport Lines;0339568;0;;;0;11.60;LPG Tanker;LPG-Small Gas Carrier;Boele's Nv;NTH019037;Delsan Transport Lines;0339568;In Service/Commission;  Unknown;9991001;0;1971
7204904;YU HWA;;;;;;12.20;12.250;12.200;1971-12;0;D8MD;;Japan;1450;1971-12;5.49;2609;  Unknown;9991001;;4.603;400;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;AH40;600;4;Oil;1;290;Korea. South;64.50;144.50;0.00;6.00;Distillate Fuel;Residual Fuel;1810;  Unknown;9991001;1419;;0.000;2017-01-25;1971-10;73.740;440607000;Rptd Sold Undisclosed Interest;9991942;1969-04;Oil Engine(s). Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;13.00;LPG Tanker;LPG-Small Gas Carrier;Tokushima Komat'ma;JPN034019;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1971
7211359;ARCADIA;;;;;;15.40;15.500;15.400;1972-09;0;H9UM;;Germany. Federal Republic Of;5794;1972-09;9.81;8622;Balboa Chartering Co SA;0763380;;7.260;370;Kloeckner-Humboldt-Deutz AG - West Germany;12;Deutz;RBV12M540;400;4;Oil;1;600;Panama;102.00;457.00;0.00;18.50;Distillate Fuel;Residual Fuel;5096;Shipping & International;1198014;4216;;0.000;2017-10-12;;102.720;352095000;Balboa Chartering Co SA;0763380;1970-12;Oil Engine(s). Geared Drive;0;Balboa Chartering Co SA;0763380;0;;;0;16.00;LPG Tanker;LPG-Small Gas Carrier;Meyer JL - GFR;GFR029022;Balboa Chartering Co SA;0763380;In Service/Commission;Balboa Chartering Co SA;0763380;0;1972
7230666;WHITE PURL;MAN;MAN;DE7T23HH;;745;20.52;20.550;20.520;1972-12;0;3FQT2;;Norway;11832;1972-12;11.92;17200;  Unknown;9991001;;9.208;680;Sulzer Bros Ltd - Switzerland;6;Sulzer;6RND68;1250;2;Oil;1;;Panama;159.00;1402.00;0.00;39.50;Distillate Fuel;Residual Fuel;12058;  Unknown;9991001;9496;;37.100;2018-04-16;1972-09;138.940;355889000;Klaxon Maritime SA;1389148;1970-03;Oil Engine(s). Direct Drive;0;Klaxon Maritime SA;1389148;0;1991-06-01;$15500000;0;17.50;LPG Tanker;LPG-Small Gas Carrier;Moss Rosenberg - Moss;NOR070055;Klaxon Maritime SA;1389148;In Service/Commission;  Unknown;9991001;0;1972
7322380;PATCHARAWADEE;Yanmar;Yanmar;6KFL;4;150;10.49;10.520;10.490;1973-07;0;HSB2216;FA;Japan;862;1973-07;4.81;0;Siam Lucky Marine Co Ltd;5229631;;4.217;380;Hanshin Nainenki Kogyo - Japan;6;Hanshin;6LU38;580;4;Oil;1;310;Thailand;74.00;0.00;0.00;9.00;Distillate Fuel;Not Applicable;1224;SIAM GAS;1231821;1140;1973-03;0.000;2017-02-23;1973-05;62.410;567014400;Siam Lucky Marine Co Ltd;5229631;1971-02;Oil Engine(s). Direct Drive;0;Siam Lucky Marine Co Ltd;5229631;0;;;0;8.50;LPG Tanker;LPG-Small Gas Carrier;Higaki;JPN076025;Siam Lucky Marine Co Ltd;5229631;In Service/Commission;Siam Lucky Marine Co Ltd;5229631;0;1973
7326568;ARCTURUS NO. 3;;;;;;12.50;12.530;12.500;1973-07;0;5NMB3;;Japan;1992;1973-07;6;0;  Unknown;9991001;;4.974;400;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;AH40;600;4;Oil;1;290;Nigeria;391.00;0.00;0.00;12.50;Yes. But Type Not Known;Not Applicable;1812;  Unknown;9991001;1702;;0.000;2018-10-03;;78.030;;Arcturus Merchant Trust Ltd;5434548;1970-05;Oil Engine(s). Direct Drive;0;Arcturus Merchant Trust Ltd;5434548;0;;;0;14.00;LPG Tanker;LPG-Small Gas Carrier;Okayama;JPN298041;Arcturus Merchant Trust Ltd;5434548;In Service/Commission;  Unknown;9991001;0;1973
7330179;KATHERINE I;;;;;;9.38;9.400;9.380;1970-11;0;HP6276;;Japan;500;1970-11;4.4;0;  Unknown;9991001;;3.836;260;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6DSM-26;320;4;Oil;2;900;Panama;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;902;  Unknown;9991001;629;1970-07;0.000;2017-01-25;1970-10;57.800;;Roche S;1587769;1968-11;Oil Engine(s). Geared Drive;0;Christina Maritime SA;0999886;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Oshima Dock KK;JPN301044;Roche S;1587769;In Service/Commission;  Unknown;9991001;0;1970
7331290;SUNFLOWER I;;;;;;10.00;10.040;10.000;1973-06;0;DUA2476;;Japan;750;1973-00;4.6;0;  Unknown;9991001;;3.804;260;Daihatsu Diesel Manufacturing Co Lt - Japan;8;Daihatsu;8DSM-26;320;4;Oil;1;720;Philippines;0.00;65.00;0.00;7.50;Distillate Fuel;Residual Fuel;1014;Delsan Transport Lines;0339568;698;;0.000;2017-01-25;;60.800;;Delsan Transport Lines;0339568;1970-06;Oil Engine(s). Geared Drive;0;Delsan Transport Lines;0339568;0;;;0;12.50;LPG Tanker;LPG-Small Gas Carrier;Miyoshi Shipbuilding Co Ltd;JPN277045;Delsan Transport Lines;0339568;In Service/Commission;  Unknown;9991001;0;1973
7331587;BOONYARIT;;;;;;11.51;11.540;11.510;1973-09;0;HSB2183;FA;Japan;1141;1973-00;5.01;0;  Unknown;9991001;;4.125;320;Hanshin Nainenki Kogyo - Japan;6;Hanshin;6LU32;510;4;Oil;1;340;Thailand;76.00;0.00;0.00;4.00;Distillate Fuel;Residual Fuel;1437;  Unknown;9991001;1001;;0.000;2017-07-17;;66.550;567014200;V C Marine Ltd Partnership;5998246;1971-07;Oil Engine(s). Direct Drive;0;V C Marine Ltd Partnership;5998246;0;;;0;8.70;LPG Tanker;LPG-Small Gas Carrier;Tokushima Komat'ma;JPN034019;V C Marine Ltd Partnership;5998246;In Service/Commission;  Unknown;9991001;0;1973
7334498;SAM JIN No. 5;;;;;;10.49;10.520;10.490;1961-00;0;D9IQ;;Japan;861;1961-00;4.81;0;  Unknown;9991001;;4.200;350;Hanshin Nainenki Kogyo - Japan;6;Hanshin;6LUD35;550;4;Oil;1;320;Korea. South;0.00;0.00;0.00;6.50;Distillate Fuel;Residual Fuel;1247;Sam Hyun;1446598;976;;0.000;2016-12-05;;62.410;440102920;Sam Hyun;1446598;1959-00;Oil Engine(s). Direct Drive;0;Sam Hyun;1446598;0;;;0;13.00;LPG Tanker;LPG-Small Gas Carrier;Nakamura Matsue;JPN149013;Sam Hyun;1446598;In Service/Commission;  Unknown;9991001;0;1961
7335686;TRIUMPH;;;;;;10.49;10.520;10.490;1971-01;0;;;Japan;1002;1971-01;4.81;0;  Unknown;9991001;;4.115;370;Makita Tekkosho - Japan;6;Makita;ESHC637;540;4;Oil;1;;Nigeria;0.00;0.00;0.00;0.00;Yes. But Type Not Known;Not Applicable;1244;Rangk Ltd;1550422;942;;0.000;2018-10-11;;64.320;;Rangk Ltd;1550422;1968-01;Oil Engine(s). Direct Drive;0;Rangk Ltd;1550422;0;;;0;12.75;LPG Tanker;LPG-Small Gas Carrier;Higaki;JPN076025;Rangk Ltd;1550422;In Service/Commission;  Unknown;9991001;0;1971
7359670;SUNRISE;;;;;1480;41.61;41.640;41.610;1977-12;0;;BV;France;67460;1977-12;27.51;96340;  Unknown;9991001;20110928;11.218;0;Alsthom-Atlantique - France;;Stal-Laval;APG 310/108;0;;Turbine;1;;Indonesia;431.00;4135.00;0.00;0.00;Distillate Fuel;Residual Fuel;127145;  Unknown;9991001;79272;1975-11;49.290;2018-03-21;1976-08;280.630;;Energi Dian Kemala PT;5819204;1971-11;Steam Turbine(s). Geared Drive;0;Energi Dian Kemala PT;5819204;0;2011-09-27;$29000000;54332;19.00;LNG Tanker;LNG-Conventional Gas Carrier;France-Dunkerque Ateliers;FRA004082;Energi Dian Kemala PT;5819204;In Service/Commission;Energi Dian Kemala PT;5819204;0;1977
