IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
6902004;AGIA ZONI III;;;;;;12.21;12.320;12.210;1969-01;0;SVA2251;;Spain;1928;1969-01;5.52;0;  Unknown;9991001;;4.801;390;Naval-Stork-Werkspoor SA - Spain;6;Werkspoor;TMABS396;680;4;Oil;1;;Greece;131.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;0;Agia Zoni Shipping Co;5609889;1241;;0.000;27/05/2016;;77.320;240868000;Agia Zoni Shipping Co;5609889;1966-03;Oil Engine(s). Direct Drive;0;Agia Zoni III Shipping Co;5609901;0;;;0;13.00;Chemical Tanker;;Ruiz De Velasco;SPN020022;Agia Zoni Shipping Co;5609889;In Service/Commission;Agia Zoni Shipping Co;5609889;0;1969
6902810;ORATANK;;;;;;11.51;11.540;11.510;1968-11;0;;;Norway;1438;1968-11;4.7;0;  Unknown;9991001;;3.576;320;Atlas-MaK Maschinenbau GmbH - Kiel;6;MaK;6M451AK;450;4;Oil;1;;Nigeria;139.00;0.00;0.00;4.00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;986;1968-06;0.000;27/05/2016;1968-09;72.900;;Chelsea Marine Ltd;5354811;1966-01;Oil Engine(s). Direct Drive;0;Chelsea Marine Ltd;5354811;0;;;0;11.50;Vegetable Oil Tanker;;Trondhjems Mekaniske Verksted;NOR424063;Chelsea Marine Ltd;5354811;In Service/Commission;  Unknown;9991001;0;1968
6903010;POLARTANK;;;;;;11.50;11.610;11.500;1969-03;0;UDSE;RS;Netherlands;1774;1969-03;6.08;2627;  Unknown;9991001;;4.980;300;Motorenfabriek Smit & Bolnes NV - Netherlands;8;Smit-Bolnes;308HD;550;2;Oil;1;;Russia;134.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;0;Barenztransoil Ltd Co;5589616;1084;;0.000;29/12/2017;;69.500;273433560;Barenztransoil Ltd Co;5589616;1966-03;Oil Engine(s). Direct Drive;0;Polartransbunker Co Ltd;5589633;0;;;0;11.50;Chemical Tanker;;Groot & Vliet Scheepsbouw;NTH029021;Barenztransoil Ltd Co;5589616;In Service/Commission;Barenztransoil Ltd Co;5589616;0;1969
6903436;MAHDI;;;;;;10.39;10.420;10.390;1969-00;0;;;Netherlands;1469;1969-00;5.3;2000;  Unknown;9991001;;4.357;320;Kloeckner-Humboldt-Deutz AG - West Germany;8;Deutz;RBV8M545;450;4;Oil;1;380;Nigeria;35.50;0.00;0.00;4.00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;886;;0.000;12/12/2018;;64.500;;Rptd Sold Nigeria;9992676;1967-00;Oil Engine(s). Direct Drive;0;Rptd Sold Nigeria;9992676;0;;;0;9.00;Chemical Tanker;;Bodewes Millingen Nv;NTH014023;Rptd Sold Nigeria;9992676;In Service/Commission;  Unknown;9991001;0;1969
6909909;NAXOS;;;;;;12.30;12.350;12.300;1969-05;0;ITIY;RI;France;2176;1969-05;5.62;3070;Vetor Srl;617908;20190430;5.107;450;Atlas-MaK Maschinenbau GmbH - Kiel;6;MaK;6M551AK;550;4;Oil;1;300;Italy;152.50;0.00;0.00;6.50;Distillate Fuel;Not Applicable;0;Vetor Srl;617908;1429;1968-08;0.000;28/09/2018;;79.530;247448000;Vetor Srl;617908;1966-05;Oil Engine(s). Direct Drive;0;Vetor Srl;617908;0;;;0;13.75;Wine Tanker;;Bordeaux France-Gir'de;FRA020013;Vetor Srl;617908;In Service/Commission;Vetor Srl;617908;0;1969
6910910;THERESA;;;;;;10.20;10.320;10.200;1969-04;0;5NGL;;Denmark;1126;1969-04;4.2;0;  Unknown;9991001;;3.893;320;Atlas-MaK Maschinenbau GmbH - Kiel;6;MaK;6Z451AK;450;4;Oil;1;375;Nigeria;56.00;0.00;0.00;4.00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;500;;0.000;27/04/2011;;59.920;;Cocco Holdings;791229;1967-04;Oil Engine(s). Direct Drive;0;Cocco Holdings;791229;0;;;0;11.00;Chemical/Products Tanker;;Aarhus Flydedok & Maskinkomp;DEN002022;Cocco Holdings;791229;In Service/Commission;  Unknown;9991001;0;1969
6920147;ARCTICA;;;;;;12.50;12.530;12.500;1969-06;0;UBOF2;;Sweden;4406;1969-06;8.5;6080;  Unknown;9991001;;6.650;400;Zaklady Urzadzen Technicznych 'Zgoda' SA - Poland;6;Sulzer;6ZL40/48;480;4;Oil;1;530;Russia;34.52;184.00;0.00;8.00;Distillate Fuel;Residual Fuel;0;LUKoil JSC;4047260;2653;;26.000;24/05/2017;;100.800;273333320;LUKoil-Bunker;5147094;1966-06;Oil Engine(s). Geared Drive;0;LUKoil-Bunker;5147094;0;01/07/1998;$8000000;1736;13.00;Chemical/Products Tanker;;Lodose;SWD019014;LUKoil-Bunker;5147094;In Service/Commission;  Unknown;9991001;0;1969
6921751;NEVA LUX;;;;;;10.52;10.550;10.520;1969-00;0;UGZF;;Germany. Federal Republic Of;1256;1969-00;5.34;1800;  Unknown;9991001;;3.739;320;Atlas-MaK Maschinenbau GmbH - Kiel;6;MaK;6MU451AK;450;4;Oil;1;;Russia;51.00;0.00;0.00;3.50;Distillate Fuel;Not Applicable;0;LUKoil JSC;4047260;884;;0.000;08/02/2017;;65.030;273426540;LUKoil-Bunker;5147094;1966-01;Oil Engine(s). Direct Drive;0;LUKoil-Bunker;5147094;0;;;0;11.00;Chemical/Products Tanker;;Rolandwerft Bremen;GFR039021;LUKoil-Bunker;5147094;In Service/Commission;  Unknown;9991001;0;1969
6922169;PELIKAN;;;;;;12.01;12.020;12.010;1969-09;0;;;Sweden;2952;1969-09;6.3;0;  Unknown;9991001;;4.991;225;MAN B&W Diesel A/S - Denmark;8;Alpha;8L23/30;300;4;Oil;1;850;Unknown;71.00;0.00;0.00;6.00;Distillate Fuel;Not Applicable;0;Baltlanta JSC;1775195;1596;1969-01;0.000;03/11/2016;1969-06;87.180;;Baltlanta JSC;1775195;1968-06;Oil Engine(s). Direct Drive;0;Baltlanta JSC;1775195;0;;;0;12.00;Chemical/Products Tanker;;Solvesborgs;SWD024012;Baltic Atlant Shipping-Spain;1984997;In Service/Commission;Baltic Atlant Shpg-Lithuania;1738146;0;1969
6925290;HIAWATHA;;;;;;10.01;10.040;10.010;1969-08;0;DVKJ;;Spain;1132;1975-00;4.5;0;  Unknown;9991001;;3.964;270;Naval-Stork-Werkspoor SA - Spain;8;Werkspoor;TMABS278;500;4;Oil;1;380;Philippines;71.00;0.00;0.00;3.50;Distillate Fuel;Not Applicable;0;  Unknown;9991001;727;;0.000;03/12/2012;;68.180;;Total Bulk;653826;1966-08;Oil Engine(s). Direct Drive;0;Total Bulk;653826;0;;;0;12.50;Chemical Tanker;;Ruiz De Velasco;SPN020022;Total Bulk;653826;In Service/Commission;  Unknown;9991001;0;1969
