IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
7946459;MURAT BEY;;;;;;7,90;0,000;7,900;1885-01;0;TC9253;;United Kingdom;579;1885-01;3,53;0;  Unknown;9991001;;0,000;0;Holeby Dieselmotor Fabrik A/S - Denmark;;B&W;;0;4;Oil;1;;Turkey;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;291;;0,000;2019-01-03;;43,800;271010194;Erden S;1657628;1883-01;Oil Engine(s), Direct Drive;0;Erden S;1657628;0;;;0;7,00;Water Tanker;;United Kingdom Unknown;GBI000011;Erden S;1657628;In Service/Commission;  Unknown;9991001;0;1885
8017229;AYER MAWAR;;;;;;9,01;9,050;9,010;1981-06;0;;;Singapore;450;1981-06;3,15;749;  Unknown;9991001;;2,601;137;Caterpillar Tractor Co - USA;12;Caterpillar;3412T;152;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;PSA Marine Pte Ltd;1837329;299;1980-07;0,000;2018-04-11;1981-04;43,010;;PSA Corp Ltd;0030367;1979-06;Oil Engine(s), Geared Drive;0;PSA Marine Pte Ltd;1837329;0;;;0;9,50;Water Tanker;;Pan-Asia Shipyard & Eng;SNG038054;PSA Marine Pte Ltd;1837329;In Service/Commission;  Unknown;9991001;0;1981
8017231;AYER MELOR;;;;;;9,01;9,050;9,010;1981-08;0;;;Singapore;450;1981-08;3,13;0;  Unknown;9991001;;2,601;137;Caterpillar Tractor Co - USA;12;Caterpillar;3412T;152;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;PSA Marine Pte Ltd;1837329;299;1980-07;0,000;2018-04-11;1981-06;43,010;;PSA Corp Ltd;0030367;1979-08;Oil Engine(s), Geared Drive;0;PSA Marine Pte Ltd;1837329;0;;;0;9,50;Water Tanker;;Pan-Asia Shipyard & Eng;SNG038054;PSA Marine Pte Ltd;1837329;In Service/Commission;  Unknown;9991001;0;1981
8129486;OMERLI;;;;;;7,70;0,000;7,700;1987-10;0;TC5377;;Turkey;450;1987-10;3,6;0;  Unknown;9991001;;3,201;200;Sulzer Bros Ltd - Switzerland;6;Sulzer;6AL20/24;240;4;Oil;1;750;Turkey;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Turkiye Denizcilik Isletmeleri;1111957;374;1985-11;0,000;2014-04-07;1987-06;44,500;271002679;Oscar Gemi Acenteligi;5645802;1984-07;Oil Engine(s), Geared Drive;0;Turkiye Denizcilik Isletmeleri;1111957;0;;;0;0,00;Water Tanker;;Turkiye Gemi Alaybey;TRK003253;Oscar Gemi Acenteligi;5645802;In Service/Commission;Oscar Gemi Acenteligi;5645802;0;1987
8134388;LAC DE GUIERS;;;;;;6,02;6,200;6,020;1972-00;0;;;Senegal;250;1972-00;3,92;0;  Unknown;9991001;;0,000;150;Societe des Moteurs Baudouin SA - France;8;Baudouin;8DNP;150;4;Oil;1;;Senegal;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;169;;0,000;2014-10-09;;0,000;;Dakar Port;0614951;1970-00;Oil Engine(s), Direct Drive;0;Dakar Port;0614951;0;;;0;0,00;Water Tanker;;Bel-Air;SEN003057;Dakar Port;0614951;In Service/Commission;  Unknown;9991001;0;1972
8134417;EBENE;;;;;;8,01;0,000;8,010;1971-00;0;;;Cote D'ivoire;428;1971-00;2,49;0;  Unknown;9991001;;0,000;140;Societe des Moteurs Baudouin SA - France;6;Baudouin;DK6;180;4;Oil;2;1000;Cote D'ivoire;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;150;;0,000;2016-02-29;;32,010;;San Pedro Port;1044443;1969-00;Oil Engine(s), Geared Drive;0;San Pedro Port;1044443;0;;;0;8,00;Water Tanker;;Carena;IVC001041;San Pedro Port;1044443;In Service/Commission;  Unknown;9991001;0;1971
8134467;PELICAN;;;;;;8,01;0,000;8,010;1968-00;0;;;Cote D'ivoire;300;1968-00;2,49;0;  Unknown;9991001;;0,000;150;Societe des Moteurs Baudouin SA - France;6;Baudouin;;150;4;Oil;1;;Cote D'ivoire;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Cote d'Ivoire Govt;0932713;232;;0,000;2009-06-16;;32,010;;Cote d'Ivoire Govt Abidjan;1044620;1966-00;Oil Engine(s), Direct Drive;0;Cote d'Ivoire Govt Abidjan;1044620;0;;;0;8,25;Water Tanker;;Sfedtp;IVC003041;Cote d'Ivoire Govt Abidjan;1044620;In Service/Commission;  Unknown;9991001;0;1968
8135215;FLAGMAN;;;;;;8,01;0,000;8,010;1982-00;0;UGZH;RS;Japan;550;1982-00;3,31;730;  Unknown;9991001;;3,200;250;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;6MH25SSR;400;4;Oil;1;430;Russia;26,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;325;;0,000;2018-10-30;;47,300;273443820;Ostoil OOO;6065757;1980-00;Oil Engine(s), Direct Drive;0;Ostoil OOO;6065757;0;;;0;0,00;Alcohol Tanker;;Mochizuki;JPN143013;Ostoil OOO;6065757;In Service/Commission;  Unknown;9991001;0;1982
8135617;UME MARU;;;;;;6,80;0,000;6,800;1982-05;0;JM5165;;Japan;220;1982-05;3;0;  Unknown;9991001;;2,520;0; - Japan ;;;;0;Y;Oil;1;;Japan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;161;;0,000;2014-09-15;1982-04;27,310;;Sasebo City;0279419;1980-05;Oil Engine(s), Direct Drive;0;Sasebo City;0279419;0;;;0;0,00;Water Tanker;;Maehata Shipbuilding & Iron;JPN269047;Sasebo City;0279419;In Service/Commission;  Unknown;9991001;0;1982
8138281;ACENTEJO;;;;;;8,21;8,230;8,210;1982-00;0;EDHO;;Canary Islands;620;1982-00;4,2;0;  Unknown;9991001;;3,606;125;Kloeckner-Humboldt-Deutz AG - West Germany;12;Deutz;BF12L513;130;4;Oil;1;2000;Spain;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Boluda Corporacion Maritima;0413061;293;;0,000;2012-05-29;;34,500;;Boluda Tankers SA;1797469;1979-01;Oil Engine(s), Geared Drive;0;Santa Cruz Autoridad Portuaria;1855991;0;;;0;6,60;Water Tanker;;Nuvasa;CNR006036;Boluda Tankers SA;1797469;In Service/Commission;  Unknown;9991001;0;1982
