IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
9630951;FPSO CLOV;;;;;;61,00;0,000;61,000;2013-08;0;;AB;Vietnam;7602;2017-02;4,6;0;SEACOR Offshore Dubai LLC;5435581;20200919;3,000;170;Unknown;6;Niigata;6L28HX;370;4;Oil;2;750;Indonesia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Bibby Line Ltd;United Kingdom;8234;1998-05;0,000;2019-01-30;1998-09;113,570;235052743;Vroon Offshore Services Ltd;1113542;2005-08;Oil Engine(s), Electric Drive;0;Scotland Transport Finance 1;5445817;0;;;0;0,00;Diving Support Vessel;;Dunston Thorne;GBI032046;Commercial Diver Training Ltd;5886116;In Service/Commission;Commercial Diver Training Ltd;5886116;0;1978
9260811;FPSO CYRUS;Daihatsu;Daihatsu;6DK-20;4;770;42,00;42,032;42,000;2004-01;0;3EGX5;AB;United States Of America;1589;2016-07;7,8;0;Harvey Gulf Intl Marine LLC;1140931;20190706;5,490;250;General Electric Co. - Lynn, Ma;6;Niigata;6MG28AHX;390;4;Oil;2;800;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Monjasa Holding A/S;Denmark;8395;1998-07;0,000;2019-01-08;1998-12;92,400;235053116;Subsea 7 Int'l Contracting Ltd;5596493;2005-09;Oil Engine(s), Electric Drive;0;Subsea 7 Ltd;0786121;0;;;0;0,00;Offshore Construction Vessel, jack up;;Semco;USAH54050;Grand Ltd;5061629;In Service/Commission;  Unknown;9991001;0;2014
9343962;FPSO DALIA;;WARTSILA;16V200;4;3200;60,00;0,000;60,000;2005-03;0;;AB;China, People's Republic Of;942;2016-03;5,5;0;Gulf Marine Services;1010659;20190228;3,500;0;Unknown;6;Scania;DSI11;145;4;Oil;2;1800;Denmark (Dis);0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Bluewater Group;Switzerland;66650;1998-10;0,000;2019-02-07;1999-03;241,294;235058486;North Star Shipping Aberdeen;0011226;2005-06;Oil Engine(s), Geared Drive;0;North Star HoldCo Ltd;0006543;0;;;350;0,00;Diving Support Vessel;;Jiangmen Hangtong Shipbuilding;CHR626050;TA Ventures L Ltd;4217596;Keel Laid;  Unknown;9991001;0;2019
8770144;FPSO EAST VENTURE;;;;;;44,50;44,550;44,500;1989-07;0;;AB;Korea, South;60150;;0;0;;;;0,000;0;Unknown;6;Yanmar;6EY26;385;4;Oil;2;750;Malaysia;1560,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Soechi Group PT;Indonesia;159187;1999-11;62,900;2019-01-11;2000-02;332,950;235059213;Sealion Shipping Ltd;0632516;2006-03;Oil Engine(s), Electric Drive;0;Toisa Ltd;1335761;0;;;2807;0,00;Offshore Support Vessel;;Jiangsu Islands Shipbuilding;CHR148080;TUC Marine Holding Pte Ltd;4195738;Keel Laid;  Unknown;9991001;0;2019
7372074;FPSO ESPIRITO SANTO;;;;;;57,20;0,000;57,200;1975-12;0;C6JZ4;AB;China, People's Republic Of;3038;2018-06;8;0;  Unknown;9991001;20210628;6,300;260;Yanmar Diesel Engine Co Ltd - Japan;6;Wartsila;6L50DF;580;4;Oil;4;500;Marshall Islands;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;SBM Offshore NV;Netherlands;168407;2000-02;63,000;2019-02-07;2000-04;332,950;235059646;North Star Shipping Aberdeen;0011226;2005-06;Oil Engine(s), Geared Drive;0;North Star HoldCo Ltd;0006543;0;;;350;0,00;FSO, Oil;;Nam Trieu;VNM038050;VIETSOVPETRO Joint Venture;3028421;In Service/Commission;  Unknown;9991001;0;2010
7389405;FPSO FLUMINENSE;Hedemora;Hedemora;V16A/10;4;1350;60,00;60,050;60,000;1974-11;0;C6FU8;AB;Japan;2715;2015-06;7;0;Kyoei Marine Co Ltd;5618269;20200628;5,500;280;Niigata Engineering Co Ltd - Japan;6;Niigata;6L28HLX;400;4;Oil;2;750;Malaysia;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;International Seaways Inc;United States Of America;236638;2001-06;73,960;2018-08-27;2001-09;380,000;235060176;Subsea 7 Int'l Contracting Ltd;5596493;2006-02;Oil Engine(s), Electric Drive;0;Subsea 7 Ltd;0786121;0;;;0;0,00;Offshore Support Vessel;;Cemre Muhendislik - Altinova;TRK149050;Esvagt A/S;0792139;On Order/Not Commenced;  Unknown;9991001;0;2021
7522318;FPSO FRADE;;;;;;54,54;0,000;54,540;1976-12;0;C6WN6;AB;China, People's Republic Of;1580;2015-05;6;0;Zakher Marine Intl Inc;1974284;20200527;4,500;260;Niigata Engineering Co Ltd - Japan;6;Niigata;6L25HX;350;4;Oil;2;750;Singapore;194,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;International Seaways Inc;United States Of America;236638;2001-09;73,960;2018-08-27;2001-12;378,400;235060864;Stena Drilling Ltd;3003167;2005-07;Oil Engine(s), Electric Drive;0;Stena Drillmax Lux 3 Sarl;5737444;0;;;0;0,00;Standby Safety Vessel;;Jana Seribu Shipbuilding M;MAL075050;Jaya Coastal Transport Sdn Bhd;4110961;In Service/Commission;  Unknown;9991001;0;2007
8764509;FPSO GIRASSOL;;;;;;59,60;0,000;59,600;1999-09;0;;AB;China, People's Republic Of;1658;2015-09;6;0;  Unknown;9991001;20200924;4,500;260;Niigata Engineering Co Ltd - Japan;6;Wartsila;6L32;400;4;Oil;4;750;United States Of America;118,00;928,00;0,00;0,00;Distillate Fuel;Residual Fuel;1280;Roc Oil Co Ltd;Australia;8441;2001-11;36,900;2018-06-11;2002-03;137,780;235062421;Helix Energy Solutions Group;1143405;2006-11;Oil Engine(s), Electric Drive;0;Helix Well Ops Ltd;5030618;0;;;3253;0,00;Offshore Construction Vessel, jack up;;Qingdao Haixi Heavy Machinery;CHR518050;Zakher Marine Intl Inc;1974284;In Service/Commission;  Unknown;9991001;0;2018
9315111;FPSO GREATER PLUTONIO;HHI;Hyundai Himsen;;;1895;58,00;0,000;58,000;2006-03;0;ZCDN6;AB;China, People's Republic Of;1339;;6,4;0;;;;5,000;170;Caterpillar Inc - USA;6;Wartsila;6L26;320;4;Oil;2;1000;United Arab Emirates;;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Van Oord NV;Netherlands;18226;2000-05;0,000;2019-02-07;2001-06;166,300;235065411;Subsea 7 MS Ltd;3025824;2006-05;Oil Engine(s), Electric Drive;0;DOF Subsea Rederi AS;5591149;0;;;0;0,00;Diving Support Vessel;;Santosh Fabricators;IND015041;Vighnahar Ship Management;5380936;In Service/Commission;  Unknown;9991001;0;2001
8900414;FPSO HELANG;;;;;;42,60;42,635;42,600;1992-03;0;;AB;China, People's Republic Of;1339;;6,4;0;;;;5,000;170;Caterpillar Inc - USA;6;Daihatsu;6DEM-23;320;4;Oil;4;750;Malaysia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Subsea 7 Int'l Contracting Ltd;United Kingdom;14502;2000-11;0,000;2018-11-29;2001-03;144,600;235066948;Stena Drilling Ltd;3003167;2006-03;Oil Engine(s), Electric Drive;0;Stena Carron Lux 3 Sarl;5710926;0;;;0;0,00;Offshore Support Vessel;;Wuchang Shipbuilding Industry;CHR224044;Rawabi Vallianz Offshore Serv;5652716;In Service/Commission;Rawabi Vallianz Offshore Serv;5652716;0;2018
7351812;FPSO KIKEH;;;;;;54,51;54,560;54,510;1974-04;0;9MGV9;AB;China, People's Republic Of;1650;;6,2;0;;;;5,000;260;Yanmar Diesel Engine Co Ltd - Japan;6;Yanmar;6AYM-ETE;180;4;Oil;2;1900;Malaysia;60,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Solstad Offshore ASA;Norway;10979;2000-06;0,000;2018-10-03;2000-11;127,500;235067199;DOF Management AS;1294033;2006-08;Oil Engine(s), Electric Drive;0;DOF Subsea Rederi III AS;5883709;0;;;0;0,00;Offshore Construction Vessel, jack up;;Semco;USAH54050;SEACOR Liftboats LLC;5672183;Laid-Up;SEACOR Liftboats LLC;5672183;0;2001
9003861;FPSO KWAME NKRUMAH MV21;;;;;;59,00;0,000;59,000;1991-10;0;3ECC9;AB;China, People's Republic Of;1340;;6,1;0;;;;4,950;170;Caterpillar Inc - USA;6;Yanmar;M220-SN;300;4;Oil;2;800;Vietnam;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;DOF ASA;Norway;4949;2000-09;0,000;2018-11-01;2001-02;98,500;235068558;Adams Offshore WLL;5577091;2006-04;Oil Engine(s), Electric Drive;0;Adams Challenge UK Ltd;4113775;0;;;1407;0,00;Offshore Construction Vessel, jack up;;Sun Contractors Harvey;USAD92050;All Coast LLC;5755882;In Service/Commission;All Coast LLC;5755882;0;1976
