IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
9306134;HYDRUS;SCANIA;;;4;460;9,46;9,460;9,460;2004-07;0;OT5232;LR;China, People's Republic Of;1290;2004-07;4,25;0;  Unknown;9991001;;2,800;256;Anglo Belgian Corp NV (ABC) - Belgium;6;A.B.C.;6MDZC;310;4;Oil;1;1000;Belgium;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2003-04;0,000;2018-10-03;2003-07;81,300;205523290;Nautica SA;5683381;2002-00;Oil Engine(s), Geared Drive;0;Nautica SA;5683381;0;;;0;10,00;Chemical Tanker, Inland Waterways;;Hangzhou Dongfeng Shipbuilding;CHR173050;Nautica SA;5683381;In Service/Commission;  Unknown;9991001;0;2004
9306146;TITAN;CUMMINS;CUMMINS;KTA-19-M;4;463;9,46;9,460;9,460;2004-07;0;PD3273;LR;China, People's Republic Of;1290;2004-07;4,25;0;  Unknown;9991001;;2,800;170;Caterpillar Inc - USA;16;Caterpillar;3516B-TA;190;4;Oil;1;1600;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2003-03;0,000;2019-01-11;2003-06;81,300;244010716;Kooren BV, A en K;5489293;2003-00;Oil Engine(s), Geared Drive;0;Kooren BV, A en K;5489293;0;;;0;10,00;Chemical Tanker, Inland Waterways;;Hangzhou Dongfeng Shipbuilding;CHR173050;Kooren BV, A en K;5489293;In Service/Commission;Kooren Vof;1395328;0;2004
9307164;COMPAGNON;Caterpillar;Caterpillar;3412C;4;537;11,40;11,450;11,400;2004-09;0;PH5712;LR;Romania;2995;2005-06;5,4;0;  Unknown;9991001;;3,620;170;Caterpillar Inc - USA;16;Caterpillar;3516;190;4;Oil;1;1600;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2003-09;0,000;2018-10-18;2004-03;110,000;244660564;Kooren Vof;1395328;2003-00;Oil Engine(s), Geared Drive;0;Kooren Vof;1395328;0;;;0;0,00;Chemical Tanker, Inland Waterways;;Mangalia;RUM006056;Kooren Vof;1395328;In Service/Commission;  Unknown;9991001;0;2004
9308261;AEGIR;;;;;;11,40;11,450;11,400;2004-10;0;PD3583;;Poland;2934;2004-10;5,4;0;  Unknown;9991001;;3,500;170;Caterpillar Inc - USA;16;Caterpillar;3516TA;190;4;Oil;1;1600;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Verenigde Tankrederij BV;Netherlands;0;2003-11;0,000;2018-09-05;2004-02;110,000;244660184;Verenigde Tankrederij BV;0639283;2003-00;Oil Engine(s), Geared Drive;0;Verenigde Tankrederij BV;0639283;0;;;0;12,00;Chemical Tanker, Inland Waterways;;Centromost;POL016066;Verenigde Tankrederij BV;0639283;In Service/Commission;Verenigde Tankrederij BV;0639283;0;2004
9308273;SVENJA REICH;;;;;;11,40;0,000;11,400;2004-11;0;DF2258;;Poland;3132;2004-11;5,4;0;  Unknown;9991001;;3,650;170;Caterpillar Inc - USA;16;Caterpillar;3516B-TA;190;4;Oil;1;1600;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2004-03;0,000;2018-11-05;2004-06;109,900;211510980;Reich Schiffahrtbetriebe;4115825;2003-00;Oil Engine(s), Geared Drive;0;Reich Schiffahrtbetriebe;4115825;0;;;0;0,00;Chemical Tanker, Inland Waterways;;Centromost;POL016066;Reich Schiffahrtbetriebe;4115825;In Service/Commission;  Unknown;9991001;0;2004
9308285;THEODELA;CUMMINS;CUMMINS;KTA-19-M;4;463;11,40;11,450;11,400;2004-12;0;OT4151;LR;Poland;2934;2004-12;5,4;0;  Unknown;9991001;;3,500;256;Anglo Belgian Corp NV (ABC) - Belgium;6;A.B.C.;6DZC;310;4;Oil;1;1000;Belgium;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2004-04;0,000;2019-01-16;2004-07;110,000;205415190;Edel-trans Shipping;5220828;2003-00;Oil Engine(s), Geared Drive;0;Edel-trans Shipping;5220828;0;;;0;12,00;Chemical Tanker, Inland Waterways;;Centromost;POL016066;Edel-trans Shipping;5220828;In Service/Commission;Bateau Bleu SA;6041911;0;2004
9308297;FORTUNA;CUMMINS;CUMMINS;KTA-19-M;4;463;11,40;11,450;11,400;2005-07;0;PE8779;LR;Poland;2999;2005-07;5,4;2999;  Unknown;9991001;;3,500;170;Caterpillar Inc - USA;16;Caterpillar;3516B-HD;215;4;Oil;1;1600;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2004-07;0,000;2019-02-19;2004-09;110,000;244740898;Fortuna Besitzgesellschaft;6062770;2003-00;Oil Engine(s), Geared Drive;0;Fortuna Besitzgesellschaft;6062770;0;;;0;12,00;Chemical Tanker, Inland Waterways;;Centromost;POL016066;Fortuna Besitzgesellschaft;6062770;In Service/Commission;  Unknown;9991001;0;2005
9308302;HILLEGERSBERG;CATERPILLAR;CATERPILLAR;3412;4;474;11,40;11,450;11,400;2005-08;0;PD2664;LR;Poland;3229;2005-08;5,4;0;  Unknown;9991001;;3,500;170;Caterpillar Inc - USA;16;Caterpillar;3516B-TA;190;4;Oil;1;1600;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2004-08;0,000;2018-10-22;2004-12;110,000;244670673;Hillegersberg Tankvaart CV;4105069;2003-00;Oil Engine(s), Geared Drive;0;Hillegersberg Tankvaart CV;4105069;0;;;0;0,00;Chemical Tanker, Inland Waterways;;Centromost;POL016066;Hillegersberg Tankvaart CV;4105069;In Service/Commission;  Unknown;9991001;0;2005
9309045;LAZIO;CUMMINS;CUMMINS;KTA-19-M;4;510;11,40;11,450;11,400;2004-09;0;PH9671;LR;Romania;2950;2004-09;5,4;0;  Unknown;9991001;;3,500;256;Anglo Belgian Corp NV (ABC) - Belgium;6;A.B.C.;6DZC;310;4;Oil;1;1000;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;2003-11;0,000;2018-09-05;2004-02;110,000;244750081;Marsdiep Shipping BV;6004676;2003-00;Oil Engine(s), Geared Drive;0;Marsdiep Shipping BV;6004676;0;;;0;12,00;Chemical Tanker, Inland Waterways;;Orsova;RUM005055;Marsdiep Shipping BV;6004676;In Service/Commission;  Unknown;9991001;0;2004
9309057;ZUIDZEE;CATERPILLAR;CATERPILLAR;3412;4;500;11,40;11,450;11,400;2004-09;0;OT2458;LR;Romania;4120;2004-09;5,7;0;  Unknown;9991001;;3,880;170;Caterpillar Inc - USA;8;Caterpillar;3508B-TA;190;4;Oil;2;1600;Belgium;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;4120;2003-10;0,000;2018-07-27;2003-12;135,000;205245890;Bauwens P & Y;4103116;2003-00;Oil Engine(s), Geared Drive;0;Bauwens P & Y;4103116;0;;;0;9,00;Chemical Tanker, Inland Waterways;;Orsova;RUM005055;Bauwens P & Y;4103116;In Service/Commission;  Unknown;9991001;0;2004
