IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
9786281;LASTDRAGER 35;;;;;;22,00;22,040;22,000;2016-04;0;;LR;Poland;4474;2016-04;4,5;5508;  Unknown;9991001;;3,522;0;Unknown;;Non-Propelled;;0;;;0;;Netherlands;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;van der Wees Groep BV;Netherlands;1925;2015-10;0,000;2017-10-12;2016-03;75,789;;van der Wees Watertransporten;0298784;2015-07;Non-Propelled;0;van der Wees Watertransporten;0298784;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;KG Konstrukcje Sp z oo;POL086050;van der Wees Watertransporten;0298784;In Service/Commission;van der Wees Watertransporten;0298784;0;2016
9786322;NUWA 2;;;;;;11,40;0,000;11,400;2017-03;0;;AB;China, People's Republic Of;783;2017-03;2,5;0;  Unknown;9991001;;1,800;0;Unknown;;Non-Propelled;;0;;;0;;Nigeria;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Fenog Nigeria Ltd;Nigeria;374;2015-11;0,000;2017-10-12;;52,000;;Fenog Nigeria Ltd;5603672;2015-06;Non-Propelled;0;Fenog Nigeria Ltd;5603672;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Fenog Nigeria Ltd;5603672;In Service/Commission;  Unknown;9991001;0;2017
9786334;KING LOUIE;;;;;;11,40;0,000;11,400;2019-05;0;;LR;China, People's Republic Of;2000;;2,5;0;;;;0,000;0;Unknown;;Non-Propelled;;0;;;0;;St Vincent & The Grenadines;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Peab AB;Sweden;291;;0,000;2019-02-18;;40,800;;Peab AB;4262155;2015-06;Non-Propelled;0;Peab AB;4262155;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Peab AB;4262155;On Order/Not Commenced;  Unknown;9991001;0;2019
9786346;TTT 4113;;;;;;13,00;0,000;13,000;2017-06;0;;LR;China, People's Republic Of;998;2017-06;3;1252;  Unknown;9991001;;2,390;0;Unknown;;Non-Propelled;;0;;;0;;United Kingdom;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Ferrovial Agroman Ltd;United Kingdom;409;2015-12;0,000;2018-12-03;;41,400;;Ferrovial Agroman/Laing O'Rouk;5957698;2015-06;Non-Propelled;0;Ferrovial Agroman/Laing O'Rouk;5957698;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Ferrovial Agroman/Laing O'Rouk;5957698;In Service/Commission;  Unknown;9991001;0;2017
9786358;ASTERIX;;;;;;13,00;0,000;13,000;2018-01;0;;LR;China, People's Republic Of;985;2018-01;3;0;  Unknown;9991001;;2,397;0;Unknown;;Non-Propelled;;0;;;0;;Sweden;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Marin & Haverikonsult KA AB;Sweden;409;2015-12;0,000;2018-04-17;;41,400;;Marin & Haverikonsult KA AB;1822542;2015-06;Non-Propelled;0;Marin & Haverikonsult KA AB;1822542;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Marin & Haverikonsult KA AB;1822542;In Service/Commission;  Unknown;9991001;0;2018
9786360;AARSLEFF 107;;;;;;16,50;0,000;16,500;2017-12;0;OXTO;RI;China, People's Republic Of;2158;2017-12;3,5;2662;  Unknown;9991001;20201221;2,680;0;Unknown;;Non-Propelled;;0;;;0;;Denmark;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Per Aarsleff AS;Denmark;934;2016-01;0,000;2018-05-14;;63,000;;Per Aarsleff AS;1832186;2015-06;Non-Propelled;0;Per Aarsleff AS;1832186;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Per Aarsleff AS;1832186;In Service/Commission;  Unknown;9991001;0;2017
9786372;AARSLEFF 108;;;;;;16,50;0,000;16,500;2018-04;0;OXSY;RI;China, People's Republic Of;2361;2018-04;3,5;0;  Unknown;9991001;;2,530;0;Unknown;;Non-Propelled;;0;;;0;;Denmark;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Per Aarsleff AS;Denmark;1107;2016-01;0,000;2018-09-18;;73,800;;Per Aarsleff AS;1832186;2015-06;Non-Propelled;0;Per Aarsleff AS;1832186;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Per Aarsleff AS;1832186;In Service/Commission;  Unknown;9991001;0;2018
9793973;GPK;;;;;;15,00;0,000;15,000;2017-10;0;;LR;China, People's Republic Of;0;2017-10;3;0;  Unknown;9991001;;2,200;0;Unknown;;Non-Propelled;;0;;;0;;New Zealand;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Heron Construction Co Ltd;New Zealand;510;2015-12;0,000;2017-11-09;;44,950;;Heron Construction Co Ltd;1880116;2015-10;Non-Propelled;0;Heron Construction Co Ltd;1880116;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Qinhuangdao China Harbour Ind;CHR015200;Heron Construction Co Ltd;1880116;In Service/Commission;  Unknown;9991001;0;2017
9797084;ATTACK 55;;;;;;11,40;0,000;11,400;2016-07;0;;LR;Netherlands;571;2016-07;2,1;823;  Unknown;9991001;;1,380;0;Unknown;;Non-Propelled;;0;;;0;;Netherlands;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;328;;0,000;2017-10-12;;55,000;;van Bergen BV;5938693;2015-09;Non-Propelled;0;van Bergen BV;5938693;0;;;0;0,00;Pontoon (Function Unknown);;Tinnemans PH & Zn BV;NTHA49050;van Bergen BV;5938693;In Service/Commission;  Unknown;9991001;0;2016
9798715;COOPOR LA PORTUARIA;;;;;;7,90;0,000;7,900;2015-11;0;;;Netherlands;160;2015-11;2;0;  Unknown;9991001;;1,200;0;Unknown;;Non-Propelled;;0;;;0;;Unknown;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;229;2013-08;0,000;2018-03-19;2015-09;42,150;;Trabajos Portuarios Limitada;5893475;2015-05;Non-Propelled;0;Trabajos Portuarios Limitada;5893475;0;;;0;0,00;Suction Dredger Pontoon;;Damen Dredging Equipment BV;NTH154100;Trabajos Portuarios Limitada;5893475;In Service/Commission;  Unknown;9991001;0;2015
9802035;GUUST;;;;;;11,40;0,000;11,400;2019-05;0;;LR;Netherlands;0;;2;0;;;;0,000;0;Unknown;;Non-Propelled;;0;;;0;;Belgium;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;350;;0,000;2018-12-31;;60,000;;Owner Unknown;9999996;2016-01;Non-Propelled;0;Owner Unknown;9999996;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Pattje;NTH061071;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2019
9803405;CORNELIS;;;;;;11,20;11,240;11,200;2016-08;0;;;Netherlands;0;2016-08;2,475;699;  Unknown;9991001;;1,910;0;Unknown;;Non-Propelled;;0;;;0;;Netherlands;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;237;2016-02;0,000;2018-05-21;;33,000;;Rptd Sold Undisclosed Interest;9991942;2015-12;Non-Propelled;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Pattje;NTH061071;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;Rptd Sold Undisclosed Interest;9991942;0;2016
9807762;LASTDRAGER 34;;;;;;11,40;0,000;11,400;2016-12;0;;LR;Serbia;1157;2016-12;3;0;  Unknown;9991001;;0,000;0;Unknown;;Non-Propelled;;0;;;0;;Netherlands;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;van der Wees Groep BV;Netherlands;579;2016-05;0,000;2018-09-27;;66,040;;van der Wees Watertransporten;0298784;2016-04;Non-Propelled;0;van der Wees Watertransporten;0298784;0;;;0;0,00;Deck Cargo Pontoon, non propelled;;Rhine-Danube doo - SRB;SRB009050;van der Wees Watertransporten;0298784;In Service/Commission;  Unknown;9991001;0;2016
9807803;DENDER;;;;;;10,50;0,000;10,500;2019-05;0;;LR;Poland;2118;;3,5;0;;;;3,400;0;Unknown;;Non-Propelled;;0;;;0;;Belgium;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;0;;0,000;2019-03-01;;75,950;;Rycquart Scheepvaart F;5543996;2015-01;Non-Propelled;0;Rycquart Scheepvaart F;5543996;0;;;0;0,00;General Cargo Barge, non propelled;;Malbo Stocznia Ltd Co;POL068050;Rycquart Scheepvaart F;5543996;On Order/Not Commenced;  Unknown;9991001;0;2019
9807815;LEIE;;;;;;10,50;0,000;10,500;2019-07;0;;LR;Poland;0;;3,5;0;;;;0,000;0;Unknown;;Non-Propelled;;0;;;0;;Belgium;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;0;;0,000;2019-03-01;;75,950;;Owner Unknown;9999996;2015-01;Non-Propelled;0;Owner Unknown;9999996;0;;;0;0,00;General Cargo Barge, non propelled;;Malbo Stocznia Ltd Co;POL068050;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2019
9809681;LA MUNECONA;;;;;;15,00;0,000;15,000;2017-03;0;;LR;Colombia;1700;2017-03;3,45;0;  Unknown;9991001;;2,930;0;Unknown;;Non-Propelled;;0;;;0;;Colombia;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;SERPORT SA;Colombia;658;2016-06;0,000;2017-05-25;;50,500;;SERPORT SA;4212122;2016-02;Non-Propelled;0;SERPORT SA;4212122;0;;;0;0,00;Products Tank Barge, non propelled;;Unidos Astilleros SA;COL004051;SERPORT SA;4212122;In Service/Commission;SERPORT SA;4212122;0;2017
9809734;DAMEN GORINCHEM 522002;;;;;;23,50;0,000;23,500;2019-07;0;;LR;China, People's Republic Of;1700;;4,5;0;;;;0,000;0;Unknown;;Non-Propelled;;0;;;0;;St Vincent & The Grenadines;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;0;;0,000;2018-11-30;;63,000;;Owner Unknown;9999996;2016-04;Non-Propelled;0;Owner Unknown;9999996;0;;;0;0,00;Crane Vessel, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2019
9809746;DAMEN GORINCHEM 522003;;;;;;23,50;0,000;23,500;2019-07;0;;LR;China, People's Republic Of;1700;;4,5;0;;;;0,000;0;Unknown;;Non-Propelled;;0;;;0;;St Vincent & The Grenadines;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;2020;;0,000;2018-12-19;;63,000;;Owner Unknown;9999996;2016-04;Non-Propelled;0;Owner Unknown;9999996;0;;;0;0,00;Crane Vessel, non propelled;;Damen Shipyards Yichang Co Ltd;CHR461050;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2019
