IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
5202201;LAGO YPACARAI;;;;;;9,17;9,170;0,000;1945-00;0;;;United States Of America;1030;1945-00;4,12;0;  Unknown;9991001;;3,506;235;Wolverine Motor Works Inc. - Galveston, Tx;6;Wolverine;;355;4;Oil;2;;Paraguay;39,50;0,00;0,00;2,50;Yes, But Type Not Known;Not Applicable;0;Lineas Panchita G SA;1704507;275;;0,000;2016-10-21;;55,020;;Lineas Panchita G SA;1704507;1943-00;Oil Engine(s), Direct Drive;0;Lineas Panchita G SA;1704507;0;;;0;9;Container Ship (Fully Cellular);;Kane;USA095017;Lineas Panchita G SA;1704507;In Service/Commission;Lineas Panchita G SA;1704507;0;1945
5202213;LAGO YPOA;;;;;;12,01;12,040;12,010;1961-10;0;ZPKP;;Spain;1372;1961-10;3,89;0;  Unknown;9991001;;3,144;320;Motoren Werke Mannheim AG (MWM) - West Germany;6;MWM;TBRH348SU;480;4;Oil;1;;Paraguay;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Mercosur Naviera SA;5726436;1145;;0,000;2018-10-12;;73,820;755630162;Mercosur Naviera SA;5726436;1958-07;Oil Engine(s), Direct Drive;34;Merco Fluvial SA;1704701;0;;;0;12;Container Ship (Fully Cellular);Containership-Small Feeder;Ruiz De Velasco;SPN020022;Mercosur Naviera SA;5726436;In Service/Commission;  Unknown;9991001;100;1961
5262500;OLIMPO;;;;;;12,01;12,040;12,010;1961-10;0;ZPKN;;Spain;1023;1961-10;3,92;0;  Unknown;9991001;;2,509;320;Motoren Werke Mannheim AG (MWM) - West Germany;6;MWM;;480;4;Oil;1;;Paraguay;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Lineas Panchita G SA;1704507;1071;;0,000;2018-01-25;;73,820;;Lineas Panchita G SA;1704507;1958-07;Oil Engine(s), Direct Drive;0;Lineas Panchita G SA;1704507;0;;;0;0;Container Ship (Fully Cellular);;Ruiz De Velasco;SPN020022;Lineas Panchita G SA;1704507;In Service/Commission;  Unknown;9991001;0;1961
6819673;AKA I;;;;;;11,61;11,640;11,610;1968-12;0;HP9310;;Spain;2006;1977-00;5,21;0;  Unknown;9991001;;4,446;400;Hijos de J Barreras SA - Spain;6;Deutz;RBV6M358;580;4;Oil;1;300;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;1298;;0,000;2017-04-14;;79,410;357635000;Bellini Navigation Co Ltd;1674011;1966-01;Oil Engine(s), Direct Drive;0;Bellini Navigation Co Ltd;1674011;0;;;0;11,75;Container Ship (Fully Cellular);Containership-Small Feeder;Basse-Sambre-Corcho;SPN039021;Bellini Navigation Co Ltd;1674011;In Service/Commission;  Unknown;9991001;73;1968
7014658;MARGARITA I;;;;;;13,01;13,210;13,010;1970-03;0;HP8226;;Netherlands;1150;1970-00;5,69;0;  Unknown;9991001;;4,493;360;Motoren Werke Mannheim AG (MWM) - West Germany;6;MWM;TBRHS345SU;450;4;Oil;1;500;Panama;218,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;1184;;0,000;2019-02-11;;73,870;351595000;Margarita Cargo Line;1774237;1967-01;Oil Engine(s), Geared Drive;0;Margarita Cargo Line;1774237;0;1993-12-01;$635000;0;13,5;Container Ship (Fully Cellular);Containership-Small Feeder;Werf Gebr. Deest Nv;NTH078022;Margarita Cargo Line;1774237;In Service/Commission;  Unknown;9991001;110;1970
7015925;DINA;;;;;;13,71;13,750;13,710;1970-06;0;3ETI9;;Netherlands;2181;1970-06;6,05;0;  Unknown;9991001;;4,712;410;Stork-Werkspoor Diesel BV - Netherlands;6;Werkspoor;6TM410;470;4;Oil;1;515;Panama;39,50;191,00;0,00;10,50;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;2188;;0,000;2016-10-19;;85,320;357487000;Brandao Ramos AV;1612900;1967-10;Oil Engine(s), Geared Drive;33;Mar-Whirry Marine Corp;1614676;0;;;0;15;Container Ship (Fully Cellular);Containership-Small Feeder;Zaanlandse;NTH092015;Brandao Ramos AV;1612900;In Service/Commission;  Unknown;9991001;124;1970
7022239;FILIPPOS;;;;;;13,71;13,800;13,710;1970-09;0;ZPEW;;Netherlands;2181;1970-09;6,05;0;  Unknown;9991001;;4,704;410;Stork-Werkspoor Diesel BV - Netherlands;6;Werkspoor;6TM410;470;4;Oil;1;515;Paraguay;39,50;191,00;0,00;10,50;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;823;;0,000;2016-10-19;;85,320;;Rptd Sold Undisclosed Interest;9991942;1968-01;Oil Engine(s), Geared Drive;33;Rptd Sold Undisclosed Interest;9991942;0;;;0;15;Container Ship (Fully Cellular);Containership-Small Feeder;Vuijk Scheepswerven Nv;NTH087048;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;124;1970
7024457;NIAGA BAHARI;;;;;;14,51;14,560;14,510;1971-05;0;YHTG;KI;Spain;3261;1971-05;7,4;0;  Unknown;9991001;;5,017;390;Naval-Stork-Werkspoor SA - Spain;8;Werkspoor;TMABS398;680;4;Oil;1;;Indonesia;170,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Pelayaran Niaga Sukses;5636092;2175;1969-09;0,000;2017-03-21;1970-06;88,220;525005093;Pelayaran Niaga Sukses;5636092;1969-06;Oil Engine(s), Direct Drive;20;Pelayaran Niaga Sukses;5636092;0;;;0;12;Container Ship (Fully Cellular);Containership-Small Feeder;Construcciones Asts SA - Meira;SPN008057;Pelayaran Niaga Sukses;5636092;In Service/Commission;Pelayaran Niaga Sukses;5636092;150;1971
7027722;HALCON DEL MAR;;;;;;13,70;13,800;13,700;1970-11;0;;;Netherlands;2210;1986-02;6,05;0;  Unknown;9991001;;4,706;230;General Motors-Detroit Diesel Allison Divn - USA;16;EMD (Electro-Motive);16-645-F7B;254;2;Oil;1;;Unknown;39,50;191,00;0,00;10,50;Distillate Fuel;Residual Fuel;0;King Ocean Services Ltd;1313904;1621;;0,000;2018-06-27;;85,320;;King Ocean Services;1185411;1968-02;Oil Engine(s), Direct Drive;33;Aquilla Shipping Co Inc;1608951;0;;;0;15,5;Container Ship (Fully Cellular);Containership-Small Feeder;Vuijk Scheepswerven Nv;NTH087048;Aquilla Shipping Co Inc;1608951;In Service/Commission;  Unknown;9991001;124;1970
7031565;POLA BAY;;;;;;15,00;15,040;15,000;1970-07;0;DUEK2;;Japan;4383;1970-07;6,1;0;  Unknown;9991001;;5,906;470;Nippon Hatsudoki - Japan;6;Nippon Hatsudoki;HS6NV47F;740;4;Oil;1;;Philippines;340,50;0,00;0,00;8,00;Yes, But Type Not Known;Not Applicable;0;Oceanic Container Lines Inc;1944621;2477;1970-03;0,000;2016-10-19;1970-04;94,700;;Oceanic Container Lines Inc;1944621;1967-10;Oil Engine(s), Direct Drive;0;Oceanic Container Lines Inc;1944621;0;;;0;11,25;Container Ship (Fully Cellular);Containership-Small Feeder;Tsuneishi Shbldg - Fkym - earl;JPN192014;Oceanic Container Lines Inc;1944621;In Service/Commission;Oceanic Container Lines Inc;1944621;171;1970
7033161;AC SANDINO;;;;;;13,71;13,800;13,710;1971-01;0;5IM655;;Netherlands;2174;1971-01;6,05;0;  Unknown;9991001;;4,690;320;Oy Wartsila Ab - Finland;6;Wartsila;6R32;350;4;Oil;1;750;Tanzania (Zanzibar);39,50;191,00;0,00;10,50;Distillate Fuel;Residual Fuel;0;Nicaraguan Shipping Enterprise;5944290;1649;1970-06;0,000;2018-11-20;1970-10;85,320;677085500;Nicaraguan Shipping Enterprise;5944290;1970-03;Oil Engine(s), Geared Drive;33;Nicaraguan Shipping Enterprise;5944290;0;;;0;14;Container Ship (Fully Cellular);Containership-Small Feeder;Vuijk Scheepswerven Nv;NTH087048;Nicaraguan Shipping Enterprise;5944290;In Service/Commission;Nicaraguan Shipping Enterprise;5944290;124;1971
7036981;WEST OCEAN 3;;;;;;15,02;15,040;15,020;1970-09;0;DUGA8;;Japan;4432;1970-09;7,22;0;  Unknown;9991001;;6,071;460;The Hanshin Diesel Works Ltd - Japan;6;Hanshin;6L46SH;680;4;Oil;1;200;Philippines;437,00;0,00;0,00;8,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;2749;1970-05;0,000;2016-10-19;1970-08;93,200;;West Ocean Lines & Transport;5554491;1968-02;Oil Engine(s), Direct Drive;0;West Ocean Lines & Transport;5554491;0;;;0;11,5;Container Ship (Fully Cellular);Containership-Small Feeder;Kurushima Imabari;JPN019101;West Ocean Lines & Transport;5554491;In Service/Commission;  Unknown;9991001;397;1970
7039622;ISLAND CLIPPER;;;;;;13,70;13,800;13,700;1971-01;0;;;Netherlands;2210;1971-01;6,05;0;  Unknown;9991001;;4,704;410;Stork-Werkspoor Diesel BV - Netherlands;6;Werkspoor;6TM410;470;4;Oil;1;515;Unknown;39,50;191,00;0,00;10,50;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;1649;;0,000;2016-10-19;;85,220;;Rptd Sold Undisclosed Interest;9991942;1968-05;Oil Engine(s), Geared Drive;33;Rptd Sold Undisclosed Interest;9991942;0;;;0;15,5;Container Ship (Fully Cellular);Containership-Small Feeder;Zaanlandse;NTH092015;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;124;1971
7052363;ASTRON;STORKWERK1;STORK-WERKSPOOR;RO-15;4;169;13,71;13,820;13,710;1971-06;0;VOGT;LR;Netherlands;1910;1971-06;6,05;0;  Unknown;9991001;20210404;4,706;410;Stork-Werkspoor Diesel BV - Netherlands;6;Werkspoor;6TM410;470;4;Oil;1;515;Canada;233,50;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;Woodward Group;1886092;1746;1970-10;0,000;2015-10-27;1971-02;85,320;316003040;Coastal Shipping Ltd;0039272;1970-09;Oil Engine(s), Geared Drive;33;Labrador Marine Inc;1886089;0;;;0;15,5;Container Ship (Fully Cellular/Ro-Ro Facility);;Vuijk Scheepswerven Nv;NTH087048;Coastal Shipping Ltd;0039272;In Service/Commission;Coastal Shipping Ltd;0039272;113;1971
7105471;LIHUE;;;;;;30,48;30,540;30,480;1971-07;0;WTST;AB;United States Of America;38656;1971-07;18,29;54241;Matson Navigation Co Inc;0375163;20190329;10,700;0;Delaval Turbine Inc (Enterprise Div.) - USA;;De Laval;YYYYYY;0;;Turbine;1;;United States Of America;113,00;9272,00;128,00;138,00;Distillate Fuel;Residual Fuel;0;Matson Inc;5718820;30877;1970-05;43,200;2019-03-05;1971-04;240,090;368074000;Matson Navigation Co Inc;0375163;1967-12;Steam Turbine(s), Geared Drive;188;Matson Navigation Co Inc;0375163;0;;;0;21,25;Container Ship (Fully Cellular);Containership-Feedermax;Avondale Avondale;USA031021;Matson Navigation Co Inc;0375163;In Service/Commission;Matson Navigation Co Inc;0375163;2128;1971
7108954;PISHGAM;;;;;;13,70;13,750;13,700;1971-08;0;EQTG;AS;Netherlands;1905;1971-08;6,05;0;  Unknown;9991001;;4,706;410;Stork-Werkspoor Diesel BV - Netherlands;6;Werkspoor;6TM410;470;4;Oil;1;515;Iran;243,00;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;  Unknown;9991001;1593;1970-11;0,000;2013-05-01;1971-05;86,720;422163000;Denj Safar Kish Co;5090205;1970-03;Oil Engine(s), Geared Drive;33;Denj Safar Kish Co;5090205;0;;;0;14;Container Ship (Fully Cellular/Ro-Ro Facility);;Zaanlandse;NTH092015;Denj Safar Kish Co;5090205;In Service/Commission;  Unknown;9991001;113;1971
7222554;GRAKE;;;;;;16,51;16,540;16,510;1972-10;0;D8OX;;Japan;4456;1972-09;8,01;0;Hyunsoeng Industry Co Ltd;5584822;;5,816;450;Kobe Hatsudoki KK - Japan;6;Mitsubishi;6UET45/75C;750;2;Oil;1;230;Korea, South;391,00;0,00;0,00;14,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;3451;;0,000;2016-11-22;;99,010;;Hyunsoeng Industry Co Ltd;5584822;1971-09;Oil Engine(s), Direct Drive;0;Hyunsoeng Industry Co Ltd;5584822;0;;;0;12,2;Container Ship (Fully Cellular);Containership-Small Feeder;Mie Yokkaichi;JPN136029;Hyunsoeng Industry Co Ltd;5584822;In Service/Commission;Hyunsoeng Industry Co Ltd;5584822;186;1972
7312751;GOOD FUTURE;;;;;;17,99;18,040;17,990;1973-03;0;3ENJ4;IB;Japan;6497;1973-03;8,23;0;  Unknown;9991001;;6,490;520;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Mitsubishi;6UET52/90;900;2;Oil;1;;Panama;100,00;846,00;0,00;20,00;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;4559;1972-10;0,000;2018-06-08;1973-01;118,120;354779000;Rptd Sold Undisclosed Interest;9991942;1972-06;Oil Engine(s), Direct Drive;30;Rptd Sold Undisclosed Interest;9991942;0;;;0;14,5;Container Ship (Fully Cellular);Containership-Small Feeder;Hashihama Shbldg - Imabari;JPN074246;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;310;1973
7334204;MATSONIA;;;;;;32,16;32,160;32,160;1973-12;0;KHRC;AB;United States Of America;22501;1973-12;18,29;0;Matson Navigation Co Inc;0375163;20200803;10,135;0;General Electric Co. - Lynn, Ma;;General Electric;YYYYYY;0;;Turbine;1;;United States Of America;0,00;3052,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Matson Inc;5718820;33095;;0,000;2019-03-05;;231,660;366365000;Matson Navigation Co Inc;0375163;1971-03;Steam Turbine(s), Geared Drive;335;Matson Navigation Co Inc;0375163;0;;;0;20;Container Ship (Fully Cellular/Ro-Ro Facility);;Sun Shipbuilding & Dry Dock Co;USA004027;Matson Navigation Co Inc;0375163;In Service/Commission;Matson Navigation Co Inc;0375163;1712;1973
7366312;MATSON PRODUCER;;;;;;28,96;29,010;28,960;1974-04;0;WJBJ;AB;United States Of America;25651;1974-04;16,46;0;Matson Navigation Co Inc;0375163;20181114;10,392;0;Delaval Turbine Inc (Enterprise Div.) - USA;;De Laval;YYYYYY;0;;Turbine;1;;United States Of America;0,00;6617,00;95,00;0,00;Distillate Fuel;Residual Fuel;0;Matson Inc;5718820;25644;1972-07;44,000;2019-03-05;1973-12;219,620;366639000;Matson Navigation Co Inc;0375163;1968-04;Steam Turbine(s), Geared Drive;170;Matson Navigation Co Inc;0375163;0;;;6376;22;Container Ship (Fully Cellular);Containership-Regional Feeder;Bethlehem Steel Sp.Pt;USA404451;Matson Navigation Co Inc;0375163;In Service/Commission;Matson Navigation Co Inc;0375163;1664;1974
7432678;SHUN JIANG;;;;;;18,80;0,000;18,800;1976-06;0;3FSH8;;Japan;6699;1976-06;8,6;0;  Unknown;9991001;;6,501;540;Makita Diesel Co Ltd - Japan;6;Makita;KSLH654;850;4;Oil;1;225;Panama;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;4666;1976-03;0,000;2018-10-29;1976-05;108,500;357273000;Shantou Ocean Transport;1772814;1974-05;Oil Engine(s), Direct Drive;18;Shantou Ocean Transport;1772814;0;;;0;13;Container Ship (Fully Cellular);Containership-Small Feeder;Okayama;JPN298041;Shantou Ocean Transport;1772814;In Service/Commission;  Unknown;9991001;270;1976
7504017;PROGRESS 3;;;;;;15,02;0,000;15,020;1978-01;0;;;Spain;3993;1978-01;7,62;0;  Unknown;9991001;;6,325;400;Hijos de J Barreras SA - Spain;12;Deutz;RBV12M350;500;4;Oil;1;430;Unknown;38,00;449,00;0,00;13,50;Distillate Fuel;Residual Fuel;0;Pancon Shipping & Marine Serv;1747661;2655;1976-12;0,000;2018-10-31;1977-09;95,030;;Pancon Shipping & Marine Serv;1747661;1974-04;Oil Engine(s), Geared Drive;0;Ocean Feeders;1948946;0;;;0;13,5;Container Ship (Fully Cellular);Containership-Small Feeder;Musel;SPN027019;Pancon Shipping & Marine Serv;1747661;In Service/Commission;Pancon Shipping & Marine Serv;1747661;264;1978
7602338;MAUI;;;;;;28,96;29,040;28,960;1978-05;0;WSLH;AB;United States Of America;24683;1978-05;16,49;38742;Matson Navigation Co Inc;0375163;20180531;10,369;0;Delaval Turbine Inc (Enterprise Div.) - USA;;De Laval;YYYYYY;0;;Turbine;1;;United States Of America;0,00;7255,00;95,00;110,00;Distillate Fuel;Residual Fuel;0;Matson Inc;5718820;25630;1977-01;44,000;2019-03-05;1977-12;219,620;366375000;Matson Navigation Co Inc;0375163;1974-01;Steam Turbine(s), Geared Drive;368;Matson Navigation Co Inc;0375163;0;;;14178;20;Container Ship (Fully Cellular);Containership-Regional Feeder;Bath;USA035035;Matson Navigation Co Inc;0375163;In Service/Commission;Matson Navigation Co Inc;0375163;1626;1978
7617890;HORIZON PACIFIC;;;;;;27,44;27,490;27,440;1979-12;0;WSRL;AB;United States Of America;31213;1979-12;16,16;0;Sunrise Vessel Operations LLC;6040753;20190531;10,059;0;Westinghouse Elec. Corp. - Chester, Pa;;Westinghouse;YYYYYY;0;;Turbine;1;;United States Of America;0,00;4956,00;99,00;0,00;Distillate Fuel;Residual Fuel;0;Pasha Group;5142867;28219;1977-09;0,000;2019-03-04;1979-07;247,890;366799000;Pasha Hawaii Holdings LLC;5815657;1974-06;Steam Turbine(s), Geared Drive;200;Sunrise Pacific LLC;5869577;0;1987-12-01;$24500000;10030;21;Container Ship (Fully Cellular);Containership-Feedermax;Bethlehem Steel Sp.Pt;USA404451;Pasha Hawaii Holdings LLC;5815657;In Service/Commission;Sunrise Vessel Operations LLC;6040753;2325;1979
7617905;HORIZON ENTERPRISE;;;;;;27,44;27,490;27,440;1980-07;0;KRGB;AB;United States Of America;31423;1980-07;16,16;0;Sunrise Vessel Operations LLC;6040753;20201130;10,321;0;Westinghouse Elec. Corp. - Chester, Pa;;Westinghouse;YYYYYY;0;;Turbine;1;;United States Of America;0,00;4956,00;99,00;0,00;Distillate Fuel;Residual Fuel;0;Pasha Group;5142867;28219;1977-11;0,000;2019-03-04;1979-07;247,890;366758000;Pasha Hawaii Holdings LLC;5815657;1976-06;Steam Turbine(s), Geared Drive;100;Sunrise Enterprise LLC;5869529;0;1987-12-01;$26500000;10030;21;Container Ship (Fully Cellular);Containership-Feedermax;Bethlehem Steel Sp.Pt;USA404451;Pasha Hawaii Holdings LLC;5815657;In Service/Commission;Sunrise Vessel Operations LLC;6040753;2325;1980
7715393;SYSTEMINDO PERDANA;;;;;;16,50;16,770;16,500;1981-05;0;YDPA;;United Kingdom;4500;1981-05;8,11;6466;  Unknown;9991001;;5,950;580;Doxford Engines Ltd. - Sunderland;3;Doxford;58JS3;1220;2;Oil;1;220;Indonesia;60,50;276,00;0,00;16,50;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;3979;1980-07;28,250;2018-01-17;1981-03;104,150;;Systemindo Container Perdana;5271479;1975-07;Oil Engine(s), Direct Drive;30;Systemindo Container Perdana;5271479;0;;;0;12;Container Ship (Fully Cellular);Containership-Small Feeder;Appledore Shipbuilders - earl;GBI049044;Systemindo Container Perdana;5271479;In Service/Commission;Systemindo Container Perdana;5271479;300;1981
7720611;SUNNY ROSE;;;;;;16,01;0,000;16,010;1978-08;0;;;Korea, South;5470;1978-08;8,31;0;Salam Pacific Indonesia Lines;0313725;;6,825;450;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Mitsubishi;6UET45/80D;800;2;Oil;1;230;Indonesia;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Salam Pacific Indonesia Lines;0313725;3677;1977-09;0,000;2019-01-03;1978-03;106,030;;Salam Pacific Indonesia Lines;0313725;1975-01;Oil Engine(s), Direct Drive;30;Salam Pacific Indonesia Lines;0313725;0;;;0;15,75;Container Ship (Fully Cellular);Containership-Small Feeder;Dae Sun Shipbuilding & Eng;KRS001146;Salam Pacific Indonesia Lines;0313725;In Service/Commission;Salam Pacific Indonesia Lines;0313725;270;1978
7724942;EAGLE PRIDE;;;;;;22,80;22,890;22,800;1978-12;0;HOML;CR;Japan;18821;1978-12;13,31;0;  Unknown;9991001;;10,500;680;Ishikawajima-Harima Heavy Industrie Co Ltd (IHI) - Japan;7;Sulzer;7RND68;1250;2;Oil;1;137;Panama;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Jayakusuma Perdana Lines PT;1310825;13995;1978-06;0,000;2019-03-04;1978-10;161,540;355429000;ASP Crew Management Singapore;1781738;1975-11;Oil Engine(s), Direct Drive;40;Golden Pride Ent Corp;5199804;0;;;0;16,5;Container Ship (Fully Cellular);Containership-Small Feeder;Narasaki Zosen KK;JPN153011;ASP Crew Management Singapore;1781738;In Service/Commission;ASP Crew Management Singapore;1781738;956;1978
7729459;HORIZON SPIRIT;;;;;;30,48;0,000;30,480;1980-07;0;WFLG;AB;United States Of America;46154;1980-07;18,29;0;Sunrise Vessel Operations LLC;6040753;20200731;12,439;0;Delaval Turbine Inc (Enterprise Div.) - USA;;De Laval;YYYYYY;0;;Turbine;1;;United States Of America;0,00;7548,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Pasha Group;5142867;34077;1978-12;0,000;2019-03-04;1980-01;272,300;366629000;Pasha Hawaii Holdings LLC;5815657;1977-12;Steam Turbine(s), Geared Drive;200;Sunrise Spirit LLC;5869581;0;;;19587;21;Container Ship (Fully Cellular);Containership-Feedermax;Avondale Avondale;USA031021;Pasha Hawaii Holdings LLC;5815657;In Service/Commission;Sunrise Vessel Operations LLC;6040753;2437;1980
7729461;HORIZON RELIANCE;;;;;;30,48;0,000;30,480;1980-12;0;WFLH;AB;United States Of America;45895;1980-12;18,29;0;Sunrise Vessel Operations LLC;6040753;20201231;12,439;0;Delaval Turbine Inc (Enterprise Div.) - USA;;De Laval;YYYYYY;0;;Turbine;1;;United States Of America;0,00;7548,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Pasha Group;5142867;34077;1979-03;0,000;2019-03-04;1980-04;272,300;366791000;Pasha Hawaii Holdings LLC;5815657;1977-12;Steam Turbine(s), Geared Drive;200;Sunrise Reliance LLC;5869550;0;;;19587;21;Container Ship (Fully Cellular);Containership-Feedermax;Avondale Avondale;USA031021;Pasha Hawaii Holdings LLC;5815657;In Service/Commission;Sunrise Vessel Operations LLC;6040753;2437;1980
7802718;KAUAI;;;;;;28,96;29,010;28,960;1980-08;0;WSRH;AB;United States Of America;26350;1980-08;16,46;38744;Matson Navigation Co Inc;0375163;20200223;10,364;0;Delaval Turbine Inc (Enterprise Div.) - USA;;De Laval;YYYYYY;0;;Turbine;1;;United States Of America;466,00;6600,00;95,00;110,00;Distillate Fuel;Residual Fuel;0;Matson Inc;5718820;25640;1978-10;44,000;2019-03-05;1979-10;219,620;366364000;Matson Navigation Co Inc;0375163;1978-02;Steam Turbine(s), Geared Drive;310;Matson Navigation Co Inc;0375163;0;;;7031;20;Container Ship (Fully Cellular);Containership-Regional Feeder;Sun Shipbuilding & Dry Dock Co;USA004027;Matson Navigation Co Inc;0375163;In Service/Commission;Matson Navigation Co Inc;0375163;1626;1980
7809376;SUMATERA FORTUNE;;;;;;20,00;20,050;20,000;1979-01;0;YHJC;KI;Japan;4028;1979-01;8;0;BUMI Shipmanagement;1781812;;5,515;410;Makita Diesel Co Ltd - Japan;6;Makita;GSLH641;650;4;Oil;1;290;Indonesia;215,00;0,00;0,00;11,00;Distillate Fuel;Not Applicable;0;Indonesian Fortune Lloyd;5183066;4129;1978-09;0,000;2017-09-21;1978-12;96,400;525014010;Indonesian Fortune Lloyd;5183066;1976-05;Oil Engine(s), Direct Drive;18;Indonesian Fortune Lloyd;5183066;0;;;0;12;Container Ship (Fully Cellular);Containership-Small Feeder;Usuki Iron Works - Usuki;JPN038107;Indonesian Fortune Lloyd;5183066;In Service/Commission;BUMI Shipmanagement;1781812;210;1979
7813157;ACX SWAN;Yanmar;Yanmar;6MAL-DT;4;450;21,00;21,060;21,000;1978-11;0;YGWC;;Japan;9531;1978-11;10,5;13427;Salam Pacific Indonesia Lines;0313725;;7,718;520;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Mitsubishi;6UEC52/105D;1050;2;Oil;1;175;Indonesia;171,00;1137,00;0,00;25,00;Distillate Fuel;Residual Fuel;0;Salam Pacific Indonesia Lines;0313725;7470;1978-08;43,100;2017-05-19;1978-10;128,500;525019080;Salam Pacific Indonesia Lines;0313725;1976-06;Oil Engine(s), Direct Drive;80;Salam Pacific Indonesia Lines;0313725;0;;;0;14,75;Container Ship (Fully Cellular);Containership-Small Feeder;Tsuneishi Shbldg - Fkym - earl;JPN192014;Salam Pacific Indonesia Lines;0313725;Laid-Up;Salam Pacific Indonesia Lines;0313725;500;1978
7907984;MANOA;;;;;;32,24;0,000;32,240;1982-10;0;KDBG;AB;United States Of America;30825;1982-10;20,15;0;Matson Navigation Co Inc;0375163;20200507;10,680;900;Allis Chalmers Mfg. Co. - Milwaukee, Wi;12;Sulzer;12RND90M;1550;2;Oil;1;;United States Of America;295,00;5296,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Matson Inc;5718820;41036;1980-12;0,000;2019-03-05;1981-12;262,140;366562000;Matson Navigation Co Inc;0375163;1976-08;Oil Engine(s), Direct Drive;400;Matson Navigation Co Inc;0375163;0;;;10289;23,25;Container Ship (Fully Cellular);Containership-Sub-Panamax;Avondale Avondale;USA031021;Matson Navigation Co Inc;0375163;In Service/Commission;Matson Navigation Co Inc;0375163;3027;1982
7907996;MAHIMAHI;;;;;;32,24;0,000;32,240;1983-02;0;WHRN;AB;United States Of America;30825;1983-00;20,15;0;Matson Navigation Co Inc;0375163;20201105;10,681;900;Allis Chalmers Mfg. Co. - Milwaukee, Wi;12;Sulzer;12RND90M;1550;2;Oil;1;;United States Of America;295,00;5296,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Matson Inc;5718820;41036;1981-05;0,000;2019-03-05;1982-04;262,140;366563000;Matson Navigation Co Inc;0375163;1976-08;Oil Engine(s), Direct Drive;400;Matson Navigation Co Inc;0375163;0;;;10289;23,25;Container Ship (Fully Cellular);Containership-Sub-Panamax;Avondale Avondale;USA031021;Matson Navigation Co Inc;0375163;In Service/Commission;Matson Navigation Co Inc;0375163;3027;1983
