IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
9177674;A. MICHEL;Yanmar;Yanmar;S165l-UN;4;353;16,80;0,000;16,800;1998-04;0;A6E2723;;United Kingdom;4220;1917-02;12,6;0;  Unknown;9991001;;8,681;0;Ottensener Eisenwerk AG - Hamburg;;;;0;;Reciprocatng;3;;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Impex Marine S Pte Ltd;Singapore;348;1981-11;13,000;2015-04-23;1982-10;45,120;;Pascoal & Filhos SA;0386551;1936-01;Sail, Aux Oil Eng(s) Direct-Dr;0;Pascoal & Filhos SA;0386551;0;;;0;0,00;Exhibition Vessel;;Palmas;SPN143050;Fundacion Nao Victoria;4157186;In Service/Commission;Fundacion Nao Victoria;4157186;0;2010
9058335;AB1;;;;;;3,90;3,896;0,000;1993-02;0;;;Yugoslavia;25;1955-06;3,44;0;  Unknown;9991001;;2,693;128;Daewoo Heavy Industries Ltd - South Korea;;;;0;;Reciprocatng;2;;United Kingdom;79,25;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;IMI Del Peru SAC;Peru;667;;0,000;2017-03-14;;56,000;;Rptd Sold Undisclosed Interest;9991942;1976-11;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Theatre Vessel;;Sandnessjoen Slip & MV AS;NOR076030;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1971
8829799;ABDUL HAKEEM;;;;;;6,00;0,000;6,000;1988-00;0;;;United Kingdom;1870;1955-10;5,49;0;  Unknown;9991001;;4,064;0;Lobnitz & Co. Ltd. - Renfrew;;Gardner;;0;4;Oil;1;;United Kingdom;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;622;;0,000;2017-06-12;;64,600;;Rptd Sold Undisclosed Interest;9991942;1968-11;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Theatre Vessel;;Rosslauer;GDR008021;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1963
8411463;ABIGAIL;;;;;;9,81;9,960;9,810;1985-05;0;UEIQ;;United Kingdom;0;1925-07;2,9;0;  Unknown;9991001;;2,636;0;L. Gardner & Sons Ltd. - Manchester;;S.K.L.;;0;4;Oil;1;;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;325;;0,000;2018-05-02;;50,020;;Rptd Sold Undisclosed Interest;9991942;1961-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Mission Ship;;Mjellem & Karlsen AS;NOR069012;Indre Nordhordland Dampbaatlag;1588458;In Service/Commission;Vestland Marine Sp z oo;5007032;0;1964
5023796;ADORNATE;Perkins;Perkins;;;40;6,30;0,000;6,300;1961-00;0;YQGT;;Netherlands;0;1939-04;0;0;  Unknown;9991001;;0,000;290;Sulzer Bros Ltd - Switzerland;;General Motors;;0;2;Oil;2;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;312;1975-07;0,000;2017-07-17;1975-12;46,000;;Rptd Sold Yemen;9981858;1962-00;Oil Engine(s), Direct Drive;0;Rptd Sold Yemen;9981858;0;;;0;0,00;Mission Ship;;Hakodate Dock - Hakodate;JPN004116;YWAM Medical Ships NZ Ltd;5976661;In Service/Commission;  Unknown;9991001;0;1979
9038232;AEGEAN ACE;;;;;;11,20;0,000;11,200;1992-01;0;SVA2290;;United Kingdom;115;1978-11;3,81;0;  Unknown;9991001;;2,858;222;Mirrlees Blackstone (Stamford) Ltd. - Stamford;;;;0;;Oil;6;;Namibia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;489;1983-02;15,000;2017-01-27;1983-05;49,810;;Friend Ships Unlimited;5126411;1941-10;Oil Engine(s), Electric Drive;0;Friend Ships Unlimited;5126411;0;;;0;0,00;Mission Ship;;Gotaverken Arendal;SWD008152;YWAM;0666301;In Service/Commission;YWAM;0666301;0;1988
8865640;AEGEAN ORION;;;;;0;7,00;0,000;7,000;1991-00;0;SVA2487;;Spain;60;2010-03;6,87;0;  Unknown;9991001;;2,500;152;Gutierrez Ascunce Corp (GUASCOR) - Spain;;Niigata;;0;4;Oil;1;;Thailand;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Famar Prestacao de Servicos;Angola;1209;1982-10;0,000;2018-01-31;1983-04;72,930;;Friend Ships Unlimited;5126411;1941-07;Oil Engine(s), Electric Drive;0;Friend Ships Unlimited;5126411;0;;;0;0,00;Mission Ship;;Marine Iron Duluth;USAA43050;Friend Ships Unlimited;5126411;In Service/Commission;  Unknown;9991001;0;1943
8836974;AEGINA II;;;;;;10,82;0,000;10,820;1966-00;0;SW6459;;Norway;0;1971-06;3,71;0;  Unknown;9991001;;3,569;250;AS Bergens Mek Verksteder - Norway;;;;0;Y;Oil;1;;Thailand;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1209;1982-03;0,000;2012-05-29;1982-10;72,900;;K&K Warehousing Inc;5213843;1922-01;Oil Engine(s), Electric Drive;0;Viking I LLC;5359048;0;;;0;0,00;Bulk Dry Storage Ship;;Manitowoc Shipbuilding Co;USAA21090;K&K Warehousing Inc;5213843;In Service/Commission;K&K Warehousing Inc;5213843;0;1925
9098218;AEOLUS I;;;;;;7,96;0,000;7,960;1963-01;0;;;German Democratic Republic;854;1963-00;2,52;0;  Unknown;9991001;;0,000;0;"VEB Schwermaschinenbau ""Karl Liebknecht"" (SKL) - Magdeburg";;MAN;;0;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Al Jazeera Shipping Co WLL;Bahrain;289;1982-11;0,000;2017-08-15;1983-07;35,410;;YWAM;0666301;1986-06;Sail, Aux Oil Eng(s), Geared;0;YWAM;0666301;0;;;0;0,00;Mining Vessel;;Kleven Verft AS - Ulsteinvik;NOR059119;Debmarine Namibia;1955497;On Order/Not Commenced;  Unknown;9991001;0;2020
7002629;AFROS I;;;;;;10,71;10,720;10,710;1969-09;0;;;United States Of America;5310;1945-00;8,84;0;  Unknown;9991001;;7,138;546;Nordberg Manufacturing Co - USA;;Mitsubishi;;0;Y;Oil;2;;Hong Kong, China;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;238;;0,000;2017-03-09;;35,180;;Arktikmorneftegazrazvedka OJSC;1009789;1977-01;Oil Engine(s), Electric Drive;0;Arktikmorneftegazrazvedka OJSC;1009789;0;;;0;0,00;Bunkering Tanker;;Fleet Forge Pty Ltd;AST015244;Korevaar Marine Group Pty Ltd;1261560;In Service/Commission;  Unknown;9991001;0;1955
8894536;AGINSKOYE;;;;;;14,00;14,340;14,000;1983-05;0;UELR;;Germany, Federal Republic Of;1257;1964-07;5,9;0;  Unknown;9991001;;3,823;320;Maschinenbau Kiel AG (MaK) - Kiel;;G.M. (Detroit Diesel);;0;2;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;United Petroleum Corp Ltd;Israel;549;1983-08;0,000;2017-08-09;1983-09;52,180;;Stanford Asia Holding Co;4187993;2014-12;Oil Engine(s), Electric Drive;0;Stanford Asia Holding Co;4187993;0;;;0;0,00;Bunkering Tanker;;Hong Kong & Whampoa Dock;HKG008017;Ceylon Petroleum;0038739;In Service/Commission;  Unknown;9991001;0;1939
9805518;AGNAYA;;;;;;8,53;0,000;8,530;2016-06;0;DUA3501;;Norway;0;1964-00;4,35;0;  Unknown;9991001;;0,000;280;Wichmann Motorfabrikk AS - Norway;;Niigata;;0;4;Oil;2;;Hong Kong, China;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;Egypt;471;1983-11;0,000;2017-11-20;1984-08;52,860;;De Beers Marine Pty Ltd;1139385;2018-04;Oil Engine(s), Electric Drive;0;Debmarine Namibia;1955497;0;;;0;0,00;Bunkering Tanker;;Port Weller Dry Docks;CAN081051;Petroil Marine SA de CV;5959031;In Service/Commission;  Unknown;9991001;0;1963
7727504;AI MARU;;;;;;11,00;0,000;11,000;1978-07;0;;;Japan;0;1979-08;3,2;0;  Unknown;9991001;;3,122;220;Daihatsu Diesel Manufacturing Co Lt - Japan;;Matsui;;0;4;Oil;1;;Philippines;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;Egypt;471;1984-04;0,000;2017-11-20;1984-12;52,860;;Laura Maritime Ltd;5690851;1960-01;Oil Engine(s), Geared Drive;0;Laura Maritime Ltd;5690851;0;2012-10-09;$210000;0;0,00;Bunkering Tanker;;Cook J.W. Wivenhoe;GBI023021;Delta International Shpg Co SA;5119193;In Service/Commission;Delta International Shpg Co SA;5119193;0;1963
9735701;AIRA-1;;;;;;7,50;0,000;7,500;2010-00;0;DUE2677;;Sweden;0;1988-06;5,52;0;  Unknown;9991001;;2,500;137;Caterpillar Inc - USA;;;;0;;Oil;2;;Indonesia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Pakistan Govt;Pakistan;150;1983-12;0,000;2018-10-12;1993-00;25,000;;Korevaar Marine Group Pty Ltd;1261560;1954-03;Oil Engine(s), Geared Drive;0;Korevaar Marine Group Pty Ltd;1261560;0;;;0;0,00;Bunkering Tanker;;Robb;GBI075052;Rptd Sold Nigeria;9992676;In Service/Commission;  Unknown;9991001;0;1964
5055531;AKPAKPA;;;;;;8,39;8,720;8,390;1962-01;0;5VBR2;;United States Of America;0;1943-10;0;0;  Unknown;9991001;;3,810;0;General Motors Corp. Electro-Motive Div. - La Grange;;Caterpillar;D308;0;4;Oil;1;;Kenya;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Egypt Govt;Egypt;643;1983-10;0,000;2017-09-07;1983-12;60,130;;Ceylon Petroleum;0038739;1937-04;Oil Engine(s), Geared Drive;0;Ceylon Petroleum;0038739;0;;;0;0,00;Bunkering Tanker;;Grangemouth;GBI041031;Sterling Fuels Hamilton Ltd;1135277;Laid-Up;Sterling Fuels Hamilton Ltd;1135277;0;1965
9700495;AKRA 70;Yanmar;Yanmar;4TNV106T-GGE;4;50;10,00;10,200;10,000;2013-06;0;;;United States Of America;0;1943-07;0;0;  Unknown;9991001;;0,000;230;General Motors Corp. Electro-Motive Div. - La Grange;;Isuzu;;0;;Oil;1;;Kenya;0,00;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;  Unknown;;999;1983-09;0,000;2017-01-17;1983-11;76,520;;BPP Supply Co Ltd;1339628;1958-02;Oil Engine(s), Direct Drive;0;BPP Supply Co Ltd;1339628;0;;;0;0,00;Bunkering Tanker;;Barens Sb/Eng;SAF007029;Pelican Global Shipping Ltd;5557301;In Service/Commission;  Unknown;9991001;0;1966
9700500;AKRA 80;Yanmar;Yanmar;4TNV106T-GGE;4;50;10,00;10,200;10,000;2013-06;0;;;United States Of America;0;1925-00;6,56;0;  Unknown;9991001;;5,477;216;General Motors Corp - USA;;Isuzu;;0;;Oil;2;;Philippines;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Iran Shipping Lines;Iran;335;1983-09;0,000;2018-12-17;1983-10;40,010;;Petroil Marine SA de CV;5959031;1960-01;Oil Engine(s), Geared Drive;0;Petroil Marine SA de CV;5959031;0;;;0;0,00;Bunkering Tanker;;Blount Marine;USA039018;Southern Marine Services Inc;5942917;In Service/Commission;Southern Marine Services Inc;5942917;0;1966
7947958;AL BAIDAH;;;;;;4,01;0,000;4,010;1976-00;0;;;Japan;33193;1972-09;15,5;0;  Unknown;9991001;;11,150;680;Ishikawajima-Harima Heavy Industrie Co Ltd (IHI) - Japan;;Cummins;;0;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Iran Shipping Lines;Iran;335;1983-09;0,000;2018-12-17;1983-10;40,010;;Rptd Sold Undisclosed Interest;9991942;1951-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Bunkering Tanker;;Svendborg Skibsvaerft A/S;DEN009036;Oryx Senegal;1990562;In Service/Commission;Oryx Senegal;1990562;0;1969
6518085;AL DURGAHM;;;;;;10,22;10,240;10,220;1965-00;0;HO2230;;Finland;750;1979-08;7,83;0;  Unknown;9991001;;5,712;320;Oy Wartsila Ab - Finland;;Caterpillar;;0;;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Iran Shipping Lines;Iran;321;1983-08;0,000;2018-12-17;1983-10;40,010;;Michand BVBA;5046794;1955-01;Oil Engine(s), Direct Drive;0;Michand BVBA;5046794;0;;;0;0,00;Bunkering Tanker;;Sao Jacinto;PTG004019;ENAMAR;5827283;In Service/Commission;ENAMAR;5827283;0;1970
6416598;AL HAMZA;;;;;;9,61;9,730;9,610;1964-00;0;;;Turkey;602;1961-11;3,61;0;  Unknown;9991001;;3,120;240;Alpha Diesel A/S - Denmark;;;;0;;Oil;2;;Greece;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Iran Shipping Lines;Iran;335;1983-08;0,000;2018-12-17;1983-10;40,000;;Rptd Sold Nigeria;9992676;1963-06;Oil Engine(s), Direct Drive;0;Rptd Sold Nigeria;9992676;0;;;0;0,00;Bunkering Tanker;;Kleivset JM Batbyggeri;NOR106037;Morebunkers AS;5594523;In Service/Commission;  Unknown;9991001;0;1970
8999582;ALEX STAR;;;;;;7,60;0,000;7,600;1999-01;0;;;Australia;362;1955-02;2,82;0;  Unknown;9991001;;1,823;105;Industrial Power Products - Australia;;G.M. (Detroit Diesel);;0;;Oil;2;;Colombia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;181;;0,000;2018-01-02;;36,300;;Morlap Nigeria;1315596;1963-00;Oil Engine(s), Direct Drive;0;Morlap Nigeria;1315596;0;;;0;0,00;Bunkering Tanker;;Burton Shipyard Port Arth;USA042051;Argentina Govt Trans Maritimo;1172882;In Service/Commission;  Unknown;9991001;0;1968
7401760;ALEXANDRA G;;;;;;11,82;11,840;11,820;1974-04;0;SY8484;;Norway;1150;1907-00;4,3;0;  Unknown;9991001;;4,101;320;"VEB Schwermaschinenbau ""Karl Liebknecht"" (SKL) - Magdeburg";;Cummins;;0;;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Rosmortrans Ltd;Russia;205;;0,000;2018-11-20;;36,010;;Attica Maritime Inc;5801145;1962-01;Oil Engine(s), Direct Drive;0;Attica Maritime Inc;5801145;0;;;0;0,00;Bunkering Tanker;;Dhondy;IND017055;Seatrans Shipping;1171460;In Service/Commission;  Unknown;9991001;0;1972
8657914;ALFA K;;;;;;0,00;0,000;0,000;1985-00;0;;;Germany, Federal Republic Of;168;1953-00;2,27;0;  Unknown;9991001;;1,899;220;Kloeckner-Humboldt-Deutz AG - West Germany;;Doosan Infracore;;0;;Oil;3;;Colombia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;205;;0,000;2017-05-16;;38,050;;Labbadi Ship Management;5134080;1964-09;Oil Engine(s), Direct Drive;0;San Diego Investments;1908490;0;;;0;0,00;Bunkering Tanker;;Hornibrook Group;AST007060;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1975
8992730;ALI MERCAN;;;;;;7,28;0,000;7,280;1988-11;0;TCCG3;;Germany, Federal Republic Of;852;1958-11;4,14;0;  Unknown;9991001;;3,870;320;Kloeckner-Humboldt-Deutz AG - West Germany;;Cummins;;0;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;654;1970-08;0,000;2017-10-10;;69,310;;Pelican Global Shipping Ltd;5557301;1963-01;Oil Engine(s), Geared Drive;0;Pelican Global Shipping Ltd;5557301;0;;;0;0,00;Bunkering Tanker;;Kochi Jyuko;JPN019043;Ganmar Shipping Co;5557730;In Service/Commission;  Unknown;9991001;0;1974
8992704;ALICAN-M;;;;;;5,00;0,000;5,000;1997-05;0;TC8998;;Germany, Federal Republic Of;208;1962-05;2,27;0;  Unknown;9991001;;2,070;130;AB Volvo Penta - Sweden;;G.M. (Detroit Diesel);;0;2;Oil;1;;Mexico;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Feoso Oil Ltd;Hong Kong, China;780;1983-00;17,500;2011-12-16;1983-00;50,480;;Flagship Bunker Co LLC;5116389;1965-03;Oil Engine(s), Direct Drive;0;Flagship Bunker Co LLC;5116389;0;;;0;0,00;Bunkering Tanker;;R.T.C.;USA143012;Sesmani SA;5468346;In Service/Commission;  Unknown;9991001;0;1944
9670078;ALMADINAH;;;;;;9,80;0,000;9,800;2013-04;0;A6E2263;;Hong Kong, China;442;1939-04;3,36;0;  Unknown;9991001;;2,928;159;W. H. Dorman & Co. Ltd. - Stafford;;;;0;;Oil;1;;Romania;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;LUKoil JSC;Russia;752;1984-11;0,000;2017-02-08;1985-04;63,400;;Marine Service Mediterranean;4251867;1965-06;Oil Engine(s), Direct Drive;0;Marine Service Mediterranean;4251867;0;;;0;0,00;Bunkering Tanker;;Kynossoura;GRC059052;Greece Govt Navy;0073163;In Service/Commission;  Unknown;9991001;0;1977
8992687;ALPSEL-M;;;;;;7,05;0,000;7,050;1994-12;0;TC7850;;Japan;506;1960-02;3,71;0;  Unknown;9991001;;3,404;320;Makita Tekkosho - Japan;;Volund;;0;;Oil;1;;United Kingdom;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;308;1984-07;0,000;2017-03-09;1984-09;45,830;;Pak Marine & Shipping Services;6023861;1963-03;Oil Engine(s), Geared Drive;0;Muraco Management Corp;6023707;0;;;0;0,00;Bunkering Tanker;;Murakami Hide;JPN210032;Thai Laemthong Supply;5337579;In Service/Commission;Thai Laemthong Supply;5337579;0;1976
9673056;AL-SEEBA;;;;;;12,00;12,018;12,000;2014-05;0;YISB;;Canada;1317;1963-06;5,086;0;  Unknown;9991001;;3,820;108;General Motors Corp - USA;;;;0;;Oil;2;;Italy;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;CBS Ventures Pte Ltd;Singapore;696;1984-04;19,000;2017-06-21;1984-11;49,900;;Al Sharif/Qaisy;5232998;1966-00;Oil Engine(s), Direct Drive;0;Al Sharif/Qaisy;5232998;0;;;0;0,00;Bunkering Tanker;;Yamanaka;JPN350059;Canter Singapore Pte Ltd;1857661;In Service/Commission;  Unknown;9991001;0;1977
8513235;AMAZING GRACE 2;;;;;74;8,81;0,000;8,810;1986-09;0;5VHD9;;United Kingdom;266;1963-11;2,9;0;  Unknown;9991001;;2,064;222;Lister Blackstone Marine Ltd. - Dursley;;;;0;Y;Oil;1;;China, People's Republic Of;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Sinopec Hong Kong Petroleum;Hong Kong, China;803;1983-07;0,000;2014-03-25;1984-00;49,150;;Far Trans Co Ltd;5330691;1943-01;Oil Engine(s), Direct Drive;0;Far Trans Co Ltd;5330691;0;;;0;0,00;Bunkering Tanker;;Imai Seisakusho;JPN394051;Brenfuels Indonesia PT;4222472;In Service/Commission;Brenfuels Indonesia PT;4222472;0;1977
9779109;AMBRIELLE;;;;;;13,40;13,420;13,400;2016-01;0;3EZB6;;Sweden;589;1963-11;0;925;  Unknown;9991001;;4,280;240;Alpha Diesel A/S - Denmark;;Stork-Werkspoor;;0;4;Oil;2;;Argentina;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Maxcom Petroli SpA;Italy;590;1984-11;20,600;2018-09-28;1985-11;51,470;;Oryx Senegal;1990562;1967-03;Oil Engine(s), Geared Drive;0;Oryx Senegal;1990562;0;;;0;0,00;Bunkering Tanker;;Miura Saiki;JPN359059;Marine Diesel Oils Thai;5337596;In Service/Commission;  Unknown;9991001;0;1978
8132316;AMERICAN TANKER;;;;;;9,81;0,000;9,810;1981-07;0;;;United Kingdom;1511;1964-04;5,8;0;  Unknown;9991001;;4,280;340;British Polar Engines Ltd. - Glasgow;;Stork-Werkspoor;;0;4;Oil;2;;Argentina;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Maxcom Petroli SpA;Italy;825;1984-11;20,600;2018-09-28;1986-06;51,800;;SNS Energy Ltd;5300229;1966-12;Oil Engine(s), Direct Drive;0;Fairwinds Maritime Services;5255173;0;;;0;0,00;Bunkering Tanker;;Hakata;JPN071011;Canter Singapore Pte Ltd;1857661;In Service/Commission;Canter Singapore Pte Ltd;1857661;0;1978
7405962;AMORENA;;;;;;10,61;10,980;10,610;1975-11;0;;;Germany, Federal Republic Of;288;1964-06;2,39;0;  Unknown;9991001;;2,061;215;Motoren Werke Mannheim AG (MWM) - West Germany;;Cummins;;0;4;Oil;1;;Argentina;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Turkey Govt;Turkey;843;1985-12;0,000;2014-04-07;1988-05;65,510;;Bunkers Mexico Energy SAPI;5735862;1967-01;Oil Engine(s), Direct Drive;0;Buques del Caribe;5020801;0;;;0;0,00;Bunkering Tanker;;Sanuki Shipbuilding & Iron Wks;JPN163010;Interbunker Supply & Trans;1994477;In Service/Commission;  Unknown;9991001;0;1977
9381926;ANATIFE;Caterpillar, Inc.;CATERPILLAR;;;60;7,70;7,800;7,700;2006-11;0;FGE8389;;United States Of America;406;1964-05;3,89;0;  Unknown;9991001;;2,286;159;Caterpillar Tractor Co - USA;;;;0;Y;Oil;1;;Unknown;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Glenn Defense Marine Asia Pte;Singapore;298;1985-01;0,000;2018-10-31;1985-03;56,120;;Al Petroil Supplies SA;5532563;1966-12;Oil Engine(s), Direct Drive;0;Al Petroil Supplies SA;5532563;0;;;0;0,00;Bunkering Tanker;;Honai;JPN402054;Interbunker Supply & Trans;1994477;In Service/Commission;  Unknown;9991001;0;1978
9557161;ANATOMA;Caterpillar;Caterpillar;3406;4;295;15,00;0,000;15,000;2012-01;0;VHDH;;Norway;1832;1965-00;5,72;0;  Unknown;9991001;;5,163;146;General Motors-Detroit Diesel Allison Divn - USA;;Caterpillar;;0;4;Oil;1;;Turkey;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Orient Marine Co Ltd;Russia;738;1985-05;0,000;2019-01-22;1985-06;65,000;;First Marine & Fuels;5702152;1967-12;Oil Engine(s), Geared Drive;0;First Marine & Fuels;5702152;0;;;0;0,00;Bunkering Tanker;;Hanasaki;JPN072011;Interbunker Supply & Trans;1994477;In Service/Commission;  Unknown;9991001;0;1978
8805767;ANDREW;;;;;;12,80;12,820;12,800;1988-01;0;PNPS;;France;1000;1965-00;4,14;0;  Unknown;9991001;;3,950;320;Motoren Werke Mannheim AG (MWM) - West Germany;;G.M. (Detroit Diesel);;0;2;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1518;1985-11;0,000;2017-03-08;1986-07;72,010;;Subare JSC;5667744;1968-01;Oil Engine(s), Direct Drive;0;Subare JSC;5667744;0;;;0;0,00;Bunkering Tanker;;Ferrostaal Singapore Pte Ltd;SNG057051;Misr Petroleum Co;0910436;In Service/Commission;  Unknown;9991001;0;1980
8319201;ANIC I;;;;;;11,20;11,210;11,200;1983-12;0;E5U2956;;United Kingdom;1282;1965-12;4,3;0;Sterling Fuels Hamilton Ltd;1135277;;4,217;230;General Motors Corp. Electro-Motive Div. - La Grange;;MAN;;0;4;Oil;1;;Turkey;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Panafric Ocean & Energy Ltd;Nigeria;576;1985-04;0,000;2018-12-03;1985-11;50,400;;Winson Oil Indonesia PT;5987184;1968-11;Oil Engine(s), Direct Drive;0;Winson Oil Indonesia PT;5987184;0;;;0;0,00;Bunkering Tanker;;Ferrostaal Singapore Pte Ltd;SNG057051;Misr Petroleum Co;0910436;Laid-Up;  Unknown;9991001;0;1980
9175987;ANJUN;;;;;;9,50;0,000;9,500;1997-08;0;VRS4261;;Sweden;640;1965-10;3,41;0;  Unknown;9991001;;3,353;320;Motoren Werke Mannheim AG (MWM) - West Germany;;MAN;;0;4;Oil;1;;Turkey;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Winson Shipping Taiwan Co Ltd;Chinese Taipei;5847;1985-10;0,000;2018-07-23;1985-11;119,400;;Seatrans Shipping;1171460;1970-00;Oil Engine(s), Direct Drive;0;Seatrans Shipping;1171460;0;;;0;0,00;Bunkering Tanker;;Kinoura;JPN396051;G Tankers Shipping SA;5356542;In Service/Commission;  Unknown;9991001;0;1979
8525331;ANNE BONNY UNO;;;;;;5,28;0,000;5,280;1905-01;0;EABN;;South Africa;1016;1966-11;4,02;0;  Unknown;9991001;;3,252;137;Caterpillar Inc - USA;;MAN;;0;4;Oil;1;;Turkey;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;NITC;Iran;478;1984-06;0,000;2018-12-17;1984-12;50,700;;World Shipping Enterprises SA;5682012;1971-00;Oil Engine(s), Geared Drive;0;World Shipping Enterprises SA;5682012;0;;;0;0,00;Bunkering Tanker;;Suzuki;JPN494058;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1979
8890231;ANNEZOULA;;;;;;9,86;0,000;9,860;1958-06;0;SX4300;;Denmark;300;1965-12;3;0;  Unknown;9991001;;2,699;240;A/S Grenaa Motorfabrik - Denmark;;Cummins;;0;4;Oil;1;;Turkey;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Haltbakk Bunkers AS;Norway;672;1985-10;0,000;2018-09-12;1986-05;58,020;;Rptd Sold Undisclosed Interest;9991942;1972-11;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Bunkering Tanker;;Suzuki;JPN494058;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1979
