IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
9074925;OCEAN UTE;Caterpillar;Caterpillar;3406B;4;325;20,00;20,470;20,000;1994-11;0;V7UT5;RI;Netherlands;7285;1994-11;12,6;0;Welltech Marine Pte Ltd;5913139;20200909;6,300;320;Ulstein Bergen AS - Norway;8;Normo;BRM-8;360;4;Oil;2;750;Marshall Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;12665;1993-06;0,000;2019-01-03;1994-09;139,760;538004024;Welltech Marine Pte Ltd;5913139;1993-04;Oil Engine(s), Geared Drive;0;Ruchira Ships Ltd;5816315;0;;;0;17,50;Livestock Carrier;;Verolme Heusden Bv;NTH306320;Welltech Marine Pte Ltd;5913139;In Service/Commission;Welltech Marine Pte Ltd;5913139;0;1994
9083134;ROMA;;;;;;17,75;18,370;17,750;1995-09;0;T8A2207;PR;Netherlands;5158;1995-09;11,32;8215;Nosa Denizcilik Lojistik;5883522;20181010;6,810;320;Krupp MaK Maschinenbau GmbH - Kiel;6;MaK;6M32;480;4;Oil;1;600;Palau;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Nosa Denizcilik Lojistik;5883522;4962;1995-01;0,000;2018-11-21;1995-06;95,690;511248000;Nosa Denizcilik Lojistik;5883522;1994-00;Oil Engine(s), Geared Drive;0;Nosa Denizcilik Lojistik;5883522;0;;;0;14,00;Heavy Load Carrier;;Yvc Ysselwerf;NTH051054;Nosa Denizcilik Lojistik;5883522;In Service/Commission;Nosa Denizcilik Lojistik;5883522;0;1995
9085730;BOGATYR;Mitsubishi;Mitsubishi;S6R-MPTK;4;595;17,75;18,370;17,750;1996-01;0;UBBP7;RS;Netherlands;5204;1996-01;11,32;8213;Gudzon Shipping Co LLC;5753988;20181123;6,810;320;Krupp MaK Maschinenbau GmbH - Kiel;6;MaK;6M32;480;4;Oil;1;600;Russia;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Gudzon Shipping Co LLC;5753988;4865;1995-04;0,000;2018-10-19;1995-10;95,600;273390290;Gudzon Shipping Co LLC;5753988;1995-00;Oil Engine(s), Geared Drive;0;Gudzon Shipping Co LLC;5753988;0;;;0;14,00;Heavy Load Carrier;;Yvc Ysselwerf;NTH051054;Gudzon Shipping Co LLC;5753988;In Service/Commission;Gudzon Shipping Co LLC;5753988;0;1996
9103960;MURRAY EXPRESS;;;;;0;11,40;0,000;11,400;1995-01;0;LXMF;RI;Denmark;1559;1995-01;5,74;0;Livestock Express BV;5362413;20200118;3,810;225;MAN B&W Diesel A/S - Denmark;6;Alpha;6L23/30;300;4;Oil;1;900;Luxembourg;179,00;0,00;4,00;5,00;Distillate Fuel;Not Applicable;0;Livestock Express BV;5362413;1762;1994-07;23,500;2018-11-01;1994-11;73,200;253471000;Livestock Express BV;5362413;1994-03;Oil Engine(s), Geared Drive;0;Murray Express BV;5376806;0;;;563;9,00;Livestock Carrier;;Svendborg Vaerft A/S;DEN009048;Livestock Express BV;5362413;In Service/Commission;Livestock Express BV;5362413;0;1995
9109079;ZAD ELKHIR;MWM;MWM;TBD234V8;4;270;16,40;0,000;16,400;1995-04;0;3FFX2;RI;Germany;5660;1995-04;7,85;0;Alryan International Nakliye;5822248;20181013;6,056;330;Motoren Werke Mannheim AG (MWM) - Mannheim;9;MWM;TBD645L9;450;4;Oil;1;600;Panama;125,00;370,00;0,00;18,50;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;7171;1994-07;0,000;2019-01-14;1995-02;113,280;373905000;Alryan International Nakliye;5822248;1992-09;Oil Engine(s), Geared Drive;0;Al-Wareed Co;5822265;0;;;2203;16,00;Livestock Carrier;;Hegemann Berne;GEU209151;Alryan International Nakliye;5822248;In Service/Commission;Alryan International Nakliye;5822248;0;1995
9113719;ALONDRA;Volvo Penta;Volvo Penta;TAMD122A;4;279;15,90;16,150;15,900;1995-02;0;3FCU;VL;Germany;4550;1995-02;7,54;6496;Corral Line ApS;1980331;20200224;5,931;320;Krupp MaK Maschinenbau GmbH - Kiel;8;MaK;8M453C;420;4;Oil;1;600;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Corral Line ApS;1980331;5801;1994-12;0,000;2019-01-03;1995-01;97,270;373631000;Corral Line ApS;1980331;1994-09;Oil Engine(s), Geared Drive;0;Corgea Shipping A/S;5989866;0;2012-06-12;$1500000;1250;14,00;Livestock Carrier;;Sietas Kg;GEU045121;Corral Line ApS;1980331;In Service/Commission;Corral Line ApS;1980331;304;1995
9115377;KAMADHENU;;;;;;18,30;0,000;18,300;1995-03;0;3FXP3;BV;Japan;4106;1995-03;8,7;0;  Unknown;9991001;20181222;7,210;520;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;7;Mitsubishi;7UEC52LA;1600;2;Oil;1;133;Panama;450,00;0,00;0,00;29,40;Residual Fuel;Not Applicable;0;  Unknown;9991001;6296;1994-10;0,000;2018-12-12;1995-01;120,000;355227000;Karya Tehnik Operator;5927331;1994-10;Oil Engine(s), Direct Drive;0;Karya Tehnik Maritime Pte Ltd;6076178;0;;;0;20,60;Livestock Carrier;;Naikai Zosen Corp - Setoda;JPN147084;Karya Tehnik Operator;5927331;In Service/Commission;Karya Tehnik Operator;5927331;0;1995
9115949;BISON EXPRESS;;;;;396;15,85;16,330;15,850;1995-07;0;DYPF;RI;Netherlands;3173;1995-07;11,3;5228;Livestock Express BV;5362413;;5,640;450;Krupp MaK Maschinenbau GmbH - Kiel;6;MaK;6M552C;520;4;Oil;1;500;Philippines;112,00;579,00;19,30;19,33;Distillate Fuel;Residual Fuel;0;Livestock Express BV;5362413;6442;1994-07;27,800;2018-12-07;1995-04;122,080;548206000;Livestock Express BV;5362413;1992-09;Oil Engine(s), Geared Drive;0;Bison Express BV;5376837;0;;;772;17,50;Livestock Carrier;;Diepen Scheepswerven Bv;NTH080051;Livestock Express BV;5362413;In Service/Commission;Livestock Express BV;5362413;0;1995
9137935;ROKUEI MARU;;;;;;16,50;0,000;16,500;1996-09;0;JG5477;NK;Japan;2810;1996-09;9,45;0;  Unknown;9991001;20180728;5,400;350;Mitsui Engineering & Shipbuilding C Ltd - Japan;6;B&W;6L35MC;1050;2;Oil;1;210;Japan;510,00;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;Nuclear Fuel Transport Co Ltd;4005373;4913;1995-11;0,000;2018-06-11;1996-04;100,000;431879000;Nuclear Fuel Transport Co Ltd;4005373;1993-04;Oil Engine(s), Direct Drive;0;Nuclear Fuel Transport Co Ltd;4005373;0;;;0;13,40;Nuclear Fuel Carrier;;Mitsui Tamano;JPN022130;Nuclear Fuel Shipping Co Ltd;1848871;In Service/Commission;Nippon Kaiun KK;0255838;0;1996
9142590;DEVON EXPRESS;;;;;0;15,85;0,000;15,850;1997-06;0;DXKM;RI;Netherlands;3656;1997-06;11,5;6234;Livestock Express BV;5362413;20201129;5,310;450;MaK Motoren GmbH & Co. KG - Kiel;6;MaK;6M552C;520;4;Oil;1;500;Philippines;126,00;697,00;0,00;19,30;Distillate Fuel;Residual Fuel;0;Livestock Express BV;5362413;6171;1996-03;0,000;2019-01-11;1997-04;116,590;548326000;Livestock Express BV;5362413;1996-02;Oil Engine(s), Geared Drive;0;Devon Express BV;5376868;0;;;889;16,00;Livestock Carrier;;Diepen Scheepswerf;NTH080060;Livestock Express BV;5362413;In Service/Commission;Livestock Express BV;5362413;0;1997
9144469;DIAMANTINA;;;;;;18,60;0,000;18,600;1997-03;0;9V9973;BV;Germany;5150;1997-03;9,7;0;Global Radiance Ship Mgmt;5819093;20181218;6,627;320;MAN B&W Diesel AG - Augsburg;12;MAN;12V32/40;400;4;Oil;1;750;Singapore;0,00;0,00;0,00;20,00;Distillate Fuel;Residual Fuel;0;Beng Kuang Marine Ltd;5583254;7702;1996-08;0,000;2019-01-03;1997-01;100,900;566468000;Drako Shipping Pte Ltd;4161869;1996-00;Oil Engine(s), Geared Drive;0;Cattle Line Two Pte Ltd;5583268;0;;;2316;16,00;Livestock Carrier;;Peene-Werft GmbH;GEU256036;Drako Shipping Pte Ltd;4161869;In Service/Commission;Global Radiance Ship Mgmt;5819093;0;1997
9153642;JUMBO VISION;CATERPILLAR;CATERPILLAR;3512TA;4;955;20,50;20,900;20,500;2000-11;0;PBBG;LR;Turkey;6993;2000-11;13,5;12095;Kahn Scheepvaart BV;0146835;20181122;7,720;350;MAN B&W Diesel A/S - Denmark;7;B&W;7S35MC;1400;2;Oil;1;170;Netherlands;137,00;876,00;0,00;20,00;Distillate Fuel;Residual Fuel;0;Jumbo Shipping Co SA;0691462;7966;1996-08;48,200;2018-11-20;2000-04;110,100;244379000;Kahn Scheepvaart BV;0146835;1996-00;Oil Engine(s), Direct Drive;0;Jumbo Vision BV;5414461;0;;;0;15,90;Heavy Load Carrier;;Madenci;TRK053064;Jumbo Shipping Co SA;0691462;In Service/Commission;Kahn Scheepvaart BV;0146835;0;2000
9153654;FAIRLANE;CATERPILLAR;CATERPILLAR;3512TA;4;955;20,50;20,850;20,500;2001-12;0;PBFW;LR;Turkey;7051;2001-12;13,5;0;Kahn Scheepvaart BV;0146835;20191018;7,700;350;MAN B&W Diesel A/S - Denmark;7;B&W;7S35MC;1400;2;Oil;1;170;Netherlands;115,00;800,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Jumbo Shipping Co SA;0691462;7971;1997-11;36,400;2018-10-05;2001-08;110,490;245021000;Kahn Scheepvaart BV;0146835;1997-00;Oil Engine(s), Direct Drive;0;Fairlane BV;5414488;0;;;0;15,00;Heavy Load Carrier;;Madenci;TRK053064;Jumbo Shipping Co SA;0691462;In Service/Commission;Kahn Scheepvaart BV;0146835;0;2001
9166560;ZHEN HUA 7;MAN-B&W;MAN-B&W;6L23/30H;4;745;42,00;0,000;42,000;1998-09;0;D5FR2;CC;Korea, South;48127;1998-09;13,5;0;Shanghai Zhenhua Shipping Co;1771436;20200107;9,200;600;Samsung Heavy Industries Co Ltd - South Korea;7;MAN-B&W;7S60MC;2292;2;Oil;1;105;Liberia;358,00;3678,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Shanghai Zhenhua Port;1596002;44471;1998-01;0,000;2019-01-17;1998-04;244,500;636016341;Shanghai Zhenhua Shipping Co;1771436;1997-03;Oil Engine(s), Direct Drive;0;Zhen Hua 7 Shipping Co Ltd;5776322;0;2013-11-26;$10500000;109220;15,00;Heavy Load Carrier, semi submersible;;Samsung Heavy Inds - Geoje;KRS032072;Shanghai Zhenhua Shipping Co;1771436;In Service/Commission;Shanghai Zhenhua Shipping Co;1771436;0;1998
9167057;ANGUS EXPRESS;;;;;;16,80;0,000;16,800;1998-11;0;LXEA;RI;Turkey;4200;1998-11;8,8;0;Livestock Express BV;5362413;20181120;6,250;380;Wartsila NSD Nederland BV - Netherlands;6;Wartsila;6R38;475;4;Oil;1;600;Luxembourg;408,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Livestock Express BV;5362413;4752;1996-10;0,000;2018-12-21;1997-05;103,100;253258000;Livestock Express BV;5362413;1996-00;Oil Engine(s), Geared Drive;0;Zebu Express BV;0941827;0;;;0;15,00;Livestock Carrier;;Gemak;TRK011044;Livestock Express BV;5362413;In Service/Commission;Livestock Express BV;5362413;0;1998
9167318;SHORTHORN EXPRESS;Cummins;CUMMINS;KTA-19-M;4;507;15,85;0,000;15,850;1998-05;0;DXPF;RI;Netherlands;4422;1998-05;11,5;7253;Livestock Express BV;5362413;20180507;6,010;450;MaK Motoren GmbH & Co. KG - Kiel;6;MaK;6M552C;520;4;Oil;1;500;Philippines;126,00;697,00;0,00;19,00;Distillate Fuel;Residual Fuel;0;Livestock Express BV;5362413;6872;1997-04;0,000;2018-11-01;1998-02;116,600;548392000;Livestock Express BV;5362413;1995-03;Oil Engine(s), Geared Drive;0;August International Nav Inc;4053612;0;;;0;16,00;Livestock Carrier;;Diepen Scheepswerf;NTH080060;Livestock Express BV;5362413;In Service/Commission;Livestock Express BV;5362413;0;1998
9172686;ZHEN HUA 31;;;;;;43,00;0,000;43,000;1998-06;0;BTTL;CC;Japan;55950;1998-06;13,5;0;Shanghai Zhenhua Shipping Co;1771436;20210121;9,100;600;Hitachi Zosen Corp - Japan;7;B&W;7S60MC;2292;2;Oil;1;102;China, People's Republic Of;210,00;3348,00;42,20;43,80;Distillate Fuel;Residual Fuel;0;Shanghai Zhenhua Port;1596002;37554;1998-01;0,000;2018-11-27;1998-04;234,930;414237000;Shanghai Zhenhua Shipping Co;1771436;1997-00;Oil Engine(s), Direct Drive;0;Shanghai Zhenhua Shipping Co;1771436;0;2015-03-18;$9200000;0;14,30;Heavy Load Carrier, semi submersible;;Hitachi Zosen - Nagasu;JPN007151;Shanghai Zhenhua Shipping Co;1771436;In Service/Commission;Shanghai Zhenhua Shipping Co;1771436;0;1998
9186326;BLACK MARLIN;MAN-B&W;MAN-B&W;8L23/30H;4;1080;42,04;0,000;42,040;1999-10;0;9HA4606;BV;Chinese Taipei;57021;1999-10;13,3;76100;Anglo-Eastern Ship Management;0522961;20191129;10,080;500;HSD Engine Co Ltd - South Korea;8;B&W;8S50MC-C;2000;2;Oil;1;127;Malta;330,00;3000,00;40,00;42,00;Distillate Fuel;Residual Fuel;0;Dockwise Shipping BV;1971157;37938;1999-02;0,000;2018-11-01;1999-07;217,500;248312000;Dockwise Shipping BV;1971157;1998-01;Oil Engine(s), Direct Drive;0;Black Marlin BV;5091305;0;;;0;13,50;Heavy Load Carrier, semi submersible;;China Shipbuilding - Kaohsiung;CHT025068;Dockwise Shipping BV;1971157;In Service/Commission;Anglo-Eastern Ship Management;0522961;0;1999
9186338;BLUE MARLIN;Wartsila Finland;Wartsila;8L32;4;0;63,08;63,100;63,080;2000-04;0;9HA4605;BV;Chinese Taipei;76061;2000-04;13,3;0;Anglo-Eastern Ship Management;0522961;20200429;10,100;500;HSD Engine Co Ltd - South Korea;8;B&W;8S50MC-C;2000;2;Oil;1;127;Malta;400,00;3000,00;0,00;50,00;Distillate Fuel;Residual Fuel;0;Dockwise Shipping BV;1971157;51821;1999-04;0,000;2018-10-08;1999-12;224,800;248314000;Dockwise Shipping BV;1971157;1998-01;Oil Engine(s), Direct Drive;0;Blue Marlin BV;5091319;0;;;0;14,50;Heavy Load Carrier, semi submersible;;China Shipbuilding - Kaohsiung;CHT025068;Dockwise Shipping BV;1971157;In Service/Commission;Anglo-Eastern Ship Management;0522961;0;2000
9186390;QUEENSLAND;;;;;;17,90;18,160;17,900;1998-10;0;D5NL8;BV;Germany;5194;1998-10;9,2;11367;Elbeco SAL;5951800;20201103;7,089;400;MAN B&W Diesel AG - Augsburg;8;MAN;8L40/54;540;4;Oil;1;514;Liberia;140,00;390,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;  Unknown;9991001;9927;1997-12;0,000;2019-01-03;1998-08;118,280;636017944;Elbeco SAL;5951800;1997-00;Oil Engine(s), Geared Drive;0;Queensland Shipping Group Ltd;5897708;0;;;0;17,00;Livestock Carrier;;Sietas Kg;GEU045121;Elbeco SAL;5951800;In Service/Commission;Elbeco SAL;5951800;0;1998
9196814;ZHEN HUA 32;;;;;;43,00;0,000;43,000;2000-09;0;BTTP;CC;Japan;50159;2000-09;13,5;62858;Shanghai Zhenhua Shipping Co;1771436;20190613;8,500;600;Mitsubishi Heavy Industries Ltd - Japan;6;Mitsubishi;6UEC60LSII;2300;2;Oil;1;105;China, People's Republic Of;117,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Shanghai Zhenhua Port;1596002;36600;2000-04;45,600;2019-01-17;2000-06;235,000;414243000;Shanghai Zhenhua Shipping Co;1771436;1999-00;Oil Engine(s), Direct Drive;0;Shanghai Zhenhua Shipping Co;1771436;0;2015-08-21;$8900000;0;14,30;Heavy Load Carrier;;Oshima Shipbuilding Co Ltd;JPN369057;Shanghai Zhenhua Shipping Co;1771436;In Service/Commission;Shanghai Zhenhua Shipping Co;1771436;0;2000
9200952;ZHEN HUA 34;MAN-B&W;MAN-B&W;5L23/30;4;650;42,00;42,040;42,000;1999-09;0;ELXK8;CC;Korea, South;105302;1999-09;21,3;122175;Shanghai Zhenhua Shipping Co;1771436;20201203;14,770;600;Samsung Heavy Industries Co Ltd - South Korea;6;B&W;6S60MC;2292;2;Oil;1;105;Liberia;150,00;3300,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Shanghai Zhenhua Port;1596002;43173;1999-05;47,500;2019-01-17;1999-07;243,800;636011186;Shanghai Zhenhua Shipping Co;1771436;1998-00;Oil Engine(s), Direct Drive;0;Shanghai Zhenhua Port HK;5276611;0;2016-12-20;$10500000;0;14,50;Heavy Load Carrier, semi submersible;;Samsung Heavy Inds - Geoje;KRS032072;Shanghai Zhenhua Shipping Co;1771436;In Service/Commission;Shanghai Zhenhua Shipping Co;1771436;0;1999
