IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8975964;SHUN FA 8;;;;;;7,60;0,000;7,600;1990-08;0;5VEY8;;China, People's Republic Of;189;1990-08;3,8;0;  Unknown;9991001;;2,800;300;Dalian Fishing Vessel Co - China;8;Chinese Std. Type;DY8300ZC;380;4;Oil;1;;Togo;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;280;1990-01;0,000;2018-08-17;;47,900;671910000;Rptd Sold Undisclosed Interest;9991942;1987-01;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;12,00;Refrigerated Cargo Ship ;;Dalian Fishing Vessel Co;CHR100046;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1990
8976334;RELUCKY;;;;;;10,80;0,000;10,800;2001-04;0;;;China, People's Republic Of;980;2001-04;4,9;0;  Unknown;9991001;;0,000;0;Guangzhou Diesel Engine Factory Co Ltd - China;;Chinese Std. Type;;0;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Yongzheng Marine Holdings;5319851;989;2000-11;0,000;2016-05-27;2001-04;59,230;;Nanjing Yongzheng Marine Co;5039832;1998-01;Oil Engine(s), Direct Drive;0;Roihong Shipping;5039846;0;;;0;0,00;Refrigerated Cargo Ship;;Ningbo Daxie Devt Shyd Co Ltd;CHR171050;Nanjing Yongzheng Marine Co;5039832;In Service/Commission;  Unknown;9991001;0;2001
8976841;CHANG SHUN I;;;;;;12,00;0,000;12,000;1994-01;0;3EKZ8;PS;China, People's Republic Of;1630;1994-01;6,2;0;Hai Ling Shipping Hong Kong;5319056;;5,000;0;SKL Motoren- u. Systemtechnik AG - Magdeburg;;S.K.L.;;0;4;Oil;1;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Dalian Chain Star Ship Mgmt Co;1982681;1467;1993-06;0,000;2018-11-22;;81,000;372886000;Dalian Chain Star Ship Mgmt Co;1982681;1992-01;Oil Engine(s), Direct Drive;0;Chang Shun Shipping Co Ltd;5110946;0;;;0;11,00;Refrigerated Cargo Ship;;Zhejiang Yueqing Qiligang Ind;CHR134050;Dalian Chain Star Ship Mgmt Co;1982681;In Service/Commission;Hai Ling Shipping Hong Kong;5319056;0;1994
8977053;FENG HAI 38;;;;;;8,25;0,000;8,250;2001-01;0;BVTA7;CC;China, People's Republic Of;645;2001-01;4,1;0;  Unknown;9991001;20200408;3,200;170;Zibo Diesel Engine Factory - China;6;Chinese Std. Type;Z6170ZL;200;4;Oil;1;1000;China, People's Republic Of;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;499;2000-08;0,000;2018-05-30;;59,390;413700830;Fuzhou Haisheng Shipping Co;5582171;1998-01;Oil Engine(s), Geared Drive;0;Fuzhou Haisheng Shipping Co;5582171;0;;;0;11,00;Refrigerated Cargo Ship ;;Wenling Shiprepair & Building;CHR127050;Fuzhou Haisheng Shipping Co;5582171;In Service/Commission;Fuzhou Haisheng Shipping Co;5582171;0;2001
8978083;REBUN;;;;;;5,73;0,000;5,730;1982-01;0;;;Japan;140;1982-01;2,48;0;  Unknown;9991001;;0,000;0;Yanmar Diesel Engine Co Ltd - Japan;;Yanmar;;0;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Marine Services Pte Ltd;5283176;148;;0,000;2016-02-29;1981-12;31,180;;Marine Services Pte Ltd;5283176;1979-01;Oil Engine(s), Drive Unknown;0;Trade Forward Investments Ltd;5283009;0;;;0;10,00;Refrigerated Cargo Ship;;Morimoto;JPN459055;Marine Services Pte Ltd;5283176;In Service/Commission;  Unknown;9991001;0;1982
8978564;HAOXIANG168;;;;;;9,20;0,000;9,200;1983-09;0;;UB;China, People's Republic Of;452;1983-09;4,8;0;  Unknown;9991001;;4,200;260;Shanghai Fishing Vessel Shipyard - China;6;Chinese Std. Type;6260;340;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Mega Dragon Enterprises Ltd;5123916;498;1983-03;0,000;2018-12-07;;59,000;;Mega Dragon Enterprises Ltd;5123916;1981-01;Oil Engine(s), Drive Unknown;0;Chen Li Jiang;5647931;0;;;0;0,00;Refrigerated Cargo Ship;;Shanghai Fishing Vessel Shyd;CHR258062;Mega Dragon Enterprises Ltd;5123916;In Service/Commission;  Unknown;9991001;0;1983
8981339;SAN TONG 6;;;;;;9,60;0,000;9,600;1979-09;0;;;China, People's Republic Of;452;1979-09;5,7;0;  Unknown;9991001;;3,420;350;Hongwei Machinery Factory - China;6;Chinese Std. Type;6350;500;4;Oil;1;350;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;498;1979-02;0,000;2016-02-29;;59,200;;Rptd Sold Undisclosed Interest;9991942;1977-01;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Refrigerated Cargo Ship;;Hudong Shipyard;CHR101055;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1979
8984525;JIN FENG;;;;;;9,80;0,000;9,800;1995-00;0;;UB;China, People's Republic Of;813;1995-00;4,6;0;Zhoushan International Ship;5178321;;0,000;300;Zibo Diesel Engine Factory - China;8;Chinese Std. Type;8300;380;4;Oil;1;450;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;China Govt;0104538;895;;0,000;2016-05-27;;60,900;;Zhoushan International Ship;5178321;1993-00;Oil Engine(s), Geared Drive;0;Jin Feng Shipping Co;5097088;0;;;0;0,00;Refrigerated Cargo Ship;;Haidong Shipyard;CHR249068;Zhoushan International Ship;5178321;In Service/Commission;Zhoushan International Ship;5178321;0;1995
8985048;NAM SAN 2;;;;;;5,80;0,000;5,800;1974-00;0;;KC;Japan;159;1974-00;3,3;0;  Unknown;9991001;;3,000;260;Matsui Iron Works Co Ltd - Japan;6;Matsui;6M26KGS;400;4;Oil;1;385;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;133;;0,000;2017-08-11;1974-00;32,300;;Rptd Sold Undisclosed Interest;9991942;1972-00;Oil Engine(s), Drive Unknown;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Refrigerated Cargo Ship;;Iisaku Zosen KK;JPN205017;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1974
8987773;LIAO CHANG YU 6901;;;;;;0,00;0,000;0,000;2000-00;0;;;China, People's Republic Of;88;2000-00;2,9;0;  Unknown;9991001;;2,000;160;Weifang Diesel Engine Factory - China;6;Chinese Std. Type;X6160ZC;225;4;Oil;1;1000;China, People's Republic Of;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;China Govt;0104538;128;;0,000;2016-02-29;;34,000;;Dalian Hualong Enterprises;5126629;1998-00;Oil Engine(s), Geared Drive;0;Dalian Hualong Enterprises;5126629;0;;;0;0,00;Refrigerated Cargo Ship;;Dandong Shipyard;CHR218050;Dalian Hualong Enterprises;5126629;In Service/Commission;  Unknown;9991001;0;2000
