IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8803288;2002-02;;;;;;7,92;0,000;7,920;1990-03;0;;;United Kingdom;0;1947-07;4,88;0;  Unknown;9991001;;4,604;320;Kloeckner-Humboldt-Deutz AG - West Germany;;;;0;;Reciprocatng;1;;Egypt;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;109;1959-03;0,000;2014-04-07;1959-07;25,430;;McPhail JJ;1414306;1953-05;Oil Engine(s), Direct Drive;0;McPhail JJ;1414306;0;;;0;0,00;Research Survey Vessel;;Wartsila Ab - Helsinki;FIN015020;MeriTaito Oy;5515843;In Service/Commission;MeriTaito Oy;5515843;0;1979
8806010;2015-03;;;;;;10,50;10,520;10,500;1990-09;0;VOSR;;Iceland;0;1957-08;3,2;0;  Unknown;9991001;;0,000;250;Nydqvist & Holm AB - Sweden;;Kobe;;0;;Reciprocatng;2;;India;102,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;272;;0,000;2018-04-03;;38,890;;Kolkata Port Trust;0039391;1959-03;Steam Recip(s), Direct Drive;0;Kolkata Port Trust;0039391;0;;;0;0,00;Research Survey Vessel;;Oskarshamns Varv;SWD023057;Vondervoort Vof;5362020;In Service/Commission;  Unknown;9991001;0;1956
9714173;7-OCEANS;;;;;;8,70;8,710;8,700;2014-07;0;HP4534;;Italy;610;1962-07;5,69;0;  Unknown;9991001;;3,801;480;SA Fiat SGM - Torino;;De Laval;YYYYYY;0;;Turbine;1;;United States Of America;0,00;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;India Govt;India;265;;0,000;2012-07-20;;44,150;;Pouppi Lines;0162265;1933-00;Oil Engine(s), Direct Drive;0;Pouppi Lines;0162265;0;;;0;0,00;Research Survey Vessel;;Cook, Welton & Gemmell;GBI024122;Caterpillar Financial Serv-Can;5675608;In Service/Commission;  Unknown;9991001;0;1947
9721956;7-STARS;;;;;;8,70;8,710;8,700;2015-04;0;HP6219;;Netherlands;0;1959-09;3,1;0;  Unknown;9991001;;0,000;250;NV Motorenfabriek 'De Industrie' - Netherlands;;Christiansen & Meyer;;0;;Reciprocatng;2;;India;152,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;168;;0,000;2012-07-20;;32,280;;Egypt Govt Maritime Transport;1226959;1928-10;Steam Recip(s), Direct Drive;0;Egypt Govt Maritime Transport;1226959;0;;;0;0,00;Research Survey Vessel;;Stalsmidjan;ICL017074;McPhail JJ;1414306;In Service/Commission;  Unknown;9991001;0;1957
9714185;7-WAVES;;;;;;8,70;8,710;8,700;2014-10;0;HP5141;;Norway;0;1960-00;3,97;0;  Unknown;9991001;;3,302;280;Wichmann Motorfabrikk AS - Norway;;;;0;;Oil;1;;Indonesia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;Egypt;317;;0,000;2012-07-20;;42,130;;Puddister Trading Co Ltd;0049733;1959-00;Oil Engine(s), Direct Drive;0;Puddister Shipping;0049720;0;;;0;0,00;Research Survey Vessel;;Orens Mekaniske Verksted;NOR073011;O Log Shipping Norway AS;5972482;In Service/Commission;  Unknown;9991001;0;1960
9797137;804;;;;;;9,20;9,500;9,200;2016-01;0;;;Belgium;0;1935-00;0;0;  Unknown;9991001;;2,261;150;Societe Surgerienne de Construction Mecaniques - France;;;;0;Y;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Puddister Trading Co Ltd;Canada;262;;0,000;2012-07-25;;35,060;;Rptd Sold Undisclosed Interest;9991942;1941-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Swan, Hunter & W. R.;GBI083078;Egypt Govt Maritime Transport;1226959;In Service/Commission;Egypt Govt Maritime Transport;1226959;0;1930
6701761;A. B. WOOD II;;;;;;10,98;11,030;10,980;1965-00;0;WB6461;;United Kingdom;0;1930-10;0;0;  Unknown;9991001;;0,000;0;Swan, Hunter & Wigham Richardson - Newcastle;;;;0;2;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Sea Shepherd Conservation;United States Of America;488;;0,000;2018-04-03;;51,390;;Kolkata Port Trust;0039391;1936-05;Steam Recip(s), Direct Drive;0;Kolkata Port Trust;0039391;0;;;0;0,00;Research Survey Vessel;;Halifax Shipyards Ltd;CAN033011;Puddister Trading Co Ltd;0049733;In Service/Commission;Puddister Trading Co Ltd;0049733;0;1961
8935952;A. V. TOPACHEVSKIY;;;;;;7,31;7,310;0,000;1976-00;0;;;Canada;0;1961-00;0;0;  Unknown;9991001;;2,134;130;Rolls-Royce Ltd. - Shrewsbury;;;;0;Y;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;386;;0,000;2016-05-27;;42,370;;Saetre EH;1327126;1946-00;Oil Engine(s), Direct Drive;0;Saetre EH;1327126;0;;;0;0,00;Research Survey Vessel;;At Cleveland Oh;USA000410;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1943
8971633;AAS PROVIDER;Cummins;Cummins;;;48;9,00;0,000;9,000;2000-00;13;LERO;;Norway;0;1966-00;6,13;0;  Unknown;9991001;;5,665;240;Kloeckner-Humboldt-Deutz AG - West Germany;;General Motors;;0;2;Oil;2;;Israel;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;307;;0,000;2018-12-21;;38,590;;EC Industries LLC;5553860;1956-11;Steam Turbine(s), Geared Drive;0;EC Industries LLC;5553860;0;;;0;0,00;Research Survey Vessel;;Brooke Marine;GBI013022;Investigaciones Marinas SL;1407817;In Service/Commission;Investigaciones Marinas SL;1407817;0;1961
9369576;ABG 239;;;;;;15,80;0,000;15,800;2019-05;0;;;United Kingdom;437;1961-00;3,97;0;  Unknown;9991001;;3,531;222;Lister Blackstone Marine Ltd. - Dursley;;General Motors;;0;2;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;292;;0,000;2011-10-07;;39,200;;Allied Ventures;1407896;1961-06;Oil Engine(s), Geared Drive;0;Allied Ventures;1407896;0;;;0;0,00;Research Survey Vessel;;Yarrows Ltd;CAN018032;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1965
8923143;ABLE;;;;;;24,38;0,000;24,380;1992-08;0;NABL;;Sweden;0;1956-12;3,8;0;  Unknown;9991001;;3,100;130;AB Volvo Penta - Sweden;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Coal;Not Applicable;0;India Govt;India;495;;0,000;2015-11-03;;52,430;;Rptd Sold Undisclosed Interest;9991942;1963-03;Oil Engine(s), Electric Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Yarrows Ltd;CAN018032;Adamac Marine Services Ltd;1932693;In Service/Commission;  Unknown;9991001;0;1965
7742114;ABOU EL BARAKAT AL BARBARI;;;;;;11,36;11,890;11,360;1969-03;0;CNIB;;United States Of America;0;1943-00;3,64;0;  Unknown;9991001;;2,299;165;General Motors Corp - USA;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;318;;0,000;2018-11-22;;49,150;;Sao Miguel Navegacao;1116374;1963-12;Oil Engine(s), Electric Drive;0;Boldini SA;5242314;0;;;0;0,00;Research Survey Vessel;;Hall, Russell;GBI045027;Ifactors Sdn Bhd;5556073;In Service/Commission;Silverstar Offshore Services;5770955;0;1965
8332813;ACANIA;;;;;;6,62;0,000;6,620;1929-00;0;KIPF;;Hong Kong, China;261;1938-05;3,66;0;  Unknown;9991001;;2,741;0;The Taikoo Dockyard & Engineering C Hong Kong;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Nitsea Navegacao Ltda;Brazil;403;;0,000;2018-04-03;;39,920;;Kolkata Port Trust;0039391;1964-06;Steam Recip(s), Direct Drive;0;Kolkata Port Trust;0039391;0;;;0;0,00;Research Survey Vessel;;Reposaaren Konepaja Oy;FIN008011;Ocean Vessels Ltd;6015300;In Service/Commission;Ocean Vessels Ltd;6015300;0;1965
7210733;ACHILLEAS;;;;;;7,62;7,620;0,000;1964-00;0;SV9544;;Norway;0;1948-00;3,1;0;  Unknown;9991001;;2,718;200;Wichmann Motorfabrikk AS - Norway;;;;0;Y;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;296;1963-07;0,000;2016-05-27;1963-11;48,520;;Adamac Marine Services Ltd;1932693;1964-09;Oil Engine(s), Geared Drive;0;Adamac Industries Ltd;5286992;0;;;0;0,00;Research Survey Vessel;;Bolson;GBI011019;Keysen International Pty Ltd;1911193;In Service/Commission;  Unknown;9991001;0;1966
7738565;ACUSHNET;;;;;;11,89;12,400;11,890;1944-02;0;NHAA;;United States Of America;1097;1960-04;8,31;0;  Unknown;9991001;;5,233;0;De Laval Steam Turbine Co. - Trenton, NJ;;Cooper Bessemer;;0;4;Oil;4;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Norfield Offshore AS;Norway;2115;1964-03;0,000;2019-01-31;1964-06;69,190;;Indonesia Govt Navy;0198904;1963-01;Oil Engine(s), Electric Drive;0;Indonesia Govt Navy;0198904;0;;;0;0,00;Research Survey Vessel;;Vaagen Verft AS;NOR085022;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1967
6708575;ADOLF JENSEN;;;;;;7,00;7,010;7,000;1967-00;0;OVOZ;;Japan;1707;1961-12;8,31;0;  Unknown;9991001;;5,538;310;Niigata Engineering Co Ltd - Japan;;Caterpillar;;0;4;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1496;1963-09;0,000;2012-08-06;1964-09;71,840;;Canadian Subsea;5120491;1965-03;Oil Engine(s), Geared Drive;0;Canadian Subsea;5120491;0;;;0;0,00;Research Survey Vessel;;Lucchese Achille;ITL010013;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1968
8412429;AEGAIO;;;;;;9,61;9,730;9,610;1985-12;0;SXYY;;United Kingdom;112;1963-12;6,67;626;  Unknown;9991001;;4,438;127;Saab-Scania AB - Sweden;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Brasbunker Participacoes SA;Brazil;2141;1964-04;0,000;2019-01-28;1964-12;74,500;;Ifactors Sdn Bhd;5556073;1965-03;Oil Engine(s), Geared Drive;0;Ifactors Sdn Bhd;5556073;0;;;0;0,00;Research Survey Vessel;;Walkers Ltd;AST013010;Philippines Govt Coast/Geo Svy;0351358;In Service/Commission;  Unknown;9991001;0;1969
9793430;AG GEODRILL;;;;;;11,80;0,000;11,800;2015-05;0;YBCD2;;Canada;0;1965-03;6,1;0;  Unknown;9991001;;0,000;207;Canadian Locomotive Co Ltd - Canada;;;;0;Y;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;India Govt;India;918;1964-09;0,000;2012-08-07;1965-04;61,120;;Ocean Vessels Ltd;6015300;1964-06;Oil Engine(s), Direct Drive;0;Ocean Vessels Ltd;6015300;0;;;0;0,00;Research Survey Vessel;;Oberwinter;GFR096020;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1956
8895633;AINOSHIMA;;;;;;6,20;0,000;6,200;1974-11;0;;;France;591;1965-11;5,06;0;Brasbunker Participacoes SA;5678298;;4,700;220;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;;Caterpillar;;0;4;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Adamac Marine Services Ltd;United Kingdom;2310;1964-12;0,000;2016-05-27;1965-04;88,400;;G Shipping Ltd;5589810;1962-03;Oil Engine(s), Electric Drive;0;G Shipping Ltd;5589810;0;;;0;0,00;Research Survey Vessel;;Burton Shipyard Port Arth;USA042051;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1969
7935292;AIRISTO;;;;;;8,91;0,000;8,910;1972-00;0;OHMR;;United Kingdom;204;1965-06;5,19;0;  Unknown;9991001;;3,582;0;Christiansen & Meyer - West Germany;;;;0;Y;Oil;2;;Finland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;2198;1965-02;0,000;2018-04-03;1965-06;83,600;;Mexico Govt Marina-Armada;0213014;1960-01;Oil Engine(s), Geared Drive;0;Mexico Govt Marina-Armada;0213014;0;;;0;0,00;Research Survey Vessel;;Burton Shipyard Port Arth;USA042051;Tracor/Mas;1162767;In Service/Commission;  Unknown;9991001;0;1958
9583433;AJANG KINSHIP;;;;;;11,00;0,000;11,000;2010-09;0;9WKF4;;Canada;1190;1965-05;6,86;0;  Unknown;9991001;;3,048;222;General Motors Corp - USA;;;;0;Y;Oil;2;;Bangladesh;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Indonesia Govt;Indonesia;2898;1964-08;0,000;2019-01-24;1965-07;79,300;;Keysen International Pty Ltd;1911193;1963-07;Oil Engine(s), Geared Drive;0;Keysen International Pty Ltd;1911193;0;;;0;0,00;Research Survey Vessel;;Burton Shipyard Port Arth;USA042051;Johnson Fisheries LLC;5970469;In Service/Commission;  Unknown;9991001;0;1963
8138463;AKADEMIK;;;;;;9,82;0,000;9,820;1979-00;0;LZDA;;Germany, Federal Republic Of;990;1965-09;8,31;0;  Unknown;9991001;;5,487;320;Kloeckner-Humboldt-Deutz AG - West Germany;;Caterpillar;;0;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;135;1965-06;0,000;2012-07-26;1965-09;27,180;;Indonesia Govt Navy;0198904;1964-01;Oil Engine(s), Geared Drive;0;Indonesia Govt Navy;0198904;0;;;0;0,00;Research Survey Vessel;;Mobile Repair Mobile;USAF28050;Fernson Shipping;0512160;In Service/Commission;  Unknown;9991001;0;1957
8227238;AKADEMIK ALEKSANDR KARPINSKIY;;;;;;16,03;16,030;0,000;1984-01;0;UIZO;;United Kingdom;0;1966-05;0;0;  Unknown;9991001;;4,700;0;Unknown;;Paxman;;0;4;Oil;2;;Panama;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;902;1965-05;0,000;2018-10-31;1965-09;57,310;;Korea Kangsong;5462713;1963-06;Oil Engine(s), Direct Drive;0;Korea Kangsong;5462713;0;;;0;0,00;Research Survey Vessel;;Breaux Bay;USA222043;Israel Govt Oceanographic;1033231;In Service/Commission;  Unknown;9991001;0;1963
7826300;AKADEMIK ALEKSANDR NESMEYANOV;;;;;;16,62;0,000;16,620;1982-04;0;UBYK;;Canada;0;1965-09;3,36;0;  Unknown;9991001;;2,896;108;General Motors Corp - USA;;Paxman;;0;4;Oil;2;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;3604;1963-07;0,000;2015-07-13;1964-04;92,360;;CAJ LLC;5937770;1963-00;Oil Engine(s), Geared Drive;0;CAJ LLC;5937770;0;;;0;0,00;Research Survey Vessel;;Bender Welding & Machine Co;USA451054;Atlantic Marine & Aviation LLP;1612391;In Service/Commission;Atlantic Marine & Aviation LLP;1612391;0;1970
8211150;AKADEMIK BORIS PETROV;;;;;;14,70;14,710;14,700;1984-06;0;UDVX;;United Kingdom;724;1965-11;4,73;0;  Unknown;9991001;;3,366;222;Lister Blackstone Marine Ltd. - Dursley;;Ruston;;0;4;Oil;2;;Brazil;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;CICESE;Mexico;433;;0,000;2019-01-22;;40,470;;Bangladesh Inland Water Trans;0036896;1965-06;Oil Engine(s), Geared Drive;0;Bangladesh Inland Water Trans;0036896;0;;;0;0,00;Research Survey Vessel;;Halter Services New Orlea;USA082067;Beacon LLC;5618516;In Service/Commission;  Unknown;9991001;0;1965
8313958;AKADEMIK FERSMAN;;;;;;14,81;14,830;14,810;1986-05;0;UFTQ;;Finland;0;1965-12;3,2;0;  Unknown;9991001;;3,198;240;Wartsila-Koncernen, Ab Sandvikens Skeppsdocka & MV - Finland;;;;0;4;Oil;3;;Canada;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Mexico Govt;Mexico;696;;0,000;2015-01-22;;49,690;;Cavanagh Leasing;0331412;1963-00;Oil Engine(s), Geared Drive;0;Cavanagh Leasing;0331412;0;;;0;0,00;Research Survey Vessel;;Halter Services New Orlea;USA082067;Seis Pros Marine;1164879;In Service/Commission;  Unknown;9991001;0;1965
8119003;AKADEMIK GOLITSYN;;;;;;12,81;12,830;12,810;1984-02;0;UAIQ;;United States Of America;1208;1966-03;8,79;0;  Unknown;9991001;;6,417;207;Fairbanks Morse & Co. - New Orleans, La;;Caterpillar;;0;4;Oil;2;;Papua New Guinea;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;724;1965-06;0,000;2017-09-05;1966-01;48,160;;Rasmussen R;0393142;1966-00;Oil Engine(s), Direct Drive;0;Rasmussen R;0393142;0;;;0;0,00;Research Survey Vessel;;Mangone Shipbuilding;USA108010;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1966
8408985;AKADEMIK LAZAREV;;;;;;14,81;14,830;14,810;1987-06;0;UAJS;;United States Of America;206;1963-00;5,19;0;  Unknown;9991001;;3,271;216;General Motors Corp - USA;;Volvo Penta;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Indonesia Govt;Indonesia;1700;1964-09;0,000;2019-01-24;1966-01;82,150;;Rptd Sold Undisclosed Interest;9991942;1964-03;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Halter Services New Orlea;USA082067;CDA Technical Institute Inc;5875774;In Service/Commission;CDA Technical Institute Inc;5875774;0;1965
8211162;AKADEMIK M. A. LAVRENTYEV;;;;;;14,71;14,710;0,000;1984-10;0;UBWR;;United Kingdom;686;1966-04;4,73;0;  Unknown;9991001;;3,671;222;Lister Blackstone Marine Ltd. - Dursley;;;;0;Y;Oil;2;;Netherlands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Corinthian Maritime SA;Greece;1001;1965-06;0,000;2012-08-08;1965-12;58,350;;Elder-Prince Marine Services;0040801;1965-00;Oil Engine(s), Direct Drive;0;Elder-Prince Marine Services;0040801;0;;;0;0,00;Research Survey Vessel;;Halter Services New Orlea;USA082067;Super Shipcare;1050946;In Service/Commission;  Unknown;9991001;0;1967
8883977;AKADEMIK MIR KASIMOV;;;;;;6,51;0,000;6,510;1970-00;0;;;Germany, Federal Republic Of;0;1966-06;5,59;2165;  Unknown;9991001;;3,988;220;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;;;;0;;Oil;2;;Italy;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Iran Govt;Iran;1019;1965-07;0,000;2019-01-28;1966-01;58,960;;Rptd Sold Undisclosed Interest;9991942;1965-06;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Robinson Ipswich;USA362025;Great Lakes Marine;1347101;In Service/Commission;  Unknown;9991001;0;1941
7811018;AKADEMIK MSTISLAV KELDYSH;;;;;;17,80;17,820;17,800;1980-12;0;UFJI;;Germany, Federal Republic Of;630;1965-12;4,09;0;  Unknown;9991001;;3,620;320;Maschinenbau Kiel AG (MaK) - Kiel;;;M-40;0;;Oil;2;780;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Peacegate Group;Nigeria;833;1965-10;0,000;2016-12-30;1966-05;53,350;;Cvitanovic N;5102518;1965-00;Oil Engine(s), Direct Drive;0;Cvitanovic N;5102518;0;;;0;0,00;Research Survey Vessel;;Halter Services New Orlea;USA082067;Litton Systems;0370264;In Service/Commission;  Unknown;9991001;0;1966
8409018;AKADEMIK NAMETKIN;;;;;;14,81;14,830;14,810;1988-05;0;UGXK;;Norway;391;1966-03;4,12;0;Asia Akam Industry Co;5463291;;4,050;320;Maschinenbau Kiel AG (MaK) - Kiel;;;;0;;Oil;1;;Uruguay;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Nord-Marine DK ApS;Denmark;185;;0,000;2018-04-09;;24,740;;United States Govt NOAA Marine;5125648;1964-00;Oil Engine(s), Geared Drive;0;United States Govt Commerce;0411649;0;;;0;0,00;Research Survey Vessel;;St Charles Works;USA326053;Olympic Offshore;0732498;In Service/Commission;  Unknown;9991001;0;1965
8409032;AKADEMIK NEMCHINOV;;;;;;14,80;14,830;14,800;1988-10;0;UETM;;United States Of America;271;1967-02;5,41;0;  Unknown;9991001;;4,090;216;General Motors Corp - USA;;;;0;;Oil;4;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;474;;0,000;2016-12-15;;45,730;;Rptd Sold Undisclosed Interest;9991942;1965-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Christy Corp;USA132060;Mexico Govt;0212988;In Service/Commission;  Unknown;9991001;0;1962
8211174;AKADEMIK NIKOLAY STRAKHOV;;;;;;14,71;14,730;14,710;1985-05;0;UIMS;;United States Of America;640;1965-12;3,66;0;  Unknown;9991001;;3,061;159;Caterpillar Tractor Co - USA;;;;0;;Oil;1;;Lebanon;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1005;;0,000;2017-05-24;;56,550;;Rptd Sold Undisclosed Interest;9991942;1966-07;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Abeking & Rasmussen Yacht;GFR001012;Canalizaciones Instituto;0351208;In Service/Commission;  Unknown;9991001;0;1974
8412376;AKADEMIK OPARIN;;;;;;14,70;14,700;0,000;1985-11;0;UFPD;;Hong Kong, China;25;1967-12;3,33;0;  Unknown;9991001;;1,982;175;Maybach Mercedes-Benz Motorenbau GmbH - Friedrichshafen;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Bangladesh Govt;Bangladesh;213;1965-12;0,000;2012-08-07;1966-11;36,400;;Rptd Sold Undisclosed Interest;9991942;1959-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Abeking & Rasmussen Yacht;GFR001012;Canalizaciones Instituto;0351208;In Service/Commission;  Unknown;9991001;0;1974
9187514;AKADEMIK PRIMAKOV;;Caterpillar;3516TA;4;1600;23,00;23,900;23,000;1999-11;0;UBCQ4;;United States Of America;0;1965-00;3,97;0;  Unknown;9991001;;3,388;159;Caterpillar Tractor Co - USA;;;;0;;Oil;1;;Romania;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Cavanagh Leasing;United States Of America;194;;0,000;2012-07-30;;42,980;;Azerbaijan Caspian Shipping;0555540;1956-06;Oil Engine(s), Direct Drive;0;Azerbaijan Caspian Shipping;0555540;0;;;0;0,00;Research Survey Vessel;;Garden Reach Shipbuilding;IND003057;India Govt Navy;0042603;In Service/Commission;  Unknown;9991001;0;1981
8507729;AKADEMIK SERGEY VAVILOV;;;;;;18,20;18,220;18,200;1988-02;0;UAUO;;Norway;0;1967-05;5,01;0;  Unknown;9991001;;0,000;310;Alpha Diesel A/S - Denmark;;;;0;;Oil;1;;Romania;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;167;1966-09;0,000;2017-08-07;;30,480;;Philippines Govt;0351331;1967-07;Oil Engine(s), Geared Drive;0;Philippines Govt Coast/Geo Svy;0351358;0;;;0;0,00;Research Survey Vessel;;Todd Pacific Seattle;USA201254;Brazil Govt Marinha do Brasil;0153783;In Service/Commission;Brazil Govt Marinha do Brasil;0153783;0;1974
8407010;AKADEMIK SHATSKIY;;;;;;14,80;14,830;14,800;1986-10;0;UAIR;;Canada;184;1967-11;4,35;0;  Unknown;9991001;;3,048;108;Detroit Diesel Corporation - Detroit, Mi;;Stork;;0;;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;United States Govt;United States Of America;1591;1965-11;0,000;2015-03-17;1967-03;70,410;;Rptd Sold Undisclosed Interest;9991942;1954-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Research Survey Vessel;;Rauma-Repola Oy - Savonlinna;FIN003192;Ice Tramp LLC;6062704;In Service/Commission;  Unknown;9991001;0;1975
6608074;AKAM;;;;;;9,58;9,610;9,580;1966-03;0;9BTJ;;United States Of America;0;1967-09;3,36;0;  Unknown;9991001;;1,982;140;Cummins Engine Co Inc - USA;;;;0;;Oil;1;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Global Seas LLC;United States Of America;1591;;0,000;2018-11-15;;70,410;;Diamar Srl;1099582;1966-11;Oil Engine(s), Geared Drive;0;Diamar Srl;1099582;0;;;0;0,00;Research Survey Vessel;;Anastassiades & Tso;GRC001017;Greece Govt Navy;0073163;In Service/Commission;  Unknown;9991001;0;1976
9757450;AKKY;;;;;;8,60;8,620;8,600;2015-08;0;UNFV;;Australia;0;1980-99;1,83;0;  Unknown;9991001;;1,677;98;Perkins Engines Ltd. - Peterborough;;;;0;;Oil;2;;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;United States Govt;United States Of America;1591;;0,000;2018-06-04;;70,410;;Aerofoto SA;1082941;1965-00;Oil Engine(s), Geared Drive;0;ICA Ingenieria;1450860;0;;;0;0,00;Research Survey Vessel;;Hoffmanns CB Maskinfabrik A/S;DEN083059;Tallinna Tehnikaulikool;5288804;In Service/Commission;  Unknown;9991001;0;1974
