IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
5159832;TELUK TOMINI;;;;;;15,19;15,240;15,190;1942-12;0;PKIM;;United States Of America;4064;1942-12;0;0;  Unknown;9991001;;5,030;216;General Motors Corp - USA;12;EMD (Electro-Motive);12-567-BC;254;2;Oil;2;;Indonesia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Indonesia Govt;Indonesia;3397;1942-09;0,000;2019-01-24;1942-11;99,830;;Indonesia Govt Navy;0198904;1940-12;Oil Engine(s), Direct Drive;0;Indonesia Govt Navy;0198904;0;;;0;0,00;Landing Craft;;United States Navy Charle;USA169053;Indonesia Govt Navy;0198904;In Service/Commission;  Unknown;9991001;0;1942
5159870;TELUK RATAI;;;;;;15,24;15,550;15,240;1944-06;0;PKID;;United States Of America;0;1944-06;7,65;0;  Unknown;9991001;;3,372;216;General Motors Corp - USA;12;EMD (Electro-Motive);12-567-BC;254;2;Oil;2;;Indonesia;508,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Indonesia Govt;Indonesia;3159;1944-04;0,000;2019-01-24;1944-06;99,900;;Indonesia Govt Navy;0198904;1942-06;Oil Engine(s), Geared Drive;0;Indonesia Govt Navy;0198904;0;;;0;10,25;Landing Craft;;American Bridge Ambridge;USA175034;Indonesia Govt Navy;0198904;In Service/Commission;  Unknown;9991001;0;1944
5159894;BAHAMA WAVE;;;;;;10,34;10,390;10,340;1957-00;0;;;United States Of America;406;1957-00;2,82;0;  Unknown;9991001;;1,977;159;Caterpillar Tractor Co - USA;8;Caterpillar;D379TA;203;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;343;;0,000;2011-12-21;;38,140;;Rptd Sold Undisclosed Interest;9991942;1955-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;10,00;Landing Craft;;Dade;USA138014;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1957
5200148;LCT-1346;;;;;;11,59;11,840;11,590;1945-00;0;;;United Kingdom;0;1945-00;1,66;0;  Unknown;9991001;;1,077;178;Davey, Paxman & Co. Ltd. - Colchester;12;Paxman;12TPM;197;4;Oil;2;;Qatar;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Qatar Govt;Qatar;404;;0,000;2012-07-20;;56,550;;Qatar Govt;0098581;1941-01;Oil Engine(s), Geared Drive;0;Qatar Govt Comms & Trans;0595121;0;;;0;0,00;Landing Craft;;Motherwell Bridge;GBI249047;Qatar Govt Comms & Trans;0595121;In Service/Commission;Qatar Govt Comms & Trans;0595121;0;1945
6409686;ORLIK;;;;;;10,48;11,740;10,480;1964-06;0;ZAD1F;;Sweden;2235;1964-06;7,57;0;  Unknown;9991001;;5,112;320;Motoren Werke Mannheim AG (MWM) - West Germany;8;MWM;;480;4;Oil;1;;Albania;132,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1498;1963-09;0,000;2018-04-03;1964-02;75,570;;Bayter Compania Naviera SA;1784692;1963-06;Oil Engine(s), Direct Drive;0;Bayter Compania Naviera SA;1784692;0;;;0;12,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Ekensbergs;SWD002016;Bayter Compania Naviera SA;1784692;In Service/Commission;  Unknown;9991001;0;1964
6423814;FLYING SEA;;;;;;9,20;9,220;9,200;1964-12;0;HO2857;;Netherlands;415;1964-12;6,76;0;  Unknown;9991001;;0,000;330;NV Werkspoor - Netherlands;8;Werkspoor;;600;4;Oil;1;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;632;1964-03;0,000;2018-04-03;1964-10;50,730;352117000;Dubai South Beach Investments;1993876;1963-09;Oil Engine(s), Geared Drive;0;Dubai South Beach Investments;1993876;0;;;0;0,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Pot;NTH062011;Dubai South Beach Investments;1993876;In Service/Commission;  Unknown;9991001;0;1964
6500832;MELINKA;;;;;;10,39;10,440;10,390;1964-00;0;CB2808;;United States Of America;488;1964-06;3,92;0;  Unknown;9991001;;2,286;137;Caterpillar Inc - USA;8;Caterpillar;3408TA;152;4;Oil;1;1800;Chile;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Transbordadora Austral Broom;Chile;572;;0,000;2017-08-18;;44,200;725000251;Transbordadora Austral Broom;0700807;1962-00;Oil Engine(s), Direct Drive;0;Transbordadora Austral Broom;0700807;0;;;0;10,30;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Dade;USA138014;Transbordadora Austral Broom;0700807;In Service/Commission;Transbordadora Austral Broom;0700807;0;1964
6517574;SEAHORSE;;;;;;10,98;11,030;10,980;1963-00;0;WDG4971;;United States Of America;230;1963-00;2,16;549;  Unknown;9991001;;0,000;137;Caterpillar Tractor Co - USA;6;Caterpillar;D343TA;165;4;Oil;2;;United States Of America;0,00;0,00;0,00;0,50;Distillate Fuel;Not Applicable;0;Naknek Native Village Council;United States Of America;171;;0,000;2017-01-27;;35,290;367541950;Naknek Native Village Council;5937766;1961-00;Oil Engine(s), Direct Drive;0;Naknek Native Village Council;5937766;0;;;0;8,50;Landing Craft;;Pacific Coast;USA149012;Naknek Native Village Council;5937766;In Service/Commission;Naknek Native Village Council;5937766;0;1963
6518528;CARIBE STAR I;;;;;;12,81;13,010;12,810;1965-00;0;3ELJ8;;United States Of America;1223;1965-04;4,4;0;  Unknown;9991001;;3,301;159;Caterpillar Tractor Co - USA;12;Caterpillar;D398TA;203;4;Oil;2;;Panama;480,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;837;1964-09;0,000;2016-05-27;;70,010;372964000;Oceanic Cargo Petrolium Co;5737811;1962-01;Oil Engine(s), Geared Drive;0;Oceanic Cargo Petrolium Co;5737811;0;;;0;10,00;Landing Craft;;Bellinger Shipyards;USA037049;Oceanic Cargo Petrolium Co;5737811;In Service/Commission;Oceanic Cargo Petrolium Co;5737811;0;1965
6520129;DINA I;;;;;;7,32;7,370;7,320;1965-06;0;;;United States Of America;274;1965-06;2,85;0;  Unknown;9991001;;1,832;121;Caterpillar Tractor Co - USA;6;Caterpillar;D334;152;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;248;;0,000;2012-08-06;;40,310;;Rptd Sold Undisclosed Interest;9991942;1963-06;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Landing Craft;;Jakobson;USA011011;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1965
6618378;SPINIFEX;;;;;;7,62;7,680;7,620;1966-00;0;VM3404;;Australia;91;1966-00;1,96;0;  Unknown;9991001;;1,321;130;Rolls-Royce Ltd. - Shrewsbury;6;Rolls Royce;C6NFLM;152;4;Oil;4;1800;Australia;14,00;0,00;0,00;2,00;Distillate Fuel;Not Applicable;0;  Unknown;;185;;0,000;2018-11-20;;27,340;503177700;Pelagic Marine Services;5715034;1964-00;Oil Engine(s), Geared Drive;0;Pelagic Marine Services;5715034;0;;;0;8,00;Landing Craft;;Franetovich J & Co;AST034047;Pelagic Marine Services;5715034;In Service/Commission;  Unknown;9991001;0;1966
6703989;INAGUA SPRAY;;;;;;14,03;14,250;14,030;1966-07;0;HO6777;PD;United States Of America;2540;1966-07;4,58;0;MMS Americas LLC;5401990;;3,442;159;Caterpillar Tractor Co - USA;12;Caterpillar;D398TA;203;4;Oil;2;;Panama;578,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1297;;0,000;2018-12-14;1966-04;74,910;353735000;Bahamas Ferries Ltd;1861814;1964-07;Oil Engine(s), Geared Drive;0;Inagua Spray Ltd;5944811;0;;;0;12,00;Landing Craft;;Bellinger Shipyards;USA037049;Bahamas Ferries Ltd;1861814;In Service/Commission;MMS Americas LLC;5401990;0;1966
6704050;AHMAD;;;;;;11,99;12,040;11,990;1966-12;0;3EFC8;;Germany, Federal Republic Of;1140;1966-12;7,52;0;  Unknown;9991001;;3,760;320;Kloeckner-Humboldt-Deutz AG - West Germany;8;Deutz;RBV8M545;450;4;Oil;1;350;Panama;81,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1647;1966-09;0,000;2015-08-18;1966-10;67,040;353215000;Abdi AN;5448136;1966-03;Oil Engine(s), Geared Drive;0;Abdi AN;5448136;0;;;0;12,50;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Schulte & Bruns;GFR044029;Abdi AN;5448136;In Service/Commission;Al Hufoof Clearing Forwarding;5444181;67;1966
6704672;SHERATON II;;;;;;10,72;10,750;10,720;1966-00;0;HP5369;;Japan;640;1966-10;4,5;0;  Unknown;9991001;;3,201;350;Hanshin Nainenki Kogyo - Japan;6;Hanshin;Z6WS;500;4;Oil;1;;Panama;50,00;0,00;0,00;4,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;700;;0,000;2012-08-07;;67,590;;Rptd Sold Undisclosed Interest;9991942;1964-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;11,75;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Ujina;JPN036019;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1966
6717825;OCEAN HARMONY;;;;;;14,50;14,560;14,500;1967-11;0;YEZF;;Finland;3825;1967-11;8,01;0;Bumi Hanjaya Shipping Co;5075367;;6,217;360;Motoren Werke Mannheim AG (MWM) - West Germany;6;MWM;;450;4;Oil;2;;Indonesia;86,50;200,50;0,00;9,50;Distillate Fuel;Residual Fuel;0;BUMI Shipmanagement;Indonesia;3206;1967-03;27,300;2013-07-30;1967-05;100,010;;Bumi Hanjaya Shipping Co;5075367;1965-12;Oil Engine(s), Geared Drive;0;Bumi Hanjaya Shipping Co;5075367;0;1989-10-01;$800000;0;12,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Rauma-Repola Oy - Rauma;FIN003025;Bumi Hanjaya Shipping Co;5075367;In Service/Commission;Bumi Hanjaya Shipping Co;5075367;65;1967
6723915;ZAFER;;;;;;13,85;0,000;13,850;1967-09;0;5B7088;;Germany, Federal Republic Of;1377;1967-09;9;0;  Unknown;9991001;;4,280;320;Atlas-MaK Maschinenbau GmbH - Kiel;9;MaK;9ZU451AK;450;4;Oil;1;;Turkey;50,00;90,00;4,00;4,50;Distillate Fuel;Residual Fuel;0;  Unknown;;2243;;0,000;2016-05-27;;78,800;271055013;Rptd Sold Turkey;9992181;1966-12;Oil Engine(s), Direct Drive;0;Rptd Sold Turkey;9992181;0;;;0;11,50;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Sietas Schiffswerft;GFR045121;Rptd Sold Turkey;9992181;In Service/Commission;  Unknown;9991001;86;1967
6726436;DONA AMELIA;;;;;;9,50;9,530;9,500;1967-00;0;CB9783;;Italy;393;1967-10;7,8;0;  Unknown;9991001;;3,302;320;Atlas-MaK Maschinenbau GmbH - Kiel;6;MaK;6M451AK;450;4;Oil;1;;Chile;38,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;767;1966-12;0,000;2019-01-28;;50,860;725004220;Rptd Sold Undisclosed Interest;9991942;1965-12;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;2;;;0;11,70;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Felszegi;ITL006015;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1967
6801468;DONA ANNEKE;;;;;;15,55;15,750;15,550;1967-03;0;ZPTY;;United States Of America;1012;1967-11;5,03;0;  Unknown;9991001;;3,785;159;Caterpillar Tractor Co - USA;12;Caterpillar;D398TA;203;4;Oil;3;;Paraguay;713,50;0,00;0,00;9,00;Distillate Fuel;Not Applicable;0;Copanu SA;Paraguay;1409;;0,000;2017-10-23;;81,180;755801468;Copanu SA;0334465;1964-03;Oil Engine(s), Geared Drive;0;Copanu SA;0334465;0;;;0;12,00;Landing Craft;;Bellinger Shipyards;USA037049;Copanu SA;0334465;In Service/Commission;  Unknown;9991001;0;1967
6812596;SRI PERMAISURI;;;;;;9,25;9,580;9,250;1968-05;0;;;Australia;224;1969-00;2,04;0;  Unknown;9991001;;1,817;140;Cummins Engine Co Ltd - United Kingdom;6;Cummins;NT-335-M;152;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;321;;0,000;2012-05-31;;42,300;;Bogor Jaya;0724511;1966-05;Oil Engine(s), Geared Drive;0;Bogor Jaya;0724511;0;;;0;9,00;Landing Craft;;North Queensland Engineers;AST010010;Bogor Jaya;0724511;In Service/Commission;  Unknown;9991001;0;1968
6818382;FIKRI;;;;;;10,42;10,440;10,420;1968-03;0;;;Japan;687;1968-03;4,5;0;  Unknown;9991001;;3,607;350;Hanshin Nainenki Kogyo - Japan;6;Hanshin;6LU35;550;4;Oil;1;320;Indonesia;61,00;0,00;0,00;6,00;Yes, But Type Not Known;Not Applicable;0;Jelajah Laut Nusantara PT;Indonesia;1590;;0,000;2018-10-18;;72,580;;Jelajah Laut Nusantara PT;1406045;1966-03;Oil Engine(s), Direct Drive;0;Jelajah Laut Nusantara PT;1406045;0;;;0;13,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Ujina;JPN036019;Jelajah Laut Nusantara PT;1406045;In Service/Commission;  Unknown;9991001;0;1968
6818473;YAMPI SOUND;;;;;;10,37;10,700;10,370;1968-00;0;VJDY;;Australia;374;1968-00;2,49;0;  Unknown;9991001;;1,886;159;Cummins Charleston Inc - USA;6;Cummins;KT-1150-M;159;4;Oil;2;1800;Australia;41,56;0,00;0,00;3,00;Distillate Fuel;Not Applicable;0;  Unknown;;402;;0,000;2018-11-22;;51,210;;Colonial Marine Consultants;5653816;1965-01;Oil Engine(s), Geared Drive;6;Colonial Marine Consultants;5653816;0;;;0;9,50;Landing Craft;;Carrington Slipways Pty Ltd;AST003011;Colonial Marine Consultants;5653816;In Service/Commission;Colonial Marine Consultants;5653816;18;1968
6823014;KOMMODO;;;;;;9,76;10,160;9,760;1968-00;0;;;Hong Kong, China;0;1968-00;0;0;  Unknown;9991001;;1,080;140;Cummins Engine Co Ltd - United Kingdom;6;Cummins;NT-335-M;152;4;Oil;2;;Unknown;10,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;196;;0,000;2011-12-21;;35,360;;Hendra G;1017761;1966-00;Oil Engine(s), Direct Drive;0;Hendra G;1017761;0;;;0;8,25;Landing Craft;;Taikoo Dockyard & Engineering;HKG004054;Hendra G;1017761;In Service/Commission;  Unknown;9991001;0;1968
6920446;MALIGAYA;;;;;;16,21;16,240;16,210;1969-03;0;DVOO;;Japan;2286;1969-00;6,3;0;  Unknown;9991001;;4,515;430;Niigata Engineering Co Ltd - Japan;8;Niigata;M8F43CHS;620;4;Oil;2;;Philippines;24,00;136,00;0,00;10,50;Distillate Fuel;Residual Fuel;0;Solid Shipping Lines Corp;Philippines;2222;;0,000;2016-02-23;;107,700;;Solid Shipping Lines Corp;0626870;1966-06;Oil Engine(s), Direct Drive;0;Solid Shipping Lines Corp;0626870;0;;;0;13,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Hayashikane Shbldg - Shimonose;JPN006218;Solid Shipping Lines Corp;0626870;In Service/Commission;  Unknown;9991001;0;1969
6924234;DUNDAS;;;;;;10,36;10,600;10,360;1969-09;0;HO2080;;Australia;344;1978-00;2,44;0;  Unknown;9991001;;2,045;137;Caterpillar Tractor Co - USA;6;Caterpillar;3406TA;165;4;Oil;2;2100;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;365;;0,000;2011-12-21;;49,480;;Rptd Sold Undisclosed Interest;9991942;1967-09;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Landing Craft;;North Queensland Engineers;AST010010;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1969
6928785;COSTA III;;;;;42;10,98;11,000;10,980;1969-00;0;HQXJ9;;Germany, Federal Republic Of;645;1969-00;2,42;0;  Unknown;9991001;;1,520;137;Caterpillar Tractor Co - USA;6;Caterpillar;D343TA;165;4;Oil;2;1800;Honduras;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Island Shipping S de RL;Honduras;443;;0,000;2017-06-01;;54,260;334434000;Hynds JD;1879294;1967-00;Oil Engine(s), Geared Drive;0;Hynds JD;1879294;0;;;0;8,00;Landing Craft;;Schloemer Gebr Oldersum;GFR043029;Hynds JD;1879294;In Service/Commission;  Unknown;9991001;0;1969
6930520;ELEKTRON II;Scania;Scania;DI1473M;;0;13,97;14,020;13,970;1969-07;0;LFWW;VL;Norway;624;1969-00;6,41;0;Simon Mokster Shipping AS;0400627;20201215;3,022;320;Atlas-MaK Maschinenbau GmbH - Kiel;8;MaK;8M451AK;450;4;Oil;1;;Norway;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Statnett SF;Norway;1628;;0,000;2018-08-20;;77,200;258208000;Simon Mokster Shipping AS;0400627;1966-07;Oil Engine(s), Direct Drive;0;Statnett Transport AS;1759235;0;;;0;10,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Trondhjems Mekaniske Verksted;NOR424063;Simon Mokster Shipping AS;0400627;In Service/Commission;Simon Mokster Shipping AS;0400627;0;1969
6930881;RABHA;;;;;;8,39;9,280;8,390;1969-00;0;;;Netherlands;178;1969-00;3,36;0;  Unknown;9991001;;1,499;178;English Electric Diesels Ltd. Paxman Eng. Div. - Colchester;6;Paxman;6RPH;197;4;Oil;2;;Qatar;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Qatar Govt;Qatar;260;;0,000;2011-12-21;;47,450;;Qatar Govt;0098581;1967-00;Oil Engine(s), Geared Drive;0;Qatar Govt Comms & Trans;0595121;0;;;0;9,00;Landing Craft;;Arnhemsche Scheepsbouw Mij NV;NTH005025;Qatar Govt Comms & Trans;0595121;In Service/Commission;  Unknown;9991001;0;1969
7000695;ISLENO II;;;;;;13,01;13,110;13,010;1970-01;0;;;Spain;1144;1970-01;6;0;  Unknown;9991001;;2,877;159;Caterpillar Tractor Co - USA;16;Caterpillar;D399;203;4;Oil;2;1225;Unknown;267,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Interoceanica Ltda;Colombia;499;;0,000;2018-10-26;;77,020;;Interoceanica Ltda;1064375;1967-05;Oil Engine(s), Geared Drive;0;Interoceanica Ltda;1064375;0;;;0;12,50;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Ruiz De Velasco;SPN020022;Interoceanica Ltda;1064375;In Service/Commission;  Unknown;9991001;0;1970
7001273;DON PANCHO;;;;;;13,95;14,000;13,950;1970-01;0;YYAN;;France;1535;1970-01;9,45;0;  Unknown;9991001;;4,331;220;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;12;MAN;V6V22/30ATL;300;4;Oil;2;;Venezuela;331,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2017-06-28;;90,810;;FESECA;1127952;1968-01;Oil Engine(s), Geared Drive;0;FESECA;1127952;0;;;0;16,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Havre Ateliers & Chantiers;FRA006034;FESECA;1127952;In Service/Commission;  Unknown;9991001;0;1970
7006467;INAGUA SEA;;;;;148;15,55;15,550;0,000;1969-09;0;HP2344;MC;United States Of America;2173;1969-09;4,88;0;  Unknown;9991001;;3,490;159;Caterpillar Tractor Co - USA;12;Caterpillar;D398TA;203;4;Oil;3;;Panama;713,50;0,00;0,00;9,00;Distillate Fuel;Not Applicable;0;  Unknown;;1414;;0,000;2019-02-25;;81,490;371003000;Navieros Suramericana Tanyefer;5655928;1966-09;Oil Engine(s), Geared Drive;0;Navieros Suramericana Tanyefer;5655928;0;;;0;10,50;Landing Craft;;Levingston Orange;USA100010;Navieros Suramericana Tanyefer;5655928;In Service/Commission;  Unknown;9991001;0;1969
7006883;BLUE WALRUS;;;;;;6,10;6,100;0,000;1968-00;0;;;Australia;0;1968-00;0;0;  Unknown;9991001;;0,000;108;General Motors Corp - USA;8;G.M. (Detroit Diesel);8V-71-N;127;2;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;125;;0,000;2017-09-05;;23,170;;Marine Corp Pty Ltd;0046889;1966-00;Oil Engine(s), Direct Drive;0;Marine Corp Pty Ltd;0046889;0;;;0;12,25;Landing Craft;;Hay D & Co;AST037047;Marine Corp Pty Ltd;0046889;In Service/Commission;  Unknown;9991001;0;1968
7010171;ELMALEK KHALED;;;;;;13,21;13,420;13,210;1970-00;0;SURF;;Germany, Federal Republic Of;1046;;9,89;0;  Unknown;9991001;;4,172;220;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;16;MAN;V8V-22/30ATL;300;4;Oil;1;;Egypt;149,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2011-12-21;;76,380;;Rptd Sold Undisclosed Interest;9991942;1968-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;14,50;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Buesumer;GFR009030;Rptd Sold Undisclosed Interest;9991942;Laid-Up;  Unknown;9991001;0;1970
7011319;BILLION LUCK;;;;;;10,72;10,750;10,720;1969-07;0;HP7547;;Japan;354;1969-00;6,85;0;  Unknown;9991001;;3,500;370;Niigata Engineering Co Ltd - Japan;6;Niigata;6M37BHS;540;4;Oil;1;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1680;;0,000;2015-04-21;;73,480;355198000;Tak Fung Shipping Agencies Ltd;1609769;1966-07;Oil Engine(s), Direct Drive;0;Venus Navigation;1577878;0;;;0;13,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Akitsu .;JPN051015;Tak Fung Shipping Agencies Ltd;1609769;In Service/Commission;  Unknown;9991001;0;1969
7015157;SIR ALAN;;;;;;9,15;9,480;9,150;1970-00;0;;;Hong Kong, China;248;1970-00;2,14;0;  Unknown;9991001;;1,718;121;Caterpillar Tractor Co - USA;6;Caterpillar;D334;152;4;Oil;3;;Unknown;287,50;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;281;;0,000;2014-02-17;;38,870;;Rptd Sold Undisclosed Interest;9991942;1968-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Landing Craft;;Universal Dockyard Hong K;HKG018046;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1970
7017521;SEA BEACH;;;;;;15,55;15,680;15,550;1970-09;0;HP4997;;United States Of America;2035;1970-00;4,88;0;  Unknown;9991001;;3,490;159;Caterpillar Tractor Co - USA;12;Caterpillar;D398TA;203;4;Oil;3;;Panama;713,50;0,00;0,00;9,00;Distillate Fuel;Not Applicable;0;Cross Caribbean Services;Panama;1436;;0,000;2016-05-27;;81,510;356029000;Cross Caribbean Services;1020690;1967-09;Oil Engine(s), Geared Drive;0;Cross Caribbean Services;1020690;0;;;0;12,00;Landing Craft;;Levingston Orange;USA100010;Cross Caribbean Services;1020690;In Service/Commission;Cross Caribbean Services Corp;5581023;0;1970
7023427;RIO CAMPO;;;;;;11,82;12,480;11,820;1970-10;0;HP9440;;Spain;1040;1970-10;7,22;0;  Unknown;9991001;;3,760;360;Naval-Stork-Werkspoor SA - Spain;8;MWM;TD500-8;450;4;Oil;1;500;Panama;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1077;1969-11;0,000;2012-05-17;1970-03;76,510;357027000;Melmar;1809312;1969-08;Oil Engine(s), Geared Drive;0;Melmar;1809312;0;;;0;15,00;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Construcciones Asts SA - Meira;SPN008057;Melmar;1809312;In Service/Commission;  Unknown;9991001;0;1970
7023958;RAS EL KHAIMA;;;;;;13,20;13,420;13,200;1970-00;0;SURW;;Germany, Federal Republic Of;1046;;9,89;0;  Unknown;9991001;;4,172;220;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;16;MAN;V8V-22/30ATL;300;4;Oil;1;;Egypt;149,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2012-05-17;;76,410;;Rptd Sold Undisclosed Interest;9991942;1968-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;14,50;Ro-Ro Cargo Ship;Ro-ro cargo <=499 LM;Buesumer;GFR009030;Rptd Sold Undisclosed Interest;9991942;Laid-Up;  Unknown;9991001;0;1970
7024524;CASTOR 02;;;;;44;11,31;11,360;11,310;1970-00;0;FPFH;BV;France;350;1970-00;2,49;0;  Unknown;9991001;20210212;1,930;150;Societe des Moteurs Baudouin SA - France;12;Baudouin;DP12M;150;4;Oil;2;;France;58,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;422;;0,000;2018-10-26;;44,760;227011100;Foselev Marine;5180438;1968-00;Oil Engine(s), Direct Drive;0;Foselev Marine;5180438;0;;;0;7,00;Landing Craft;;Perriere Chantiers & Ateliers;FRA048023;Foselev Marine;5180438;In Service/Commission;Foselev Marine;5180438;0;1970
7025035;AMSBACH DESPATCH;;;;;;9,76;9,810;9,760;1969-00;0;;;Singapore;0;1969-00;1,99;0;  Unknown;9991001;;0,000;140;Cummins Diesel International Ltd - USA;6;Cummins;NT-335-M;152;4;Oil;2;;Myanmar;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Myanmar Govt;Myanmar;250;;0,000;2012-05-17;;36,580;;Myanmar Govt;0141061;1967-00;Oil Engine(s), Direct Drive;0;Myanmar Govt Pearl & Fishery;0141101;0;;;0;0,00;Landing Craft;;Robin Shipyard Pte Ltd;SNG006015;Myanmar Govt Pearl & Fishery;0141101;In Service/Commission;  Unknown;9991001;0;1969
